connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.82,0.83,15.834,0.0,0.0,5.346,7.2,1
0.0,1.3708003,7.160799,7.851,0.0,0.0,5.4717994,7.2,1
0.0,0.72,2.6116004,3.9886,1.2879995,4.1415987,5.3265986,7.2,1
0.0,0.688,1.5479995,4.698,0.0,0.198,3.8249996,7.2,1
0.0,0.0,0.01,0.1016,1.3,0.0,6.2,7.2,1
0.0,1.0220006,1.4179995,-0.27899998,0.518,2.1320004,5.7730002,7.2,1
0.0,2.7320006,2.2979994,12.261,0.13200001,4.178,4.315,7.2,1
0.0,2.4079995,8.978,6.335,0.49840006,2.0220006,2.7580006,7.2,1
0.0,5.75,1.81,3.814,0.24,0.92,2.889,7.2,1
0.0,4.382,4.788,7.574,0.198,0.0,5.966,7.2,1
0.0,0.4,0.4,25.787,0.59,1.54,6.515,7.2,1
0.0,0.27840003,0.5188,2.1600006,0.5512,1.7383996,6.0534015,7.2,1
0.0,0.73800004,2.1579995,12.297,0.202,5.038,6.809,7.2,1
0.0,3.1120005,3.5179994,2.2409995,1.0679998,9.412,3.1390004,7.2,1
0.0,0.37800002,0.37800002,4.217,0.682,1.1479996,6.209,7.2,1
0.0,2.2920005,2.9687996,3.0569994,0.198,0.0792,5.448,7.2,1
0.0,3.01,3.02,84.31,0.0,0.0,5.104,7.2,1
0.0,4.682,3.4079995,16.111,0.612,13.088,3.4589994,7.2,1
0.0,0.898,1.3379995,3.5450006,0.8920002,4.278,3.5099995,7.2,1
0.0,0.51119995,1.5812004,3.8167996,0.47880006,1.2112004,5.751199,7.2,1
0.0,3.1420004,16.422,11.206,0.0,0.0,3.0980005,7.2,1
0.0,0.0,0.01,-0.34399998,0.198,0.0,2.8560004,7.2,1
0.0,0.9220003,1.0508002,2.7589996,0.198,0.0,5.681,7.2,1
0.0,2.3120005,2.8204,1.9449995,1.3,7.182,2.4510005,7.2,1
0.0,0.202,0.19880003,0.449,0.198,0.0,2.9390006,7.2,1
0.0,7.81,2.19,13.178,1.22,16.08,6.017,7.2,1
0.0,2.2979994,7.898,10.901,0.198,0.0,5.087,7.2,1
0.0,0.73800004,2.1979995,11.995,0.0,0.198,6.156,7.2,1
0.0,0.51199996,6.362,1.5450006,0.9220003,2.1479995,2.6529994,7.2,1
0.0,1.29,1.3,30.763,0.0,0.0,3.109,7.2,1
0.0,7.62,1.78,5.326,0.0,0.0,2.992,7.2,1
0.0,3.0079994,10.958,10.904,0.198,0.0,3.7530005,7.2,1
0.0,1.4020005,2.7020006,3.5829995,0.198,0.0,4.459,7.2,1
0.0,2.2520006,2.6712003,1.9249995,0.198,0.0,2.8430004,7.2,1
0.0,2.27,2.28,79.386,0.0,0.0,5.544,7.2,1
0.0,8.158,8.0096,6.822,0.198,0.0,3.0230005,7.2,1
0.0,1.4020005,3.0020006,0.49800003,0.198,0.0,2.9910004,7.2,1
0.0,0.09919995,1.7312003,0.42180005,0.1584,0.198,5.248,7.2,1
