connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.82,0.83,15.834,0.0,0.0,5.346,7.2,1
0.0,1.3713999,7.161399,7.9179997,0.0,0.0,5.472399,7.2,1
0.0,0.6938,2.639001,4.0013995,1.2210001,4.169,5.354,7.2,1
0.0,0.621,1.4810001,4.765,0.0,0.131,3.7579992,7.2,1
0.0,0.0,0.01,0.1144,1.241,0.0,6.2,7.2,1
0.0,1.089,1.3510001,-0.34600002,0.45099998,2.1990008,5.84,7.2,1
0.0,2.799001,2.230999,12.193996,0.19900003,4.111,4.248,7.2,1
0.0,2.3409991,8.910996,6.402,0.4186,2.089001,2.825001,7.2,1
0.0,5.75,1.81,3.814,0.24,0.92,2.889,7.2,1
0.0,4.449,4.721,7.507,0.131,0.0,6.033,7.2,1
0.0,0.4,0.4,25.787,0.59,1.54,6.515,7.2,1
0.0,0.251,0.531,2.227001,0.53900003,1.7110001,6.026,7.2,1
0.0,0.671,2.0909996,12.229997,0.26900002,4.971,6.742,7.2,1
0.0,3.1790009,3.450999,2.173999,1.001,9.479003,3.2060008,7.2,1
0.0,0.311,0.311,4.15,0.749,1.081,6.142,7.2,1
0.0,2.359001,2.980999,2.989999,0.131,0.091699995,5.515,7.2,1
0.0,3.01,3.02,84.31,0.0,0.0,5.104,7.2,1
0.0,4.749,3.3409991,16.043997,0.679,13.020997,3.391999,7.2,1
0.0,0.831,1.271,3.612001,0.95900005,4.211,3.4429991,7.2,1
0.0,0.5251998,1.5951998,3.8027992,0.4648,1.2251998,5.7651987,7.2,1
0.0,3.2090008,16.489004,11.138997,0.0,0.0,3.165001,7.2,1
0.0,0.0,0.01,-0.411,0.131,0.0,2.9230008,7.2,1
0.0,0.989,1.0775999,2.6919992,0.131,0.0,5.748,7.2,1
0.0,2.379001,2.8861997,1.878,1.241,7.249,2.5180008,7.2,1
0.0,0.26900002,0.21099998,0.38199997,0.131,0.0,3.006001,7.2,1
0.0,7.81,2.19,13.178,1.22,16.08,6.017,7.2,1
0.0,2.230999,7.831,10.968003,0.131,0.0,5.154,7.2,1
