connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.82,0.83,15.834,0.0,0.0,5.346,7.2,1
0.0,1.3820001,7.172,7.9810014,0.0,0.0,5.4830003,7.2,1
0.0,0.67920005,2.7020006,3.9897995,1.158,4.2320004,5.4170003,7.2,1
0.0,0.55799997,1.418,4.828,0.0,0.068,3.6949995,7.2,1
0.0,0.0,0.031999998,0.116400026,1.178,0.0019999966,6.172799,7.2,1
0.0,1.1520001,1.288,-0.40900004,0.38799995,2.2620006,5.9030004,7.2,1
0.0,2.8620007,2.1679993,12.130997,0.26200005,4.048,4.185,7.2,1
0.0,2.2779994,8.847997,6.465,0.3672,2.1520007,2.8880007,7.2,1
0.0,5.75,1.81,3.814,0.24,0.92,2.889,7.2,1
0.0,4.512,4.658,7.444,0.068,0.0,6.096,7.2,1
0.0,0.4,0.4,25.787,0.59,1.54,6.515,7.2,1
0.0,0.18799996,0.46799996,2.2900007,0.60200006,1.648,5.963,7.2,1
0.0,0.608,2.028,12.166997,0.33200005,4.908,6.679,7.2,1
0.0,3.2420006,3.3879993,2.1109993,0.93799996,9.542003,3.2690005,7.2,1
0.0,0.24799997,0.24799997,4.087,0.81200004,1.018,6.079,7.2,1
0.0,2.4220006,2.9179993,2.9269993,0.068,0.0272,5.578,7.2,1
0.0,3.01,3.02,84.31,0.0,0.0,5.104,7.2,1
0.0,4.8120003,3.2779994,15.980997,0.74200004,12.957997,3.3289993,7.2,1
0.0,0.76799995,1.208,3.6750007,1.0220001,4.148,3.3799994,7.2,1
0.0,0.56200004,1.6320001,3.7659993,0.42799997,1.2620001,5.802,7.2,1
0.0,3.2720006,16.552004,11.075997,0.0,0.0,3.2280006,7.2,1
0.0,0.06199999,0.072,-0.47400004,0.068,0.0,2.9860005,7.2,1
0.0,1.052,1.1436001,2.6289995,0.068,0.0,5.8110003,7.2,1
0.0,2.4420006,2.9279993,1.8149999,1.178,7.3120003,2.5810006,7.2,1
0.0,0.33200005,0.148,0.31899995,0.068,0.0,3.0690007,7.2,1
0.0,7.81,2.19,13.178,1.22,16.08,6.017,7.2,1
0.0,2.1679993,7.7679996,11.031003,0.068,0.0,5.217,7.2,1
0.0,0.608,2.0679994,11.864997,0.0,0.068,6.026,7.2,1
0.0,0.642,6.492,1.6750001,1.052,2.0180001,2.5229993,7.2,1
0.0,1.29,1.3,30.763,0.0,0.0,3.109,7.2,1
0.0,7.62,1.78,5.326,0.0,0.0,2.992,7.2,1
0.0,2.8779993,10.827997,11.034003,0.068,0.0,3.8830006,7.2,1
0.0,1.5320001,2.8320007,3.4529994,0.068,0.0,4.589,7.2,1
0.0,2.3820007,2.7764,1.795,0.068,0.0,2.9730005,7.2,1
0.0,2.27,2.28,79.386,0.0,0.0,5.544,7.2,1
0.0,8.028,7.9836,6.692,0.068,0.0,3.1530006,7.2,1
0.0,1.5320001,3.1320007,0.36799997,0.068,0.0,3.1210005,7.2,1
0.0,0.088,1.8363999,0.3166,0.0408,0.068,5.118,7.2,1
0.0,2.6720006,2.6279993,4.836,0.068,0.0,5.412,7.2,1
0.0,2.2120006,1.178,7.054,0.0,0.068,3.1319993,7.2,1
0.0,2.36,0.61,3.596,0.0,0.0,5.993,7.2,1
0.0,1.352,1.3791996,3.2319994,1.288,10.2020035,5.862,7.2,1
0.0,15.75,3.23,20.015,0.81,16.21,6.197,7.2,1
0.0,2.95,2.95,102.763,0.0,0.0,4.408,7.2,1
0.0,1.74,1.74,72.353,0.74,7.7,5.977,7.2,1
0.0,1.96,2.47,37.111,1.13,6.7,3.024,7.2,1
0.0,1.3820001,2.4820006,1.477,0.068,0.0,2.9200006,7.2,1
0.0,0.81799996,2.1379993,6.721,0.97199994,7.128,3.3639994,7.2,1
0.0,2.5279994,9.317997,7.314,0.0,0.0,2.9330006,7.2,1
0.0,1.538,6.338,4.5750003,0.0,0.0,3.0910006,7.2,1
0.0,2.3420007,1.528,13.968997,0.0,0.068,5.836,7.2,1
0.0,2.4020007,2.7779994,0.682,0.068,0.0,5.524,7.2,1
0.0,1.33,1.34,22.576,0.0,0.0,6.072,7.2,1
