connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.82,0.83,15.834,0.0,0.0,5.346,7.2,1
0.0,1.503,7.2929997,7.9960036,0.0,0.0,5.498,7.2,1
0.0,0.75179994,2.8018003,3.9171996,1.0581998,4.3318005,5.5168004,7.2,1
0.0,0.54299986,1.403,4.843,0.0,0.053,3.68,7.2,1
0.0,0.01,0.1,0.062,1.11,0.07,6.2,7.2,1
0.0,1.167,1.273,-0.42400014,0.37299985,2.277,5.918,7.2,1
0.0,2.877,2.1529999,12.115995,0.38299987,3.927,4.064,7.2,1
0.0,2.263,8.832995,6.48,0.39299986,2.167,2.903,7.2,1
0.0,5.75,1.81,3.814,0.24,0.92,2.889,7.2,1
0.0,4.527,4.643,7.429,0.053,0.0,6.111,7.2,1
0.0,0.4,0.4,25.787,0.59,1.54,6.515,7.2,1
0.0,0.173,0.45299986,2.305,0.61700016,1.633,5.948,7.2,1
0.0,0.5929999,2.013,12.046004,0.34700015,4.893,6.664,7.2,1
0.0,3.257,3.373,2.096,0.92299986,9.557004,3.284,7.2,1
0.0,0.23300001,0.23300001,3.966,0.82700014,1.0029999,6.064,7.2,1
0.0,2.437,2.797,2.912,0.053,0.0,5.593,7.2,1
0.0,3.01,3.02,84.31,0.0,0.0,5.104,7.2,1
0.0,4.827,3.263,15.965996,0.86299986,12.942996,3.208,7.2,1
0.0,0.75299984,1.193,3.69,1.0370001,4.133,3.365,7.2,1
0.0,0.68299985,1.753,3.645,0.41299987,1.2770001,5.817,7.2,1
0.0,3.393,16.673,11.060996,0.0,0.0,3.243,7.2,1
0.0,0.07699999,0.087,-0.48900014,0.053,0.0,3.001,7.2,1
0.0,1.067,1.077,2.614,0.053,0.0,5.826,7.2,1
0.0,2.457,2.9129999,1.8,1.163,7.327,2.596,7.2,1
0.0,0.34700015,0.133,0.30399984,0.053,0.0,3.084,7.2,1
0.0,7.81,2.19,13.178,1.22,16.08,6.017,7.2,1
0.0,2.1529999,7.753,11.046004,0.0,0.0,5.232,7.2,1
0.0,0.5929999,2.053,11.744004,0.0,0.053,6.011,7.2,1
0.0,0.6570001,6.507,1.69,1.067,2.003,2.508,7.2,1
0.0,1.29,1.3,30.763,0.0,0.0,3.109,7.2,1
0.0,7.62,1.78,5.326,0.0,0.0,2.992,7.2,1
0.0,2.863,10.812996,11.154996,0.053,0.0,3.898,7.2,1
0.0,1.547,2.8470001,3.438,0.053,0.0,4.604,7.2,1
0.0,2.397,2.843,1.78,0.053,0.0,2.988,7.2,1
0.0,2.27,2.28,79.386,0.0,0.0,5.544,7.2,1
0.0,8.013,8.022998,6.677,0.053,0.0,3.168,7.2,1
0.0,1.547,3.253,0.35299987,0.053,0.0,3.136,7.2,1
0.0,0.073,1.903,0.25000015,0.0,0.053,5.103,7.2,1
