p,q,anomaly
2.2179775,0.30577058,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
0.15813848,0.33800572,1
0.31715345,0.29382512,1
1.6838564,0.24098252,1
-2.3223898,1.047933,1
0.20051506,0.2575842,1
-0.77507293,0.7674381,1
0.24273933,0.26126006,1
2.9783752,0.23417383,1
1.7830492,0.20585397,1
0.4093818,0.33725578,1
-1.2444859,0.35504687,1
1.9898328,0.705943,1
0.17411362,0.3159556,1
0.6589384,-0.5573784,1
-0.47495738,0.748625,1
1.9490207,0.29780766,1
1.1993092,0.42576778,1
4.9465604,0.36131322,1
0.86856884,0.88581145,1
0.12945718,0.29047307,1
0.15421543,0.3036469,1
2.5535088,1.0274305,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
1.0634927,0.8996246,1
4.528643,1.7010217,1
-1.8151294,0.6536361,1
2.254245,0.97760856,1
2.5668817,0.26020056,1
0.17656887,0.35794988,1
-2.4795692,0.17429754,1
0.6708662,0.669608,1
1.6761943,0.408902,1
0.55335253,0.92317,1
2.0640256,0.21266268,1
1.0670197,1.356705,1
-4.5663986,1.620183,1
0.15060072,0.27201515,1
0.11717704,0.3445087,1
2.0344443,0.8235935,1
0.9728409,0.83704066,1
0.13409588,0.3358682,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.3392725,0.92178357,1
0.153706,0.35777125,1
-0.7365417,0.26431632,1
4.366754,0.3349591,1
-1.1195985,0.28107995,1
1.5712007,0.5038592,1
-2.7298555,-0.40794575,1
2.5829358,1.051702,1
0.19226298,0.26507407,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.4834241,0.42398453,1
0.12112638,0.28511068,1
-0.6928819,0.015205415,1
0.68741083,0.6966511,1
-1.5589994,-0.09877871,1
2.2584252,0.27959952,1
-4.976216,0.30915213,1
0.37975597,0.3012898,1
2.0445905,0.21069266,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
2.0362062,0.7339555,1
0.22668932,0.34136134,1
0.31694183,0.14444631,1
-1.8048248,0.2877479,1
