p,q,anomaly
2.0959773,0.3037706,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
0.15613854,0.38000566,1
0.35915345,0.29182518,1
1.7638563,0.32098252,1
-2.3223898,1.047933,1
0.23851511,0.29958418,1
-0.77507293,0.7674381,1
0.24073936,0.22126004,1
2.736375,0.23617375,1
1.8630491,0.28585395,1
0.3693818,0.33725578,1
-1.2444859,0.35504687,1
1.9498328,0.74594295,1
0.21411361,0.2759556,1
0.6589384,-0.5573784,1
-0.47495738,0.748625,1
1.707021,0.25780764,1
1.2813092,0.38576776,1
4.7465606,0.35931325,1
0.7465689,0.8458115,1
0.24945718,0.29047307,1
0.31421545,0.26364687,1
2.3535087,0.90543056,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
1.1434926,0.94162464,1
4.610643,1.7390215,1
-1.8151294,0.6536361,1
2.2562454,0.89760864,1
2.3648815,0.21820056,1
0.29856887,0.2359499,1
-2.4795692,0.17429754,1
0.70886624,0.6316081,1
1.6341943,0.36690202,1
0.7533525,0.72317016,1
1.7820259,0.2526627,1
1.0670197,1.0327051,1
-4.5663986,1.620183,1
0.19060072,0.31201515,1
0.115177095,0.30450872,1
2.3164444,0.86559355,1
1.0948409,1.4470406,1
0.17409587,0.2958682,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.3392725,0.92178357,1
0.193706,0.27577126,1
-0.7365417,0.26431632,1
4.1667542,0.37695903,1
-1.1195985,0.28107995,1
1.5712007,0.34185922,1
-2.7298555,-0.40794575,1
3.0309358,1.213702,1
0.27226296,0.26507407,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.605424,0.4239845,1
0.11912644,0.28511068,1
-0.6928819,0.015205415,1
0.68541086,0.6986512,1
-1.5589994,-0.09877871,1
2.3824248,0.27959952,1
-4.976216,0.30915213,1
0.25575605,0.42528984,1
2.1245904,0.29069263,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
1.9962064,0.77395546,1
0.30668932,0.26136127,1
0.31694183,0.14444631,1
-1.8048248,0.2877479,1
-0.91156214,-0.9998497,1
0.3128647,0.234943,1
-4.7179384,0.46974298,1
0.20527846,0.24375829,1
