p,q,anomaly
1.9459773,-0.03222941,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
-0.17986156,0.70400566,1
0.62315345,-0.04417485,1
1.2898566,0.1469825,1
-2.3223898,1.047933,1
-0.25948504,0.4735843,1
-0.6250731,0.7074382,1
-0.095260635,0.3232601,1
3.0723755,0.5721739,1
1.3890494,0.11185395,1
0.38138193,0.39725572,1
-1.2444859,0.35504687,1
1.9618329,0.43394315,1
0.20211361,0.28795573,1
0.80893826,-0.40737855,1
-0.32495752,0.5986251,1
2.043021,0.2698078,1
1.5033091,0.48776782,1
5.43656,0.023313254,1
0.8965687,0.85781157,1
-0.086542815,0.2604731,1
-0.18378462,0.3956469,1
3.0135086,1.0254304,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
0.9694925,1.1156247,1
4.9226413,1.2410216,1
-1.8151294,0.6536361,1
2.5922458,1.0716087,1
2.5388818,0.044200562,1
0.23856892,0.29594985,1
-2.4795692,0.17429754,1
0.21086626,1.129608,1
1.2201945,0.19290201,1
0.0933526,1.38317,1
2.4900267,0.2406627,1
1.2170196,1.2067051,1
-4.5663986,1.620183,1
0.17860071,0.27001512,1
-0.22082305,0.43650872,1
1.5784444,1.0395936,1
1.1548408,1.2970407,1
0.16209587,0.30786833,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.2192717,0.9817835,1
0.18170598,0.26377124,1
-0.7365417,0.26431632,1
5.1267514,0.55095917,1
-1.1195985,0.28107995,1
1.5712007,0.5038592,1
-2.7298555,-0.40794575,1
3.0429358,1.2017019,1
0.098262966,0.23507409,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.5154241,0.51398444,1
-0.21687369,0.2551107,1
-0.6928819,0.015205415,1
0.3494108,1.0346512,1
-1.5589994,-0.09877871,1
2.7184253,0.27959952,1
-4.976216,0.30915213,1
-0.080243975,0.76128983,1
1.8305904,0.11669265,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
2.0082064,0.7619554,1
0.13268933,0.43536144,1
0.25694188,0.14444631,1
-1.8048248,0.2877479,1
-0.91156214,-0.9998497,1
0.6668646,-0.10105702,1
-4.7179384,0.46974298,1
0.031278454,0.2317583,1
-2.083555,-1.0160999,1
2.5042515,0.26782557,1
-2.3615615,-0.24022935,1
3.2992148,1.2981799,1
-1.4009445,-0.19427261,1
-1.4112681,-0.039866112,1
0.7380692,-0.6996785,1
-0.28678107,0.23130131,1
-0.5991218,0.111583285,1
0.17010705,0.38217932,1
-2.3740003,1.0558723,1
-2.122385,0.8454657,1
-3.4240508,0.50816154,1
1.1784606,-0.81737155,1
0.66246766,0.8727845,1
1.1825289,0.4021276,1
-1.2351602,1.565415,1
-1.0355065,-0.14774287,1
-2.283082,0.045724764,1
-0.08846541,0.25846866,1
1.5652956,0.22893447,1
0.40673232,0.39592165,1
3.509717,1.086626,1
-1.0071706,1.3933873,1
-1.4099469,1.706747,1
0.6090945,0.87729394,1
1.9741578,0.9427649,1
-1.457765,1.4617697,1
-0.2542329,-0.7265781,1
1.7126148,0.26821673,1
-2.1289408,-0.3152821,1
1.159935,0.03294231,1
1.9139928,-0.108320236,1
0.3798962,-0.10167307,1
-2.5770419,0.17703208,1
2.3239298,-0.04533422,1
1.8874941,0.26653644,1
0.7659608,0.8966944,1
0.31659356,0.3662941,1
-2.0018022,0.14950159,1
2.9766805,-0.46935475,1
-2.1340082,-0.2958866,1
-1.1953441,-1.0746052,1
1.7641677,0.8854939,1
0.29905725,-0.79627144,1
0.5509353,0.38830483,1
0.6590769,0.21267875,1
0.8530245,0.820977,1
0.5095984,0.40577102,1
-1.3102721,-0.061111446,1
-0.47335428,0.61229366,1
4.08249,-1.1661218,1
-0.5529343,0.6684737,1
1.9822152,0.38045228,1
0.25972128,0.121610776,1
1.7921509,-0.026240855,1
1.197724,1.10626,1
-1.663672,0.17270112,1
0.6481365,0.7444169,1
0.11517642,0.44447,1
-2.2389853,0.14231749,1
-2.9543002,1.2070923,1
1.094611,1.0844358,1
-0.73518753,-1.6678355,1
0.25995982,0.3440818,1
-5.3527527,-0.55784637,1
-1.9919536,-1.1379905,1
-0.17134997,1.9517957,1
0.8452645,0.022172764,1
-0.60592836,0.7036032,1
-1.9106278,-0.81779677,1
1.8980396,0.2702226,1
2.4757414,-0.49990898,1
0.23292542,1.5091847,1
2.344716,0.39783198,1
0.2383968,0.54776937,1
0.60729855,1.0579585,1
-2.1310637,1.0325751,1
2.9528244,1.0108984,1
-3.5983043,1.0834255,1
0.25221577,0.3018039,1
2.3203936,1.0004361,1
-0.73481023,0.20581333,1
-2.9930823,1.0677356,1
3.4987373,0.049465887,1
1.9544197,0.17924275,1
-2.0870583,1.0471628,1
1.3345466,0.44842756,1
-2.7583172,0.8370695,1
2.600361,-0.13028207,1
-0.33229846,-0.4739547,1
-5.02842,0.6618574,1
0.24962623,0.14871305,1
-2.2317622,1.1779028,1
1.4255486,1.366824,1
2.9016895,-0.40085083,1
-0.92023444,0.073496945,1
-1.1877471,-0.31274208,1
0.3309228,0.38190597,1
5.628797,0.12776215,1
0.9253069,0.87831825,1
0.9097333,0.111965716,1
0.06598229,2.0704465,1
0.8490308,0.34071153,1
1.1741954,-0.39395517,1
-0.43498433,0.6064838,1
3.1274495,0.35341144,1
0.30107474,0.14417273,1
-1.2152846,0.33885017,1
2.7560806,0.21533178,1
3.0247893,-0.43280065,1
1.0949631,-0.8928382,1
3.0375226,1.1980624,1
2.1283576,-0.61378545,1
1.8602296,0.2622699,1
-1.5716144,-0.54335093,1
-0.19905892,1.0624094,1
0.7332809,-0.107911676,1
0.309917,-0.9118958,1
2.344865,1.0093589,1
4.726035,0.7610423,1
1.1271656,-0.16627333,1
-0.4982605,-0.7965036,1
2.5349135,0.13488658,1
-0.28576443,0.25247097,1
0.25517735,0.12711456,1
0.38193232,0.9620507,1
2.818757,0.2645606,1
-0.7351281,-0.30816174,1
1.6096815,0.2793178,1
2.1554215,0.40992206,1
-1.6519945,0.6311892,1
-0.9029525,0.8748728,1
2.6724794,0.10670599,1
0.45920426,1.2336546,1
0.4407934,0.38725165,1
-1.3821607,0.08545753,1
-0.94477665,-0.5781771,1
3.5861046,1.1150898,1
1.8911599,0.67852396,1
1.7122071,0.59269243,1
1.8712845,1.2021858,1
0.30024815,-1.1540374,1
-1.8802111,0.6483797,1
-1.4911761,0.2555346,1
0.8997521,0.8718178,1
1.8761538,-0.41990888,1
-1.1054215,0.1529494,1
-1.1095309,1.4204012,1
0.5065569,0.68711174,1
2.9614158,0.42046028,1
1.3855836,1.2418147,1
3.6867292,0.17727302,1
-1.342115,-0.54054385,1
0.71111846,0.4011067,1
0.98368704,0.83670485,1
1.5743632,-0.6506316,1
1.273046,1.9105088,1
-2.3656502,-1.3565841,1
-1.5844223,0.9355026,1
-2.833264,-0.18544053,1
-0.8943547,0.21600322,1
-0.22969517,0.2315653,1
2.485729,-0.53291273,1
2.741056,-0.06021844,1
2.1948562,0.8108379,1
2.3120813,0.05667825,1
-1.66291,0.12764029,1
2.3722334,0.098391294,1
0.09728332,0.25194848,1
-1.6582141,-1.2763975,1
2.4179878,0.35537356,1
-1.1032867,0.6113758,1
0.99628425,1.0000746,1
-0.8752727,-0.2641013,1
2.236584,0.29887158,1
2.1977165,0.23894486,1
0.57097334,0.40860054,1
2.9359019,0.13951701,1
3.312354,-0.5664189,1
-2.5645156,1.6136934,1
-2.584646,-0.20875901,1
1.782844,0.86305153,1
2.086239,0.2508851,1
1.8641564,0.27602687,1
0.931144,1.0582106,1
2.9816492,0.26406944,1
2.4415925,-0.17155397,1
1.9558471,0.2658126,1
2.9092252,0.26036024,1
0.7299191,0.4159601,1
0.12600176,0.35074812,1
5.291893,0.30010518,1
0.425601,0.059162498,1
1.7469976,0.5827097,1
0.53462434,0.5781448,1
1.5473473,0.21289065,1
4.1559486,1.2468851,1
3.7564216,-0.0028988123,1
-2.8000798,0.014496032,1
1.0547853,-0.15396957,1
0.00025947392,0.27076745,1
0.20245706,0.9503243,1
2.8898795,1.122589,1
-1.1979337,0.07712214,1
1.9937736,0.26859796,1
0.6012996,0.62139994,1
-0.7541438,-0.41453633,1
0.69729465,0.75524944,1
-4.7058396,0.3592722,1
2.057722,-0.5298914,1
1.756439,0.275027,1
1.6780727,-0.74165523,1
0.3324511,0.33532292,1
0.40436542,-0.80939853,1
-0.30817255,0.24390449,1
-7.516927,0.45502028,1
-2.236045,1.2970876,1
0.94769377,1.2553484,1
4.018942,0.28806686,1
2.853557,0.37355018,1
4.8466897,0.36329,1
-2.0152254,0.01841135,1
2.3120353,0.2332468,1
4.205628,-0.25920036,1
1.9009159,0.27690628,1
-1.6419595,-0.8505546,1
-0.012051076,0.44323742,1
3.1641881,0.9567902,1
1.2227224,-0.20303008,1
2.77518,-0.6661968,1
-4.4807496,0.14782913,1
-4.103937,0.10409369,1
-1.4639041,1.112555,1
1.1461204,-0.39305145,1
0.55423695,0.13465595,1
-0.07701817,0.6245671,1
1.2348627,0.4071311,1
-0.13180159,-0.5853883,1
-0.32958332,-1.0353402,1
-0.94758946,1.0491683,1
-0.45336926,0.5835002,1
3.1838744,0.28506598,1
0.18514463,0.17799564,1
-4.143712,2.2380004,1
2.2199254,1.1473576,1
3.822723,-0.047127157,1
3.1708415,0.28628087,1
5.3287754,0.2939796,1
1.2702656,-0.21592595,1
-3.3854856,-0.4466538,1
-0.6067154,-0.18631496,1
1.3418608,0.90908456,1
1.855574,0.9025282,1
0.20668972,0.27292374,1
-1.3808372,-0.15689613,1
2.711058,0.35246766,1
-0.19505301,-0.5001209,1
0.16762781,0.3568108,1
2.2857862,0.29768658,1
-0.19227728,0.14263697,1
-0.8021291,-1.1622434,1
3.5001206,0.013456762,1
0.23948649,1.1891304,1
-2.1230395,0.99399537,1
3.3014088,0.22802496,1
-0.17451894,0.39550474,1
-0.6382499,1.3332915,1
-2.4111786,0.46617803,1
-1.3561547,0.16166794,1
1.2046951,0.91492283,1
-0.91641337,-0.14475332,1
0.32263812,0.3653036,1
2.560724,1.2070844,1
2.3115442,1.007074,1
-0.781656,0.374052,1
0.3111463,0.48743892,1
2.7219052,0.8964888,1
2.0395236,0.27002966,1
-3.7416477,0.4559343,1
-1.3400931,1.5670452,1
-0.49168998,1.072317,1
-0.2109754,1.4365693,1
0.08218879,0.92816603,1
2.539327,0.42623025,1
-0.13637558,0.045040637,1
1.8488886,-0.11289272,1
1.2254881,-0.43512827,1
2.7002225,0.8978915,1
5.3461947,0.40478122,1
1.5606421,0.84301096,1
-2.116006,0.23459622,1
1.5397748,0.34202936,1
0.47174048,0.07667938,1
-1.084103,0.44487688,1
-0.07163331,1.0411311,1
-2.343891,1.5953375,1
-1.2803215,0.43601504,1
0.6213908,0.7195327,1
