p,q,anomaly
1.9519773,0.24977057,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
0.39013854,0.56000555,1
0.25115335,0.38182512,1
1.8718566,0.2849825,1
-2.3223898,1.047933,1
0.31051514,0.62358415,1
-0.77507293,0.7674381,1
0.18673934,0.38326004,1
2.5023756,1.0101738,1
1.8270494,0.24985394,1
0.3873818,0.33725578,1
-1.2444859,0.35504687,1
1.9678328,0.295943,1
0.19611362,0.2939556,1
0.37093836,0.16262162,1
0.24504265,0.7486249,1
2.049021,0.27580765,1
1.4433092,0.54776776,1
4.8365593,0.30531323,1
0.89056885,0.8638114,1
0.19545716,0.29047307,1
0.38621548,0.42564684,1
2.4435086,1.0494306,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
1.1074927,0.9776244,1
4.3406425,1.667022,1
-1.8151294,0.6536361,1
2.3102458,0.9336084,1
2.4008818,0.32620054,1
0.15456888,0.2359499,1
-2.4795692,0.17429754,1
0.6368662,0.7036077,1
1.7421945,0.330902,1
0.6633526,0.81316984,1
2.4300263,0.23466268,1
1.2110198,0.9247048,1
-4.5663986,1.620183,1
0.17260072,0.29401514,1
0.3491771,0.46650866,1
1.8124443,1.0455934,1
1.0948409,1.0150404,1
0.15609586,0.3138682,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.1952724,0.92178357,1
0.175706,0.25777125,1
-0.7365417,0.26431632,1
4.9767528,0.70095897,1
-1.1195985,0.28107995,1
1.5712007,0.5038592,1
-2.7298555,-0.40794575,1
3.048936,1.051702,1
0.23626295,0.26507407,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.461424,0.5679845,1
0.20912638,0.28511068,1
-0.6928819,0.015205415,1
0.63141084,0.75265086,1
-1.5589994,-0.09877871,1
2.4364252,0.27959952,1
-4.976216,0.30915213,1
0.48975605,0.47928956,1
1.8005903,0.2546926,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
1.5822062,0.4679555,1
0.2706893,0.29736122,1
0.17294183,0.2884463,1
-1.8048248,0.2877479,1
-0.91156214,-0.9998497,1
0.34886464,0.18094295,1
-4.7179384,0.46974298,1
0.16927844,0.36975828,1
-2.083555,-1.0160999,1
2.3662515,0.20782557,1
-2.3615615,-0.24022935,1
3.305215,1.1541798,1
-1.4009445,-0.19427261,1
-1.4112681,-0.039866112,1
0.7380692,-0.6996785,1
0.13921905,0.3453013,1
-0.5991218,0.111583285,1
0.16410705,0.24417919,1
-2.3740003,1.0558723,1
-2.122385,0.8454657,1
-3.4240508,0.50816154,1
1.1784606,-0.81737155,1
0.6564678,0.73478425,1
1.3325287,0.46212754,1
-1.2351602,1.565415,1
-1.0355065,-0.14774287,1
-2.283082,0.045724764,1
0.19353457,0.37246868,1
1.7632958,0.22293445,1
0.3167324,0.37192154,1
3.371717,1.1106262,1
-1.0071706,1.3933873,1
-1.4099469,1.706747,1
0.74709463,0.7392937,1
1.824158,0.9427649,1
-1.457765,1.4617697,1
-0.2542329,-0.7265781,1
1.4186149,0.50221664,1
-2.1289408,-0.3152821,1
1.741935,0.3149423,1
2.0639927,0.31767973,1
0.2298963,0.18032691,1
-2.5770419,0.17703208,1
2.3299298,0.23666573,1
1.8274941,0.24253634,1
0.759961,0.9026942,1
0.26259348,0.42629403,1
-2.0018022,0.14950159,1
3.8466806,0.10064542,1
-2.1340082,-0.2958866,1
-1.1953441,-1.0746052,1
1.6141678,1.0354937,1
0.29905725,-0.79627144,1
0.5569352,0.68230474,1
0.66507673,0.35067892,1
0.8590243,0.81497717,1
0.37159818,0.35177094,1
-1.3102721,-0.061111446,1
-0.62335414,0.49229378,1
4.08249,-1.1661218,1
-0.70293415,0.75847363,1
1.8382151,0.24245214,1
0.22972128,0.2956108,1
1.9421506,0.2557591,1
1.1917242,0.9682597,1
-1.663672,0.17270112,1
0.6421367,0.75041676,1
0.2531764,0.30646977,1
-2.2389853,0.14231749,1
-2.9543002,1.2070923,1
1.2326112,0.9464356,1
-0.73518753,-1.6678355,1
0.25995982,0.3440818,1
-5.3527527,-0.55784637,1
-1.9919536,-1.1379905,1
0.3986501,1.9457958,1
0.27526432,0.30417287,1
-0.7559282,0.85360307,1
-1.9106278,-0.81779677,1
1.7240396,0.33022255,1
2.6257415,-0.64990884,1
0.80292547,0.93918455,1
1.7747161,0.25983185,1
0.23239678,0.40976924,1
0.74529874,0.91995823,1
-2.1310637,1.0325751,1
2.3828244,1.0048984,1
-3.5983043,1.0834255,1
0.16821572,0.3858039,1
2.1823936,1.0064359,1
-0.73481023,0.20581333,1
-2.9930823,1.0677356,1
3.5047374,0.33146587,1
1.8044198,0.31724274,1
-2.0870583,1.0471628,1
1.3585467,0.4544274,1
-2.7583172,0.8370695,1
2.8943613,0.29571792,1
-0.33229846,-0.4739547,1
-5.02842,0.6618574,1
0.21962622,0.29271305,1
-2.2317622,1.1779028,1
1.1675484,0.9408237,1
3.7716897,0.16914934,1
-0.92023444,0.073496945,1
-1.1877471,-0.31274208,1
0.3249229,0.38790584,1
5.058796,0.26576215,1
0.9553069,0.93831825,1
1.2037332,0.39396566,1
0.63598216,1.9504459,1
0.7950307,0.4787116,1
0.7181951,0.176045,1
