p,q,anomaly
2.2799773,0.18577056,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
0.40613857,0.33600563,1
0.31515336,0.17382514,1
1.8078564,0.1809825,1
-2.3223898,1.047933,1
0.5105151,0.43958414,1
-0.77507293,0.7674381,1
0.12273933,0.38326004,1
2.3023756,0.9061737,1
1.7230493,0.32985395,1
0.34738177,0.33725578,1
-1.2444859,0.35504687,1
2.1118329,0.21594298,1
0.23611361,0.25395557,1
0.29093838,0.17862165,1
0.44504264,0.5646249,1
1.825021,0.23580763,1
1.4433092,0.54776776,1
4.636559,0.24131325,1
0.9305689,0.8238114,1
0.13145721,0.29047307,1
0.2182155,0.42564684,1
2.2435086,0.90543056,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
1.1874926,0.8976245,1
4.5886426,1.8270218,1
-1.8151294,0.6536361,1
2.1902459,0.8536085,1
2.3208818,0.26220056,1
0.29856887,0.23594987,1
-2.4795692,0.17429754,1
0.6128663,0.72760785,1
1.8621944,0.22690201,1
0.67935264,0.7971698,1
2.6140263,0.27466267,1
1.0670197,0.9887049,1
-4.5663986,1.620183,1
0.21260071,0.33401516,1
0.36517712,0.4665087,1
1.8524443,1.0055934,1
1.0948409,0.8950405,1
0.19609587,0.27386817,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.3392725,0.92178357,1
0.21570602,0.29777128,1
-0.7365417,0.26431632,1
4.9767528,0.700959,1
-1.1195985,0.28107995,1
1.5712007,0.5038592,1
-2.7298555,-0.40794575,1
2.2729359,1.051702,1
0.31626296,0.26507407,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.605424,0.42398453,1
0.18512645,0.10111067,1
-0.6928819,0.015205415,1
0.5674109,0.816651,1
-1.5589994,-0.09877871,1
2.6844254,0.27959952,1
-4.976216,0.30915213,1
0.5057561,0.54328966,1
1.8005903,0.33469254,1
