p,q,anomaly
2.3039775,0.23377053,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
0.19013849,0.70400566,1
0.2671535,0.11782512,1
1.7518567,0.3089825,1
-2.3223898,1.047933,1
0.11051503,0.8315841,1
-0.77507293,0.7674381,1
0.27473927,0.2792601,1
2.7023757,1.0341737,1
1.8510495,0.27385396,1
0.32338184,0.33725578,1
-1.2444859,0.35504687,1
2.0078328,0.2719431,1
0.15611361,0.3339556,1
0.45093846,-0.03737855,1
0.045042545,0.9566249,1
1.9850209,0.21180765,1
1.4433092,0.4437678,1
5.036559,0.2893132,1
0.85056883,0.90381145,1
0.17945713,0.29047307,1
0.18621543,0.5296469,1
2.6435087,1.0094305,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
1.0274926,0.9536243,1
4.2526426,1.5070221,1
-1.8151294,0.6536361,1
2.222246,0.90960836,1
2.5848818,0.31020057,1
0.19456887,0.3399499,1
-2.4795692,0.17429754,1
0.5808662,0.7596079,1
1.7261947,0.250902,1
0.46335256,1.0131699,1
2.4300263,0.29866266,1
1.1710198,0.9407047,1
-4.5663986,1.620183,1
0.23660073,0.25401515,1
0.14917699,0.57050866,1
1.8764445,0.9815933,1
1.198841,1.0310402,1
0.22009587,0.2498682,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.2352724,0.92178357,1
0.135706,0.32177126,1
-0.7365417,0.26431632,1
4.9767528,0.700959,1
-1.1195985,0.28107995,1
1.5712007,0.5038592,1
-2.7298555,-0.40794575,1
2.672936,1.051702,1
0.26026297,0.26507407,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.501424,0.5279845,1
0.15312633,0.28511068,1
-0.6928819,0.015205415,1
0.6154108,0.76865095,1
-1.5589994,-0.09877871,1
2.556425,0.27959952,1
-4.976216,0.30915213,1
0.28975594,0.70328975,1
1.9045904,0.27869263,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
1.9502063,0.40395558,1
0.2946893,0.37736136,1
0.3169418,0.14444631,1
-1.8048248,0.2877479,1
-0.91156214,-0.9998497,1
0.3248647,0.2689429,1
-4.7179384,0.46974298,1
0.19327852,0.2897583,1
-2.083555,-1.0160999,1
2.1342516,0.31182557,1
-2.3615615,-0.24022935,1
3.3452148,1.0901797,1
-1.4009445,-0.19427261,1
-1.4112681,-0.039866112,1
0.7380692,-0.6996785,1
0.08321899,0.20130132,1
-0.5991218,0.111583285,1
0.22810705,0.32417923,1
-2.3740003,1.0558723,1
-2.122385,0.8454657,1
-3.4240508,0.50816154,1
1.1784606,-0.81737155,1
0.72046775,0.8147844,1
1.3325287,0.46212757,1
-1.2351602,1.565415,1
-1.0355065,-0.14774287,1
-2.283082,0.045724764,1
0.17753454,0.3324687,1
1.7872959,0.28693447,1
0.3167324,0.41192156,1
3.2437167,1.0706263,1
-1.0071706,1.3933873,1
-1.4099469,1.706747,1
0.6670946,0.7152939,1
1.7201579,1.0467649,1
-1.457765,1.4617697,1
-0.2542329,-0.7265781,1
1.4586148,0.46221662,1
-2.1289408,-0.3152821,1
1.7259352,0.29894227,1
2.271993,0.26167974,1
0.22989635,0.16432688,1
-2.5770419,0.17703208,1
2.3699298,0.22066572,1
1.8274941,0.28253633,1
0.8239609,0.83869433,1
0.30259347,0.32229406,1
-2.0018022,0.14950159,1
3.542681,-0.099354744,1
-2.1340082,-0.2958866,1
-1.1953441,-1.0746052,1
1.6141678,1.0354937,1
0.29905725,-0.79627144,1
0.5969352,0.64230466,1
0.28907692,0.37467873,1
0.7950244,0.87897706,1
0.24359834,0.39177096,1
-1.3102721,-0.061111446,1
-0.62335414,0.49229378,1
4.08249,-1.1661218,1
-0.70293415,0.75847363,1
1.9822152,0.42645216,1
0.2297213,0.25561076,1
2.1501508,0.23975909,1
1.1517242,0.94425964,1
-1.663672,0.17270112,1
0.6021366,0.6864168,1
0.27717638,0.3864699,1
-2.2389853,0.14231749,1
-2.9543002,1.2070923,1
