p,q,anomaly
2.0959773,0.3697706,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
0.59013855,0.5200056,1
0.31515336,0.35782516,1
2.3598564,0.1809825,1
-2.3223898,1.047933,1
0.51051515,0.62358415,1
-0.77507293,0.7674381,1
0.30673936,0.38326004,1
2.3023756,1.0901737,1
1.7230492,0.14585394,1
0.34738177,0.33725578,1
-1.2444859,0.35504687,1
1.9278328,0.21594298,1
0.23611361,0.069955565,1
0.29093838,0.36262164,1
0.44504267,0.7486249,1
2.193021,0.23580763,1
0.7073091,0.36376774,1
4.636559,0.24131322,1
0.9305688,0.8238114,1
0.49945718,0.4744731,1
0.5862155,0.42564684,1
2.2435086,1.0894306,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
0.8194926,1.0816245,1
4.2206426,2.0110219,1
-1.8151294,0.6536361,1
2.0062459,0.6696085,1
2.3208818,0.26220053,1
0.48256886,0.4199499,1
-2.4795692,0.17429754,1
0.9808663,0.35960782,1
1.3101944,0.96290207,1
0.86335266,0.6131698,1
1.8780262,0.27466267,1
1.9870198,0.9887049,1
-4.5663986,1.620183,1
0.76460075,0.33401516,1
0.5491771,0.4665087,1
1.8524442,0.26959336,1
2.0148408,0.5270405,1
0.19609585,0.089868166,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.1552725,0.92178357,1
0.21570602,0.29777128,1
-0.7365417,0.26431632,1
4.2407527,0.332959,1
-1.1195985,0.28107995,1
0.83520067,0.5038592,1
-2.7298555,-0.40794575,1
2.2729359,0.867702,1
0.31626296,0.4490741,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
0.685424,0.23998451,1
0.55312645,0.101110674,1
-0.6928819,0.015205415,1
0.5674109,0.816651,1
-1.5589994,-0.09877871,1
1.9484253,0.27959952,1
-4.976216,0.30915213,1
0.68975604,0.35928965,1
2.1685903,0.15069264,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
1.2382064,0.4279555,1
0.90268934,0.4013613,1
0.3169418,0.32844633,1
-1.8048248,0.2877479,1
-0.91156214,-0.9998497,1
0.26886457,0.668943,1
-4.7179384,0.46974298,1
0.24927846,0.2657583,1
-2.083555,-1.0160999,1
1.7342515,0.20782557,1
-2.3615615,-0.24022935,1
2.5292149,0.93017983,1
-1.4009445,-0.19427261,1
-1.4112681,-0.039866112,1
0.7380692,-0.6996785,1
0.48321912,0.3853013,1
-0.5991218,0.111583285,1
0.5721071,0.5321792,1
-2.3740003,1.0558723,1
-2.122385,0.8454657,1
-3.4240508,0.50816154,1
1.1784606,-0.81737155,1
0.6964678,0.6547843,1
0.41252863,0.83012754,1
-1.2351602,1.565415,1
-1.0355065,-0.14774287,1
-2.283082,0.045724764,1
0.49753457,0.5964687,1
2.2112956,0.4469345,1
0.5007324,0.51592153,1
2.739717,0.96662617,1
-1.0071706,1.3933873,1
-1.4099469,1.706747,1
0.6430946,0.6592938,1
2.008158,0.9427649,1
-1.457765,1.4617697,1
-0.2542329,-0.7265781,1
0.64261484,0.35821664,1
-2.1289408,-0.3152821,1
2.229935,0.2509423,1
2.0639927,0.4776798,1
0.2298963,0.668327,1
-2.5770419,0.17703208,1
1.7379298,0.5406658,1
1.8274941,0.20253631,1
0.43196094,0.67869425,1
0.22259346,0.42629403,1
-2.0018022,0.14950159,1
3.8626807,0.30064544,1
-2.1340082,-0.2958866,1
-1.1953441,-1.0746052,1
2.1661677,1.0354937,1
0.29905725,-0.79627144,1
0.51693517,0.5383047,1
0.6250768,0.79867876,1
0.4510243,0.4869771,1
0.47559822,0.31177092,1
-1.3102721,-0.061111446,1
-0.62335414,0.49229378,1
4.08249,-1.1661218,1
-0.70293415,0.75847363,1
1.9822152,0.34645212,1
0.7817213,0.33561075,1
1.9421506,0.55975914,1
0.8637241,0.88825977,1
-1.663672,0.17270112,1
