p,q,anomaly
2.0959773,0.47377062,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
0.49013853,0.54000556,1
0.1911533,0.4618252,1
1.9318564,0.8169826,1
-2.3223898,1.047933,1
0.41051513,0.62358415,1
-0.77507293,0.7674381,1
0.41073936,0.38326,1
2.4023755,1.2141738,1
1.7030492,0.45385396,1
0.36738175,0.33725578,1
-1.2444859,0.35504687,1
1.6198328,0.583943,1
0.21611361,0.10995558,1
0.33093834,0.26262164,1
0.34504265,0.91262496,1
2.193021,0.25580764,1
0.78730905,0.54776776,1
4.7365613,0.69331336,1
0.9105689,0.8438114,1
0.25545716,0.29047304,1
0.48621547,0.42564684,1
2.3435085,0.90543056,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
0.9834926,1.1016245,1
4.1166444,1.911022,1
-1.8151294,0.6536361,1
1.9222457,0.7296084,1
2.5248818,0.22220053,1
0.29856884,0.23594989,1
-2.4795692,0.17429754,1
0.7168664,0.62360775,1
1.4741944,0.370902,1
0.7633527,0.7131697,1
1.9380262,0.2546627,1
1.8870199,0.7007048,1
-4.5663986,1.620183,1
0.19260074,0.31401515,1
0.4491771,0.6305087,1
2.1604443,0.86159337,1
1.914841,0.6270404,1
0.34009588,0.29386818,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.0112724,1.0857836,1
0.19570602,0.11377129,1
-0.7365417,0.26431632,1
4.3207545,0.20895894,1
-1.1195985,0.28107995,1
0.9152006,0.5038592,1
-2.7298555,-0.40794575,1
2.3729358,0.887702,1
0.604263,0.59307414,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
0.7854239,0.42398453,1
0.45312643,0.4491107,1
-0.6928819,0.015205415,1
0.855411,0.85665095,1
-1.5589994,-0.09877871,1
2.0484252,0.2795995,1
-4.976216,0.30915213,1
0.5897561,0.4192896,1
1.9645903,0.13069263,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
1.3382063,0.4479555,1
0.6386894,0.5853613,1
0.3169418,0.3084463,1
-1.8048248,0.2877479,1
-0.91156214,-0.9998497,1
0.30886453,0.568943,1
-4.7179384,0.46974298,1
0.7012785,0.40975833,1
-2.083555,-1.0160999,1
1.8342514,0.20782556,1
-2.3615615,-0.24022935,1
2.6292148,1.2981799,1
-1.4009445,-0.19427261,1
-1.4112681,-0.039866112,1
0.7380692,-0.6996785,1
0.38321912,0.3653013,1
-0.5991218,0.111583285,1
0.51210713,0.5321792,1
-2.3740003,1.0558723,1
-2.122385,0.8454657,1
-3.4240508,0.50816154,1
1.1784606,-0.81737155,1
0.5124678,0.6947843,1
0.51252854,0.7901276,1
-1.2351602,1.565415,1
-1.0355065,-0.14774287,1
-2.283082,0.045724764,1
0.5815347,0.3924687,1
2.1312957,0.24293448,1
0.3167324,0.3519215,1
2.839717,1.1306262,1
-1.0071706,1.3933873,1
-1.4099469,1.706747,1
0.45909458,0.37129366,1
1.988158,0.9427649,1
-1.457765,1.4617697,1
-0.2542329,-0.7265781,1
0.74261475,0.35821664,1
-2.1289408,-0.3152821,1
2.129935,0.21094228,1
2.2279928,0.56167984,1
0.22989632,0.568327,1
-2.5770419,0.17703208,1
1.9819298,0.46066582,1
1.8274941,0.22253634,1
0.61596096,0.7186942,1
0.4065935,0.42629403,1
-2.0018022,0.14950159,1
3.9466808,0.20064548,1
-2.1340082,-0.2958866,1
-1.1953441,-1.0746052,1
2.1061678,0.8714937,1
0.29905725,-0.79627144,1
0.53693515,0.5383047,1
0.64507675,0.39067876,1
0.6750243,0.6709771,1
0.4955982,0.3317709,1
-1.3102721,-0.061111446,1
-0.62335414,0.49229378,1
4.08249,-1.1661218,1
-0.70293415,0.75847363,1
1.9822152,0.20245208,1
0.06572126,0.31561077,1
2.1061506,0.47975916,1
1.0477241,1.0922598,1
-1.663672,0.17270112,1
0.17013659,0.23841663,1
0.6211765,0.59446985,1
-2.2389853,0.14231749,1
-2.9543002,1.2070923,1
0.78061104,0.7424356,1
-0.73518753,-1.6678355,1
0.25995982,0.016081795,1
-5.3527527,-0.55784637,1
-1.9919536,-1.1379905,1
0.49865013,2.4577959,1
0.3392642,0.6921728,1
-0.7559282,0.85360307,1
-1.9106278,-0.81779677,1
1.7040396,0.33022255,1
2.6257415,-0.64990884,1
0.90292555,0.8391844,1
1.838716,0.21983178,1
0.58039683,0.5337692,1
0.94929874,0.8799583,1
-2.1310637,1.0325751,1
2.2828243,0.8608984,1
-3.5983043,1.0834255,1
0.3122157,0.40580392,1
2.1423936,0.82243586,1
-0.73481023,0.20581333,1
-2.9930823,1.0677356,1
3.4847374,0.3914659,1
1.9684198,0.19324274,1
-2.0870583,1.0471628,1
0.7225466,0.43442738,1
-2.7583172,0.8370695,1
2.9143612,0.53971803,1
-0.33229846,-0.4739547,1
-5.02842,0.6618574,1
0.2196262,0.47671306,1
-2.2317622,1.1779028,1
0.9635484,0.6968237,1
3.7076898,0.26914936,1
-0.92023444,0.073496945,1
-1.1877471,-0.31274208,1
0.18092288,0.3679058,1
4.958798,0.14176217,1
0.6273068,0.7743181,1
1.0597332,0.7819658,1
0.73598236,1.9504459,1
0.44703054,0.84671175,1
0.63819516,0.27604502,1
-0.5849842,0.66648376,1
2.6214495,0.17541124,1
0.49507475,0.3221727,1
-1.2152846,0.33885017,1
2.04008,0.22933175,1
3.9947896,0.23719957,1
1.0949631,-0.8928382,1
2.3675225,1.0040624,1
2.2783577,-0.7637853,1
2.1282296,0.33626992,1
-1.5716144,-0.54335093,1
0.4709412,0.72040915,1
0.1672807,0.5620884,1
0.309917,-0.9118958,1
2.002865,0.4873588,1
3.756038,1.7310423,1
0.45716524,0.5037268,1
-0.4982605,-0.7965036,1
2.0129132,0.14888659,1
-0.43576428,0.16247098,1
0.5391773,0.3951146,1
0.5599325,0.78405046,1
2.148757,0.19056053,1
-0.7351281,-0.30816174,1
1.6236817,0.2933178,1
1.9774215,0.23192187,1
-1.6519945,0.6311892,1
-0.9029525,0.8748728,1
2.0464795,0.12070599,1
1.1292045,0.72765434,1
0.42679322,0.1332517,1
-1.3821607,0.08545753,1
-0.94477665,-0.5781771,1
2.9161046,1.0850898,1
1.1011597,0.58852404,1
0.9222069,0.39869243,1
1.9752846,1.0241855,1
0.30024815,-1.1540374,1
-1.8802111,0.6483797,1
-1.4911761,0.2555346,1
0.97375214,0.85781765,1
2.846154,0.2500913,1
-1.1054215,0.1529494,1
-1.1095309,1.4204012,1
0.19255705,0.5091115,1
2.2914157,0.4064601,1
0.6555834,0.73581445,1
3.0747283,0.19127305,1
-1.342115,-0.54054385,1
0.04111819,0.37110668,1
0.80568683,0.850705,1
1.6043632,-0.80063146,1
1.7790463,1.9245088,1
-2.3656502,-1.3565841,1
-1.5844223,0.9355026,1
-2.833264,-0.18544053,1
-0.8943547,0.21600322,1
0.440305,0.45556527,1
2.635729,-0.6829126,1
2.727056,0.28178155,1
2.1808562,0.8708378,1
1.6560812,0.5626783,1
-1.66291,0.12764029,1
1.7902327,0.11239126,1
0.27528334,0.38594848,1
-1.6582141,-1.2763975,1
1.7479877,0.17737336,1
-1.1032867,0.6113758,1
0.68228436,0.8220744,1
-0.8752727,-0.2641013,1
1.894584,0.120871395,1
1.7797158,0.2529449,1
0.2289731,0.30460048,1
2.6679022,0.15351698,1
3.4623542,-0.71641874,1
-2.5645156,1.6136934,1
-2.584646,-0.20875901,1
1.960844,0.3850516,1
1.8322384,0.26488513,1
1.8781564,0.30602685,1
0.9451442,1.0442104,1
2.311649,0.32406938,1
1.9355924,0.49844617,1
2.149847,0.25181246,1
2.089225,0.27436024,1
1.043919,0.35596013,1
0.79600185,0.33674794,1
4.621894,0.25610507,1
0.39560103,0.7291626,1
1.8209977,0.8067097,1
0.3106243,0.31014466,1
1.4873474,0.5548907,1
4.4839478,1.9028852,1
3.7424216,0.5031012,1
-2.8000798,0.014496032,1
0.38478494,0.51603055,1
0.17825945,0.37476748,1
0.87245715,0.28032398,1
2.2198794,0.8385891,1
-1.1979337,0.07712214,1
2.1437736,0.22459783,1
0.6012996,0.62139994,1
-0.7541438,-0.41453633,1
0.2652945,0.36724943,1
-4.7058396,0.3592722,1
2.2077222,-0.6798912,1
1.9344392,0.24502702,1
1.5880728,-0.8916551,1
0.646451,0.34932297,1
0.40436542,-0.80939853,1
-0.4581724,0.2439045,1
-7.516927,0.45502028,1
-2.236045,1.2970876,1
1.1256939,0.9133482,1
3.3489408,0.3480668,1
2.347557,0.19554998,1
4.1766906,0.34928983,1
-2.0152254,0.01841135,1
1.8640344,0.24724682,1
4.519626,0.4107998,1
1.586916,0.27690625,1
-1.6419595,-0.8505546,1
0.657949,0.2652372,1
2.494188,0.9707904,1
0.5527221,0.46697003,1
2.9251802,-0.8161967,1
-4.4807496,0.14782913,1
-4.103937,0.10409369,1
-1.4639041,1.112555,1
1.6381205,0.27694875,1
0.5402368,0.47665596,1
0.5929819,0.4165669,1
0.5648624,0.7951311,1
-0.13180159,-0.5853883,1
-0.32958332,-1.0353402,1
-0.94758946,1.0491683,1
-0.6033691,0.43350032,1
2.5138743,0.24106587,1
0.6911447,0.22199567,1
-4.143712,2.2380004,1
1.9219255,0.9693574,1
3.9727228,0.45887285,1
2.6648414,0.3302809,1
4.6587763,0.36797965,1
1.0922654,0.4540742,1
-3.3854856,-0.4466538,1
-0.6067154,-0.18631496,1
2.191861,0.8650844,1
2.1975741,0.7985281,1
0.22068973,0.4509238,1
-1.3808372,-0.15689613,1
2.0410578,0.33846748,1
-0.19505301,-0.5001209,1
0.18162782,0.34281063,1
1.7797861,0.119686395,1
-0.3422772,-0.0073630256,1
-0.8021291,-1.1622434,1
3.4861207,0.35545677,1
0.9094866,0.5191301,1
-2.1230395,0.99399537,1
2.7794085,0.24202497,1
0.49548113,0.42550468,1
-0.78824973,1.4832914,1
-2.4111786,0.46617803,1
-1.3561547,0.16166794,1
0.6986948,0.90092266,1
-0.91641337,-0.14475332,1
0.15863809,0.29130352,1
1.9647243,1.0290842,1
1.9695442,0.84307396,1
-0.781656,0.374052,1
0.48914635,0.6374388,1
2.0519052,0.91048896,1
1.8615236,0.3300296,1
-3.7416477,0.4559343,1
-1.3400931,1.5670452,1
-0.64168984,1.2223169,1
0.45902473,2.2425692,1
0.7521889,0.25816572,1
1.8693268,0.24823005,1
0.53362453,0.38704067,1
2.3268886,0.5571073,1
0.6294879,0.23487195,1
2.0302224,0.9118917,1
4.6761956,0.22678103,1
2.1266422,1.0970109,1
-2.116006,0.23459622,1
0.7337748,0.41602945,1
0.29374027,0.25467938,1
-1.084103,0.44487688,1
0.59836674,0.53513086,1
-2.343891,1.5953375,1
-1.2803215,0.43601504,1
0.14339092,0.37753248,1
0.9950376,0.86171216,1
4.8042393,0.34296852,1
0.3467945,-0.8447223,1
1.9424353,0.6596112,1
0.47915548,0.48628348,1
-1.5693859,-0.20257577,1
2.8756905,0.2714666,1
0.55601484,0.44002593,1
0.345069,0.8795047,1
2.075147,0.34431648,1
0.66432226,0.77397954,1
0.4527771,0.66825134,1
-1.7446358,0.41375005,1
0.4910183,0.501593,1
-4.036672,1.480494,1
2.1695514,0.26053822,1
3.1352742,1.8554721,1
0.5295575,0.6581103,1
0.58784115,0.38643777,1
0.13440546,0.40698242,1
0.65811026,0.85543406,1
4.675843,1.797204,1
-4.1178036,-0.58181185,1
4.437225,0.18898728,1
0.60349274,0.7376057,1
0.8049209,0.8803625,1
1.7889812,1.0047464,1
0.6911286,0.6624179,1
0.43532133,0.55545634,1
0.39437222,0.4752072,1
-1.1719314,-0.41443446,1
1.6131518,0.29216665,1
0.27558595,0.51496035,1
1.9510465,0.20733501,1
0.69954795,0.33442307,1
-4.71457,0.049805705,1
-0.7276428,0.31978276,1
1.9089673,0.30987847,1
-1.4543662,1.7229731,1
-3.099629,0.5332302,1
0.110547334,0.2990085,1
1.9813812,1.0667862,1
-1.2670841,-0.053107455,1
0.96614075,0.43822324,1
0.95546496,0.38170904,1
-1.5865552,-0.45960236,1
0.54940426,0.77439165,1
-0.49038363,0.2674614,1
-0.098037295,-0.30406338,1
-1.0716003,-0.10320604,1
2.3508644,0.2643816,1
-0.80838245,0.812966,1
1.9450028,0.9573269,1
0.50867003,-0.7336246,1
-2.6802204,-0.77245635,1
3.11494,0.26294887,1
3.3217587,0.14027694,1
0.9171285,0.4242136,1
0.5298644,0.595011,1
5.293497,-0.7807169,1
-0.8736142,1.2556092,1
-1.5440367,0.3707826,1
3.327419,0.259147,1
4.814294,1.7710345,1
1.6484828,0.17962946,1
0.6015404,-0.906832,1
-1.7894192,0.13651945,1
1.658661,-0.79040545,1
0.3915341,0.7662581,1
0.57790834,-0.98450404,1
4.2047653,0.18130578,1
1.1240056,0.2967859,1
-2.1423473,1.1009834,1
-0.7156096,0.4671715,1
0.49876475,0.7294381,1
0.7655279,0.44179988,1
-2.538223,0.63570887,1
2.8335342,0.21363969,1
0.6477783,0.32419407,1
0.7725446,0.4481458,1
0.27449852,0.36151785,1
-2.0132518,0.52992517,1
-2.2736819,0.6079037,1
2.7817814,0.27557123,1
0.70147485,0.30395555,1
0.21665318,0.3477121,1
3.3560033,0.14802817,1
-3.2076833,0.06662883,1
-0.7386781,-0.5306999,1
3.2553563,0.26126522,1
0.5549436,0.6143516,1
0.8646897,0.9626422,1
1.6383791,0.4830085,1
2.985778,1.1040177,1
-2.3575563,1.6719608,1
2.108728,0.9681519,1
0.17591639,0.28598535,1
1.8267478,0.27278203,1
-2.4128292,0.17152831,1
2.207649,0.8885256,1
4.0117564,0.22067447,1
0.44645107,0.8414151,1
3.5514836,1.649429,1
0.9446715,0.79108214,1
-2.8989763,0.69013524,1
3.2944233,0.19783576,1
2.0594294,0.72893345,1
1.4532628,-0.922585,1
0.86295015,-1.4804847,1
0.5289284,0.59369373,1
2.101903,0.49259508,1
-1.2626232,0.36946505,1
0.56052387,0.32961226,1
0.4195732,0.55934954,1
2.2270918,1.04127,1
1.7068057,1.7827389,1
3.4750786,0.5911361,1
0.18292756,0.46354365,1
-0.69460934,-0.71339935,1
2.3714373,0.347718,1
4.5068607,1.7241756,1
1.0787182,0.8090458,1
2.0057123,0.38416493,1
3.5683239,0.37918866,1
0.55229944,0.3945619,1
3.1478047,0.2404308,1
-1.337364,0.55954236,1
2.4055798,0.34388632,1
1.5845821,-0.7228577,1
-1.846116,0.25827435,1
0.2927472,0.64247525,1
0.19658856,0.37597972,1
1.2030255,-0.8911253,1
2.158289,-0.6521949,1
2.0259743,1.8301601,1
1.7084849,0.2125649,1
2.0460854,0.4484377,1
2.1552498,0.7645736,1
1.688595,0.96710134,1
0.98046374,0.8126581,1
-1.4919752,1.0613062,1
-1.4057479,1.36325,1
0.81417286,-0.6442488,1
0.29232615,0.25109702,1
2.11104,0.32976115,1
1.4064093,0.47710043,1
1.9989011,0.2539999,1
-0.6896208,0.8295527,1
0.06769548,0.30230612,1
1.221095,0.7999946,1
4.767845,0.33396167,1
-2.3310525,0.95645136,1
0.2900787,0.42609167,1
0.36517066,0.457802,1
-3.2578788,-0.74536884,1
2.1896245,0.7804071,1
1.7207642,1.9841597,1
3.884251,1.6285408,1
1.63694,-0.8228758,1
-0.78279465,-0.024469567,1
-1.3501259,0.28961137,1
0.6611511,0.23283257,1
2.712245,0.22166927,1
-0.5270477,0.12010844,1
0.22312194,0.28803986,1
-0.80497754,0.28786975,1
1.7792704,0.29497838,1
0.6175368,0.35188335,1
-1.0531797,-0.0038312124,1
0.6105192,0.2346697,1
3.9417424,-0.8541225,1
0.48535424,0.76825833,1
-0.7520697,0.39708623,1
3.3473039,0.24419393,1
-0.55012316,0.5343333,1
0.8217467,0.8263401,1
1.9020529,0.21853478,1
1.6215556,0.95340633,1
-0.9902163,0.9651875,1
0.43409932,0.63575506,1
0.36483276,0.65810066,1
0.34620678,0.3196106,1
4.758903,-0.9620996,1
4.1475983,0.42971033,1
0.8237838,0.4120522,1
0.56832904,0.5991068,1
3.2291007,0.14489564,1
2.2097385,1.0242373,1
4.6464314,1.6685157,1
3.5150914,0.13062552,1
2.1581318,-0.97907406,1
0.4817238,-0.7980034,1
0.5978566,0.3384192,1
-3.0924115,1.4428513,1
0.17315258,0.2052228,1
3.8816705,1.8367887,1
1.8744574,1.0747378,1
-1.9330977,1.2838283,1
-0.8470398,0.024636274,1
-2.0404527,2.1672459,1
0.51867056,0.81403685,1
-5.344615,0.8791769,1
0.19669624,0.20131554,1
4.4585595,0.36521274,1
-2.070858,1.7572479,1
5.4105606,0.2291794,1
0.36764753,0.63853234,1
3.85245,0.40884608,1
-0.8687142,-0.60261655,1
0.5814191,0.70326924,1
1.0887021,0.9215423,1
-3.1711617,0.14598079,1
0.15677097,0.443388,1
0.59761935,0.46987855,1
2.8771799,1.8200355,1
1.76193,0.22890086,1
0.6785215,0.34222203,1
-2.0169163,0.7916793,1
-2.1414387,0.47130138,1
-2.098389,0.089737676,1
0.88309497,0.48703778,1
0.26937407,0.5887791,1
-0.39537618,-0.10137211,1
-4.2276444,-0.80303496,1
0.5237696,0.577937,1
-1.8358707,1.2784685,1
1.0328163,-0.6065964,1
2.2903647,0.18163581,1
2.0975895,0.5685193,1
0.21694328,0.28071338,1
0.26636976,0.50872815,1
0.014662012,0.24042149,1
2.0118873,0.7729664,1
0.5623585,0.30700123,1
-1.7685037,0.43655014,1
1.0713913,0.7837323,1
-1.1845137,1.4469211,1
-0.8701093,0.13167012,1
2.276695,0.19816436,1
-1.5131466,-0.245518,1
-0.6537564,0.28002012,1
1.7233722,0.13254127,1
1.95316,0.2721824,1
4.3746004,0.22459242,1
0.71886796,1.8768783,1
1.8956792,0.22142209,1
1.8271947,0.23462977,1
-1.563534,0.51835454,1
-2.2820182,0.5337095,1
0.18448506,-0.5042152,1
-0.19738778,-0.5598752,1
2.2152088,0.6347195,1
0.90222275,0.3686707,1
-2.9176557,0.50999105,1
-1.2714299,0.28416857,1
4.29171,0.40452224,1
1.8931549,0.1966845,1
3.8432343,0.30267483,1
-2.3422465,0.47302896,1
0.29343516,0.25310206,1
-0.7548297,0.15592748,1
-3.799344,-0.13787785,1
-1.4642524,-0.15574636,1
0.347798,0.3443303,1
0.749752,0.7226581,1
3.6320078,0.57843715,1
-2.3237538,1.2465329,1
-3.0410461,-0.3233824,1
0.746786,0.35044998,1
1.8253903,1.0551939,1
0.0743715,0.018053576,1
0.10836831,0.55412227,1
2.1438963,0.7528144,1
-1.9053186,0.5511261,1
-1.0422803,0.70237243,1
1.7749945,0.2734091,1
0.94760454,0.86288035,1
0.44974434,0.41013962,1
-0.86435324,0.42617628,1
1.8763425,0.21629186,1
2.9683669,0.38798702,1
1.8425906,0.35144258,1
-2.4379745,-0.2140593,1
1.0679379,0.9000747,1
-0.6145227,-0.08745919,1
-1.3374386,-0.47031498,1
3.2091541,0.28691608,1
0.29524064,0.36703408,1
0.59849906,0.75538677,1
2.098141,0.9732257,1
1.7901275,0.17845078,1
2.1126776,0.544709,1
-1.8015975,-0.90257263,1
-1.8449173,-0.54972243,1
0.4878341,0.47272867,1
0.98812115,1.0035865,1
2.4851234,0.31290597,1
0.61094046,0.31865722,1
0.59596145,0.3278305,1
-1.7704542,1.0216138,1
1.8555772,0.24391963,1
-0.97751653,0.503862,1
0.56700104,0.7279006,1
2.0709386,0.2730171,1
2.1596649,0.86949754,1
4.172324,0.28075802,1
-3.0684457,0.5094821,1
1.3882631,1.7942377,1
2.7041364,1.8939424,1
-2.5595663,0.38547304,1
-5.613836,0.5208838,1
2.1697588,1.175917,1
-3.531576,0.076539814,1
-2.1632574,-0.30489114,1
-2.0168333,-0.6203053,1
-2.8359795,0.27406782,1
0.9345461,0.83036935,1
0.30750948,0.23681618,1
0.22680004,0.42762935,1
0.61552715,0.680415,1
0.42068028,0.41191453,1
0.96677506,0.84753877,1
0.6491896,0.34966022,1
-1.2291483,-0.15372203,1
3.1588774,-0.8021888,1
-3.4502594,-0.19138777,1
0.36952096,0.30728775,1
0.124138385,0.5467454,1
-0.40034723,0.08137391,1
-3.1426134,0.2964693,1
-0.79765886,0.23735735,1
-0.67362523,0.5562555,1
0.15007469,0.29573393,1
-1.6448342,0.74069124,1
2.664047,0.20958252,1
0.13552156,0.3131041,1
1.0400023,1.7116714,1
0.7833219,-0.58830786,1
-1.9091017,1.8161849,1
-4.7381177,0.37982872,1
1.3001338,0.4230224,1
2.3334658,0.9364816,1
-0.7364159,-0.8541822,1
-0.94310385,0.0826573,1
0.17088263,-0.5192082,1
1.1073602,-0.905636,1
2.327204,0.817654,1
6.224268,0.440248,1
0.5310867,0.63903415,1
-1.0551234,-0.37310237,1
-1.5301863,0.00893684,1
4.665032,0.4437499,1
-5.074668,0.89757997,1
0.11471018,0.48012787,1
2.0757663,0.97250766,1
2.049223,0.7630029,1
0.42662466,0.6880952,1
-0.33931145,-0.36561668,1
1.5546658,1.9318175,1
1.5607368,1.796169,1
0.85720694,0.85817325,1
-0.7428156,0.21802364,1
-1.4719839,-0.11178248,1
1.4811559,0.43671983,1
0.1807854,-0.5424395,1
0.46334893,0.83450603,1
0.4742174,0.41028106,1
0.1204364,0.51355904,1
2.2296448,0.557969,1
1.807034,0.20263727,1
-0.6029949,0.23211837,1
-4.588231,-0.19851272,1
2.420005,0.31724083,1
0.20772238,0.2606243,1
-1.2157905,0.5460074,1
-0.25887176,-0.3833615,1
-0.74101716,-0.3118498,1
0.75958776,0.82561743,1
1.011012,1.124713,1
0.8202181,0.34321165,1
0.78206766,0.94997627,1
2.8707592,0.22807004,1
0.5882356,0.7682197,1
2.036222,1.900162,1
4.895518,0.3583476,1
-3.0771525,-0.12169521,1
2.0292804,0.40217298,1
0.43212605,0.4540866,1
-4.4159884,0.11708989,1
2.773702,0.277942,1
-2.1538765,1.9576774,1
-2.1715693,0.9014881,1
4.5597734,0.47550088,1
2.4021738,-1.3617862,1
2.029009,0.10260704,1
4.4606905,0.47134244,1
1.981621,0.75465465,1
0.5724927,0.42693233,1
0.5624321,-0.65694827,1
1.930135,-0.7922286,1
3.9238908,0.4818017,1
2.881008,1.0604658,1
-0.54358745,0.50430286,1
0.67108506,0.5302281,1
1.6536708,0.27587542,1
2.0293581,0.508168,1
2.0867124,0.19236435,1
0.23843499,0.39498973,1
-3.4015937,0.045034546,1
-4.3556614,0.49813902,1
0.62194085,0.32731903,1
-2.8762906,0.3474361,1
-1.2823571,-0.33270514,1
0.38406125,-0.6664322,1
0.2626347,0.4394679,1
-3.2585661,-0.5304722,1
1.8799311,0.32687724,1
1.0549173,0.35670084,1
2.4916854,0.316001,1
1.756772,1.9296618,1
-1.7654716,-0.43148893,1
0.29070663,0.41120148,1
0.7896112,0.8816428,1
0.36982983,0.86701536,1
4.648857,0.27583092,1
5.270442,0.28940052,1
0.42906737,0.6506243,1
-1.1735175,0.5710068,1
1.9053519,-1.182886,1
-1.7736305,1.1355497,1
3.5115492,0.43456268,1
0.6927085,0.26608586,1
-0.990342,0.5883264,1
-1.8580601,-0.9115265,1
-3.00188,0.46618268,1
0.48632008,0.49203473,1
-3.1022048,-0.31041902,1
-0.1538322,-1.15547,1
-1.3862647,0.036590856,1
-1.7088923,-1.0456716,1
3.567708,0.3161224,1
4.3796115,1.825102,1
0.59112227,0.22295691,1
1.3120257,-1.4540681,1
0.82142174,0.4334222,1
0.74953055,0.33480883,1
-1.104146,-0.8052384,1
3.1894624,-0.9598184,1
-2.531595,1.3231333,1
2.2905028,1.1031455,1
2.5885394,0.13890651,1
0.25981075,0.30086875,1
-1.5030581,-0.22158301,1
-2.9217632,-0.112276256,1
0.9197986,0.85312235,1
-2.992797,0.43569115,1
2.1646073,0.20923331,1
-1.0339192,-0.22879024,1
1.9743462,0.19222327,1
2.7062042,0.1276196,1
-1.1926926,0.8742033,1
-2.2021203,-1.2565194,1
-3.6491566,0.575623,1
0.75905526,0.4261713,1
0.9775393,0.741712,1
-5.6866813,-0.41117123,1
2.0325181,-0.7386574,1
1.9532456,0.16930844,1
0.75142336,0.83718157,1
-2.8868208,0.09906649,1
0.72475195,0.2662331,1
-1.8065152,0.9342856,1
0.29713082,0.5183079,1
0.4540527,0.76177466,1
0.78454167,0.28082716,1
3.5264626,-0.8322827,1
1.7116047,-0.87565583,1
1.9360471,0.30585623,1
1.7625997,0.19434501,1
0.8370607,0.42023253,1
0.6802522,0.7125729,1
0.8249365,0.2522869,1
0.1843725,0.30711067,1
-1.7375339,1.3720884,1
0.22009306,-0.85096323,1
0.93632895,0.363513,1
0.7064975,0.30156302,1
0.42459154,0.7828318,1
0.30133832,1.1143776,1
-1.4924244,1.4223839,1
-1.1096683,1.1368611,1
3.196906,0.19759668,1
-1.8419225,0.66507643,1
-2.3223486,-0.60813135,1
-3.2896712,1.4944379,1
0.69088316,0.6159065,1
1.7085102,0.3401819,1
1.0334692,0.50318325,1
0.47998744,0.3160649,1
-1.0919473,-0.05457248,1
-1.1937225,0.029920712,1
-1.2809232,1.7573622,1
0.23705848,0.39440626,1
2.0337486,0.8998642,1
-1.7025127,0.67144406,1
-2.188386,-0.24791953,1
0.65001905,0.68458426,1
3.4948766,0.3609032,1
0.61959374,0.6756065,1
4.790918,0.27354652,1
0.35866177,0.661587,1
1.6940191,0.20652469,1
0.23292525,0.43896914,1
4.8897204,0.5049997,1
1.5860856,0.2459112,1
-2.3381925,0.7058414,1
4.577908,0.48117983,1
0.40917802,0.59410834,1
0.8967937,0.49918544,1
-3.341677,-0.59651476,1
1.98436,0.22137924,1
-0.37287396,-0.032276057,1
-1.6980498,0.34931904,1
-4.10734,1.1340135,1
1.9527293,0.9877962,1
0.20262875,0.40463328,1
3.8322098,0.5780988,1
0.8893033,0.5607768,1
1.7734597,1.0634689,1
-1.7825172,0.6117272,1
0.63534284,0.35516518,1
-4.2534857,0.4306706,1
-2.4175384,-0.19142826,1
0.16872425,0.36124408,1
2.1308684,1.0062402,1
1.703048,-0.74473184,1
2.8159833,0.30718136,1
0.39682043,0.45926023,1
-3.3680608,-0.76198614,1
-2.773512,0.56590676,1
1.7648461,0.53925765,1
2.1394558,1.0044111,1
0.26413572,0.327647,1
0.5606096,1.0211233,1
0.6167894,0.39217478,1
1.725796,1.0730162,1
-2.4879801,-0.5311586,1
-0.88198376,0.28859717,1
0.7261089,0.85777754,1
1.9808238,0.5623219,1
0.5996774,0.57318723,1
3.8971472,1.722964,1
0.016446533,-0.6189759,1
3.1296256,-1.6105512,1
-0.7323577,-0.13115284,1
1.6523802,0.56204176,1
0.4081133,0.40683663,1
