p,q,anomaly
2.0959773,0.037770584,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
-0.10986148,0.9240058,1
0.5071533,0.025825143,1
1.659856,0.21698251,1
-2.3223898,1.047933,1
-0.18948482,0.8435843,1
-0.77507293,0.7674381,1
-0.025260642,0.29525995,1
3.002375,0.9421739,1
1.7590488,0.18185395,1
0.31138164,0.3812558,1
-1.2444859,0.35504687,1
1.9358326,0.36394286,1
0.2281136,0.2619555,1
0.4829383,-0.33737826,1
-0.25495726,0.9686251,1
1.9730206,0.19980757,1
1.3553094,0.5037677,1
5.3365607,0.09331325,1
0.87856895,0.87581134,1
-0.016542822,0.24647309,1
-0.11378454,0.645647,1
2.943508,1.1254303,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
1.0394927,1.045625,1
4.5526443,1.3110213,1
-1.8151294,0.6536361,1
2.5222452,1.001609,1
2.9088826,0.114200555,1
0.16656888,0.2799499,1
-2.4795692,0.17429754,1
0.28086627,1.0596083,1
1.5301939,0.26290202,1
0.1633526,1.3131703,1
2.4740264,0.3106627,1
1.2870193,1.1367054,1
-4.5663986,1.620183,1
0.2486007,0.28201514,1
-0.1508229,0.68650883,1
1.8884438,0.96959376,1
1.3148404,1.227041,1
0.23209587,0.23786809,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.163272,0.92178357,1
0.16370602,0.3337713,1
-0.7365417,0.26431632,1
4.8447537,0.656959,1
-1.1195985,0.28107995,1
1.3952011,0.5038592,1
-2.7298555,-0.40794575,1
2.9729352,1.0957019,1
0.16826296,0.26507407,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.3854245,0.46798456,1
-0.14687355,0.2411107,1
-0.6928819,0.015205415,1
0.419411,0.96465135,1
-1.5589994,-0.09877871,1
2.6484246,0.27959955,1
-4.976216,0.30915213,1
-0.010243982,0.9992897,1
2.02059,0.18669264,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
1.9382061,0.4359554,1
0.20268932,0.4533612,1
0.22894181,0.14444631,1
-1.8048248,0.2877479,1
-0.91156214,-0.9998497,1
0.5048645,-0.03105703,1
-4.7179384,0.46974298,1
0.10127845,0.3017583,1
-2.083555,-1.0160999,1
2.4342508,0.25182557,1
-2.3615615,-0.24022935,1
3.2292142,1.0781803,1
-1.4009445,-0.19427261,1
-1.4112681,-0.039866112,1
0.7380692,-0.6996785,1
-0.21678081,0.24530132,1
-0.5991218,0.111583285,1
0.24010704,0.31217903,1
-2.3740003,1.0558723,1
-2.122385,0.8454657,1
-3.4240508,0.50816154,1
1.1784606,-0.81737155,1
0.73246795,0.80278426,1
1.1125292,0.41812748,1
-1.2351602,1.565415,1
-1.0355065,-0.14774287,1
-2.283082,0.045724764,1
-0.018465415,0.22846867,1
1.6952952,0.29893446,1
0.40473247,0.3399214,1
3.4397163,1.1866258,1
-1.0071706,1.3933873,1
-1.4099469,1.706747,1
0.67909473,0.8072937,1
1.824158,0.98676485,1
-1.457765,1.4617697,1
-0.2542329,-0.7265781,1
1.3426154,0.49021673,1
-2.1289408,-0.3152821,1
1.5299344,0.1029423,1
2.1959932,-0.038320243,1
0.44989645,-0.031673074,1
-2.5770419,0.17703208,1
2.2539291,0.024665773,1
