p,q,anomaly
2.0809784,-0.16722946,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
-0.3148614,0.71900576,1
0.6981535,-0.1791749,1
1.4248563,0.011982507,1
-2.3223898,1.047933,1
-0.3944848,0.60858405,1
-0.7600728,0.7824382,1
-0.23026069,0.39826015,1
3.2073767,0.70717365,1
1.5240492,-0.023146063,1
0.5163817,0.35225588,1
-1.2444859,0.35504687,1
2.096834,0.5689429,1
0.067113616,0.42295548,1
0.6739385,-0.5423783,1
-0.45995727,0.7336249,1
2.1780221,0.40480754,1
1.4583093,0.53276765,1
5.541558,-0.11168673,1
0.76156896,0.9928113,1
-0.22154287,0.27547297,1
-0.31878445,0.44064698,1
3.1485097,0.92043066,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
0.83449274,1.2506244,1
4.787644,1.1060219,1
-1.8151294,0.6536361,1
2.727247,1.2066084,1
2.673883,-0.09079941,1
0.28356877,0.25094986,1
-2.4795692,0.17429754,1
0.07586629,1.2646078,1
1.2951943,0.057901997,1
-0.041647416,1.5181698,1
2.4450252,0.10566271,1
1.0820198,1.3417048,1
-4.5663986,1.620183,1
0.043600712,0.1650151,1
-0.35582283,0.4815088,1
1.6834444,1.1745933,1
1.109841,1.4320405,1
0.027095867,0.44286808,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.3242736,0.9367837,1
0.046706006,0.12877128,1
-0.7365417,0.26431632,1
4.991754,0.6859589,1
-1.1195985,0.28107995,1
1.5562006,0.50985926,1
-2.7298555,-0.40794575,1
3.177937,1.0667021,1
-0.036737043,0.27707416,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.590424,0.43898463,1
-0.3518735,0.27011058,1
-0.6928819,0.015205415,1
0.21441084,1.1696509,1
-1.5589994,-0.09877871,1
2.8534265,0.27359948,1
-4.976216,0.30915213,1
-0.21524402,0.8962896,1
1.7855903,-0.018307362,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
2.1432076,0.6269556,1
-0.002310678,0.5703612,1
0.30194172,0.1504463,1
-1.8048248,0.2877479,1
-0.91156214,-0.9998497,1
0.6518647,-0.23605707,1
-4.7179384,0.46974298,1
-0.10372152,0.09675832,1
-2.083555,-1.0160999,1
2.6392527,0.22282554,1
-2.3615615,-0.24022935,1
3.434216,1.31318,1
-1.4009445,-0.19427261,1
-1.4112681,-0.039866112,1
0.7380692,-0.6996785,1
-0.42178082,0.21630126,1
-0.5991218,0.111583285,1
0.035107046,0.5171791,1
-2.3740003,1.0558723,1
-2.122385,0.8454657,1
-3.4240508,0.50816154,1
1.1784606,-0.81737155,1
0.5274679,1.0077842,1
1.3175286,0.44712743,1
-1.2351602,1.565415,1
-1.0355065,-0.14774287,1
-2.283082,0.045724764,1
-0.22346546,0.24346863,1
1.4602956,0.09393449,1
0.3317325,0.5009214,1
3.6447182,0.9816263,1
-1.0071706,1.3933873,1
-1.4099469,1.706747,1
0.47409472,1.0122937,1
1.839158,0.9277648,1
-1.457765,1.4617697,1
-0.2542329,-0.7265781,1
1.577615,0.34321654,1
-2.1289408,-0.3152821,1
1.2949347,-0.102057666,1
2.0489938,-0.24332021,1
0.24489628,-0.2366731,1
-2.5770419,0.17703208,1
2.458931,-0.18033427,1
1.8424942,0.37153623,1
0.63096106,1.0316942,1
0.42159358,0.41129392,1
-2.0018022,0.14950159,1
3.1116817,-0.6043545,1
-2.1340082,-0.2958866,1
-1.1953441,-1.0746052,1
1.6291679,1.0204936,1
0.29905725,-0.79627144,1
0.6859351,0.5233046,1
0.7940767,0.07767877,1
