p,q,anomaly
2.5039783,0.3277706,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
0.1801385,0.29600567,1
0.2751534,0.31582513,1
1.5418564,0.5069825,1
-2.3223898,1.047933,1
0.1005151,0.21558416,1
-0.77507293,0.7674381,1
0.26473933,0.28126004,1
2.7123747,0.21217376,1
1.6410493,0.36985394,1
0.22538179,0.23525578,1
-1.2444859,0.35504687,1
2.2138333,0.889943,1
0.3581136,0.3359556,1
0.6589384,-0.5573784,1
-0.47495738,0.748625,1
1.683021,0.31780764,1
1.1373092,0.34376776,1
5.046558,0.38331324,1
0.64456886,0.70181143,1
0.27345717,0.29047307,1
0.17621544,0.4256469,1
2.6535077,1.0074306,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
1.1254926,0.85762453,1
4.6706424,1.6010218,1
-1.8151294,0.6536361,1
2.232245,0.9156085,1
2.8928823,0.40420055,1
0.29856887,0.33794987,1
-2.4795692,0.17429754,1
0.5708662,0.7696079,1
1.7181944,0.450902,1
0.45335257,1.0231699,1
2.2260256,0.29466268,1
1.0670197,0.84670496,1
-4.5663986,1.620183,1
0.43660071,0.35401514,1
0.13917705,0.4665087,1
2.1784444,0.67959344,1
1.0948409,0.93704057,1
0.31809586,0.049868196,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.2372723,0.92178357,1
0.337706,0.31777126,1
-0.7365417,0.26431632,1
4.4667516,0.29295903,1
-1.1195985,0.28107995,1
1.1632007,0.29985923,1
-2.7298555,-0.40794575,1
2.6829348,1.153702,1
0.35626295,0.36707407,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.095424,0.42398453,1
0.1431264,0.28511068,1
-0.6928819,0.015205415,1
0.7094109,0.674651,1
-1.5589994,-0.09877871,1
2.3584242,0.27959952,1
-4.976216,0.30915213,1
0.279756,0.4012897,1
1.9025905,0.37469262,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
2.2602067,0.9179555,1
0.4926893,0.3813613,1
0.31694183,0.14444631,1
-1.8048248,0.2877479,1
-0.91156214,-0.9998497,1
0.3308646,0.25894296,1
-4.7179384,0.46974298,1
0.39127845,0.2857583,1
-2.083555,-1.0160999,1
2.1442504,0.3098256,1
-2.3615615,-0.24022935,1
2.9392138,1.0941799,1
-1.4009445,-0.19427261,1
-1.4112681,-0.039866112,1
0.7380692,-0.6996785,1
0.07321906,0.3033013,1
-0.5991218,0.111583285,1
0.32610705,0.43017918,1
-2.3740003,1.0558723,1
-2.122385,0.8454657,1
-3.4240508,0.50816154,1
1.1784606,-0.81737155,1
0.7164678,0.71678436,1
1.2305287,0.46212754,1
-1.2351602,1.565415,1
-1.0355065,-0.14774287,1
-2.283082,0.045724764,1
0.27153456,0.33046865,1
1.5772957,0.28293446,1
0.3167324,0.41392154,1
3.149716,1.1706262,1
-1.0071706,1.3933873,1
-1.4099469,1.706747,1
0.76509464,0.7212938,1
2.3341584,0.9427649,1
-1.457765,1.4617697,1
-0.2542329,-0.7265781,1
1.6646149,0.35821664,1
-2.1289408,-0.3152821,1
1.8199348,0.3929423,1
2.5739937,0.25167975,1
0.2298963,0.25832692,1
-2.5770419,0.17703208,1
2.8819308,0.31466576,1
1.6234941,0.38653633,1
0.71796095,0.7406943,1
0.20259348,0.22229403,1
-2.0018022,0.14950159,1
3.1266806,-0.6193546,1
-2.1340082,-0.2958866,1
-1.1953441,-1.0746052,1
2.124168,0.72949374,1
0.29905725,-0.79627144,1
0.3949352,0.3343047,1
0.5030768,0.57267874,1
0.69702435,0.6709771,1
0.25159824,0.29177094,1
-1.3102721,-0.061111446,1
-0.62335414,0.49229378,1
4.08249,-1.1661218,1
-0.70293415,0.75847363,1
1.5742152,0.32645214,1
0.22972131,0.15161078,1
2.3501515,0.33375913,1
1.0477241,0.8482598,1
-1.663672,0.17270112,1
0.60013664,0.38441676,1
0.3731764,0.39046985,1
-2.2389853,0.14231749,1
-2.9543002,1.2070923,1
1.0466111,0.8264357,1
-0.73518753,-1.6678355,1
0.25995982,0.24208179,1
-5.3527527,-0.55784637,1
-1.9919536,-1.1379905,1
0.18865007,2.3117967,1
1.3012644,0.38217276,1
-0.7559282,0.85360307,1
-1.9106278,-0.81779677,1
1.7660396,0.33022255,1
2.6257415,-0.64990884,1
0.5929254,1.1491846,1
1.9847151,0.34383184,1
0.5983968,0.28976923,1
0.9672986,0.69795835,1
-2.1310637,1.0325751,1
2.5928235,1.0648984,1
-3.5983043,1.0834255,1
0.21021572,0.24180394,1
2.164393,0.84443593,1
-0.73481023,0.20581333,1
-2.9930823,1.0677356,1
3.7507377,0.40946588,1
1.80442,0.33524275,1
-2.0870583,1.0471628,1
1.2145467,0.29242742,1
-2.7583172,0.8370695,1
3.2603621,0.22971794,1
-0.33229846,-0.4739547,1
-5.02842,0.6618574,1
0.21962625,0.14871305,1
-2.2317622,1.1779028,1
1.1495485,1.0068239,1
3.0516896,-0.5508507,1
-0.92023444,0.073496945,1
-1.1877471,-0.31274208,1
0.48692286,0.42990583,1
5.2687945,0.48776215,1
0.7513069,0.6323182,1
1.1617332,0.4719657,1
0.42598227,2.2564464,1
1.2450306,0.3947116,1
1.2941953,-0.543955,1
-0.5849842,0.66648376,1
2.8694487,0.4014113,1
0.3310747,0.30017272,1
-1.2152846,0.33885017,1
2.4920797,0.26933175,1
3.1747894,-0.5828005,1
1.0949631,-0.8928382,1
2.6775217,1.0660625,1
2.2783577,-0.7637853,1
1.5962297,0.3762699,1
-1.5716144,-0.54335093,1
0.16094115,0.70240927,1
0.31328082,0.2520883,1
0.309917,-0.9118958,1
2.290865,0.9793589,1
4.5760365,0.40104216,1
1.7871654,0.19372672,1
-0.4982605,-0.7965036,1
2.5049133,0.39288658,1
-0.43576428,0.16247098,1
0.27317724,0.16911456,1
0.74193245,0.60205054,1
2.458756,0.25256053,1
-0.7351281,-0.30816174,1
1.5616816,0.33331782,1
1.7954212,0.35592192,1
-1.6519945,0.6311892,1
-0.9029525,0.8748728,1
2.8044796,0.46670598,1
0.8192044,0.8736545,1
0.18279326,0.29725173,1
-1.3821607,0.08545753,1
-0.94477665,-0.5781771,1
3.2261038,1.1870898,1
2.2271605,0.89452404,1
1.844207,0.25669247,1
2.3212852,0.8421856,1
0.30024815,-1.1540374,1
-1.8802111,0.6483797,1
-1.4911761,0.2555346,1
0.7077522,0.7158177,1
2.0261538,-0.56990874,1
-1.1054215,0.1529494,1
-1.1095309,1.4204012,1
0.45855707,0.3271116,1
