p,q,anomaly
2.3489776,0.07077057,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
-0.07686153,0.45100546,1
0.4807532,0.058825124,1
1.6928567,0.24998248,1
-2.3223898,1.047933,1
-0.15648493,0.37058407,1
-0.77507293,0.7674381,1
0.0077393316,0.28206006,1
2.9693754,0.46917355,1
1.7920495,0.21485393,1
0.2783818,0.38785577,1
-1.2444859,0.35504687,1
2.0106328,0.7863432,1
0.2545136,0.2861556,1
0.6589384,-0.5573784,1
-0.47495738,0.748625,1
1.9400208,0.26800767,1
1.3927091,0.44656774,1
5.303559,0.12631324,1
0.898369,0.75481117,1
0.016457155,0.23987308,1
-0.08078459,0.57744694,1
2.9105084,1.1584308,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
1.0724928,1.0126243,1
4.8738427,1.344022,1
-1.8151294,0.6536361,1
2.4892457,0.96860826,1
2.9418821,0.14720055,1
0.24796888,0.3371499,1
-2.4795692,0.17429754,1
0.31386623,1.0266076,1
1.5631946,0.29590198,1
0.19635257,1.2801696,1
2.4806263,0.34366265,1
1.1176198,1.1037047,1
-4.5663986,1.620183,1
0.28160068,0.30181512,1
-0.117822975,0.66890883,1
1.9214445,0.9365932,1
1.0442408,1.1940403,1
0.26509586,0.25546822,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.2886724,0.9723836,1
0.23410599,0.36677125,1
-0.7365417,0.26431632,1
4.7237525,0.44795886,1
-1.1195985,0.28107995,1
1.3688005,0.35205925,1
-2.7298555,-0.40794575,1
2.9399357,1.051702,1
0.20126295,0.26507407,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.3524238,0.37338454,1
-0.11387363,0.33571067,1
-0.6928819,0.015205415,1
0.45241085,0.93165076,1
-1.5589994,-0.09877871,1
2.615425,0.27959952,1
-4.976216,0.30915213,1
0.022755995,0.65828943,1
2.0535905,0.21969262,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
2.0570064,0.81435573,1
0.2356893,0.33236125,1
0.26634184,0.14444631,1
-1.8048248,0.2877479,1
-0.91156214,-0.9998497,1
0.5356645,0.0019429438,1
-4.7179384,0.46974298,1
0.13427845,0.33475825,1
-2.083555,-1.0160999,1
2.4012513,0.2584256,1
-2.3615615,-0.24022935,1
3.1962147,1.1463797,1
-1.4009445,-0.19427261,1
-1.4112681,-0.039866112,1
0.7380692,-0.6996785,1
-0.18378097,0.3025013,1
-0.5991218,0.111583285,1
0.27310702,0.2791792,1
-2.3740003,1.0558723,1
-2.122385,0.8454657,1
-3.4240508,0.50816154,1
1.1784606,-0.81737155,1
0.76546806,0.7697841,1
1.1807286,0.36092755,1
-1.2351602,1.565415,1
-1.0355065,-0.14774287,1
-2.283082,0.045724764,1
0.014534563,0.27906868,1
1.7282959,0.33193442,1
0.46853238,0.36412156,1
3.4067168,1.2196264,1
-1.0071706,1.3933873,1
-1.4099469,1.706747,1
0.71209484,0.77429354,1
2.0771582,0.7403647,1
-1.457765,1.4617697,1
-0.2542329,-0.7265781,1
1.613215,0.35821664,1
-2.1289408,-0.3152821,1
1.5629351,0.1359423,1
2.316993,-0.0053202696,1
0.4828963,0.0013269,1
-2.5770419,0.17703208,1
2.7269301,0.057665754,1
1.7768941,0.28533635,1
0.8689612,0.793694,1
0.2547935,0.32509404,1
-2.0018022,0.14950159,1
3.1266806,-0.6193546,1
-2.1340082,-0.2958866,1
-1.1953441,-1.0746052,1
1.8671681,0.7824935,1
0.29905725,-0.79627144,1
0.498535,0.48770466,1
0.5560765,0.31567872,1
0.80062413,0.7721772,1
0.4065981,0.39457095,1
-1.3102721,-0.061111446,1
