p,q,anomaly
2.0749774,-0.16122936,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
-0.30886158,0.72500557,1
0.7041533,-0.1731748,1
1.4188565,0.017982505,1
-2.3223898,1.047933,1
-0.38848498,0.60258424,1
-0.754073,0.788438,1
-0.22426058,0.40425995,1
3.2013757,0.70117384,1
1.5180494,-0.01714606,1
0.5103819,0.35825568,1
-1.2444859,0.35504687,1
2.090833,0.5629431,1
0.07311359,0.41695568,1
0.6799383,-0.5363785,1
-0.45395747,0.7276251,1
2.1720212,0.39880773,1
1.4643091,0.52676785,1
5.535559,-0.10568677,1
0.76756877,0.9868115,1
-0.21554276,0.26947317,1
-0.31278464,0.44664678,1
3.1425087,0.92643046,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
0.84049255,1.2446246,1
4.7936425,1.1120217,1
-1.8151294,0.6536361,1
2.721246,1.2006086,1
2.667882,-0.08479946,1
0.27756897,0.2569499,1
-2.4795692,0.17429754,1
0.08186625,1.258608,1
1.2891945,0.06390199,1
-0.035647426,1.51217,1
2.4510262,0.11166266,1
1.0880196,1.335705,1
-4.5663986,1.620183,1
0.0496007,0.1710152,1
-0.34982303,0.4875086,1
1.6894442,1.1685935,1
1.1158408,1.4260406,1
0.03309587,0.43686828,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.3182726,0.9427835,1
0.052705996,0.13477129,1
-0.7365417,0.26431632,1
4.9977527,0.6799591,1
-1.1195985,0.28107995,1
1.5502008,0.5080592,1
-2.7298555,-0.40794575,1
3.171936,1.0727019,1
-0.030737052,0.27767402,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.5844241,0.44498444,1
-0.34587368,0.26411077,1
-0.6928819,0.015205415,1
0.22041094,1.1636511,1
-1.5589994,-0.09877871,1
2.8474255,0.27119955,1
-4.976216,0.30915213,1
-0.20924392,0.8902898,1
1.7795905,-0.012307353,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
2.1372066,0.63295543,1
0.0036893217,0.5643614,1
0.29594192,0.14444631,1
-1.8048248,0.2877479,1
