ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly
76.32336,88.62745,75.71824,24.497002,46.38672,9.44066,130.0,13.542223,25.068,50.195312,61.567997,1
75.66111,88.62745,74.93393,24.561,46.289062,7.5851874,0.0,15.397692,25.268,50.097656,79.46803,1
76.72071,88.62745,75.71824,24.17123,46.289062,17.93675,130.0,41.471905,24.768,50.195312,63.567997,1
74.204155,88.62745,73.757454,24.3166,46.289062,7.389875,0.0,13.542223,24.968,50.097656,65.56803,1
73.8068,88.62745,72.973145,25.133001,46.38672,7.096906,0.0,11.589098,25.468,50.195312,98.768036,1
73.939255,88.62745,72.973145,24.561,46.289062,7.6828437,0.0,21.159407,25.168001,50.29297,65.868034,1
76.32336,88.62745,75.71824,24.415487,46.289062,8.757067,130.0,13.249254,24.968,50.195312,61.368,1
74.469055,88.62745,73.757454,24.39802,46.289062,7.487531,0.0,13.737535,25.168001,50.195312,65.268036,1
76.58826,88.62745,75.71824,24.153904,46.289062,8.952379,0.0,16.081282,24.768,50.29297,65.06803,1
74.0717,88.62745,73.757454,24.479486,46.289062,7.7805,0.0,14.714098,25.068,50.29297,66.06803,1
8.508817,88.62745,7.8751373,25.2329,46.38672,7.5851874,130.0,12.663317,24.768,50.29297,61.932003,1
76.32336,88.62745,75.71824,24.17123,46.38672,7.975813,130.0,12.370348,24.968,50.195312,61.267998,1
76.85316,88.62745,75.71824,24.578564,46.38672,7.389875,130.0,12.858629,25.268,50.195312,98.868034,1
76.58826,88.62745,75.71824,24.17123,46.38672,11.979723,0.0,22.721907,24.768,50.29297,63.567997,1
76.02649,88.62745,75.68627,24.20323,46.289062,7.3242188,0.0,12.207031,24.8,50.195312,1638.3,1
29.303522,40.0,28.65945,24.33402,39.257812,7.487531,140.0,12.56566,24.868,54.492188,61.032,1
76.45581,88.62745,75.71824,24.23523,46.38672,10.417223,0.0,16.960188,24.768,50.195312,63.267998,1
73.939255,88.62745,72.973145,25.051132,46.38672,7.096906,0.0,11.589098,25.268,50.29297,98.768036,1
74.0717,88.62745,73.757454,24.39802,46.289062,7.6828437,0.0,14.421129,24.968,50.195312,66.46803,1
74.469055,88.62745,73.757454,24.39802,46.289062,7.487531,0.0,13.542223,24.968,50.195312,65.46803,1
28.709723,88.62745,29.771921,25.479162,46.38672,7.487531,130.0,13.34691,25.368,50.195312,84.631966,1
12.217426,88.62745,6.6986666,26.552452,46.289062,7.1945624,130.0,11.686754,24.768,50.29297,93.131966,1
74.3366,88.62745,73.757454,24.479486,46.289062,7.7805,0.0,15.593004,25.068,50.195312,65.96803,1
73.939255,88.62745,72.973145,24.39802,46.289062,7.5851874,0.0,15.300035,24.968,50.195312,66.46803,1
78.24618,88.62745,77.67902,24.39802,46.289062,6.9335938,0.0,11.979723,-3276.7,50.195312,60.868,1
76.19091,88.62745,75.71824,24.17123,46.38672,8.268785,130.0,12.56566,24.968,50.195312,61.368,1
76.32336,88.62745,75.71824,24.3166,46.289062,7.487531,0.0,15.983625,24.868,50.29297,66.16803,1
75.92601,88.62745,74.93393,24.724174,46.289062,7.487531,0.0,16.764875,25.368,50.195312,98.768036,1
77.84883,88.62745,76.894714,24.3166,46.289062,7.487531,0.0,12.468004,-3276.7,50.195312,62.968,1
71.9525,0.0,71.01236,24.3166,0.0,7.487531,0.0,12.858629,24.868,0.0,60.368,1
2.2836556,88.62745,1.9927843,24.415487,46.38672,7.5851874,130.0,18.718,24.868,50.195312,66.03197,1
76.19091,88.62745,75.71824,24.153904,46.38672,8.757067,0.0,15.202379,24.768,50.195312,63.168,1
74.0717,88.62745,72.973145,24.39802,46.289062,7.5851874,0.0,19.206282,24.968,50.29297,66.56803,1
80.95912,40.0,80.03197,25.150925,39.160156,7.487531,140.0,13.249254,24.868,54.492188,65.46803,1
76.19091,88.62745,75.71824,24.660175,46.289062,10.514879,130.0,15.397692,25.068,50.195312,61.767998,1
28.641272,40.0,27.875137,25.39702,39.257812,7.487531,140.0,12.56566,24.868,54.589844,61.632,1
73.409454,88.62745,72.973145,24.741838,46.289062,8.366442,130.0,14.225817,25.068,50.195312,63.468,1
11.555175,88.62745,12.973172,24.33402,46.38672,7.1945624,130.0,11.589098,24.768,50.29297,65.83197,1
76.32336,88.62745,75.71824,24.252602,46.289062,8.366442,130.0,12.56566,24.968,50.195312,61.267998,1
76.19091,88.62745,75.71824,24.741838,46.289062,12.663317,130.0,17.741438,25.068,50.195312,62.767998,1
78.83991,88.62745,77.67902,25.2329,46.289062,7.2922187,130.0,12.760973,26.168001,50.097656,68.46803,1
77.912766,0.0,76.894714,24.23523,79.88281,7.7805,0.0,12.956285,24.868,0.29296875,60.267998,1
