ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly
76.43039,88.62745,75.82527,24.390001,46.38672,9.333658,130.0,13.435221,24.961,50.195312,61.461,1
75.76814,88.62745,75.04096,24.668001,46.289062,7.4781895,0.0,15.290689,25.161,50.097656,79.361,1
76.82774,88.62745,75.82527,24.06423,46.289062,17.82975,130.0,41.364906,24.661,50.195312,63.488792,1
74.31119,88.62745,73.86449,24.423601,46.289062,7.282877,0.0,13.435221,24.861,50.097656,65.461,1
73.91383,88.62745,73.08018,25.240002,46.38672,6.989908,0.0,11.482096,25.361,50.195312,98.661,1
74.04629,88.62745,73.08018,24.668001,46.289062,7.5758457,0.0,21.052406,25.061,50.29297,65.761,1
76.43039,88.62745,75.82527,24.308487,46.289062,8.650064,130.0,13.142252,24.861,50.195312,61.261,1
74.57609,88.62745,73.86449,24.50502,46.289062,7.380533,0.0,13.630533,25.061,50.195312,65.161,1
76.69529,88.62745,75.82527,24.260904,46.289062,8.845377,0.0,15.974281,24.661,50.29297,64.961,1
74.178734,88.62745,73.86449,24.586487,46.289062,7.673502,0.0,14.607096,24.961,50.29297,65.961,1
8.615819,88.62745,7.9821353,25.1259,46.38672,7.4781895,130.0,12.556314,24.661,50.29297,62.039,1
76.43039,88.62745,75.82527,24.06423,46.38672,7.8688145,130.0,12.263346,24.861,50.195312,61.161,1
76.96019,88.62745,75.82527,24.471563,46.38672,7.282877,130.0,12.751627,25.161,50.195312,98.761,1
76.69529,88.62745,75.82527,24.06423,46.38672,11.872721,0.0,22.614906,24.661,50.29297,63.461,1
76.02649,88.62745,75.68627,24.20323,46.289062,7.3242188,0.0,12.207031,24.8,50.195312,1638.3,1
29.410522,40.0,28.76645,24.22702,39.257812,7.380533,140.0,12.458658,24.761,54.492188,61.139,1
76.56284,88.62745,75.82527,24.34223,46.38672,10.310221,0.0,16.853188,24.661,50.195312,63.161,1
74.04629,88.62745,73.08018,25.158133,46.38672,6.989908,0.0,11.482096,25.161,50.29297,98.661,1
74.178734,88.62745,73.86449,24.50502,46.289062,7.5758457,0.0,14.314127,24.861,50.195312,66.361,1
74.57609,88.62745,73.86449,24.50502,46.289062,7.380533,0.0,13.435221,24.861,50.195312,65.361,1
28.602722,88.62745,29.66492,25.372162,46.38672,7.380533,130.0,13.239908,25.261,50.195312,84.739,1
12.324429,88.62745,6.8056645,26.445452,46.289062,7.0875645,130.0,11.579752,24.661,50.29297,93.239,1
74.443634,88.62745,73.86449,24.586487,46.289062,7.673502,0.0,15.486002,24.961,50.195312,65.861,1
74.04629,88.62745,73.08018,24.50502,46.289062,7.4781895,0.0,15.193033,24.861,50.195312,66.361,1
78.139145,88.62745,77.78606,24.50502,46.289062,6.9335938,0.0,11.872721,-3276.7,50.195312,60.761,1
76.29794,88.62745,75.82527,24.06423,46.38672,8.161783,130.0,12.458658,24.861,50.195312,61.261,1
76.43039,88.62745,75.82527,24.423601,46.289062,7.380533,0.0,15.876626,24.761,50.29297,66.061,1
76.03304,88.62745,75.04096,24.831175,46.289062,7.380533,0.0,16.657875,25.261,50.195312,98.661,1
77.7418,88.62745,77.00175,24.423601,46.289062,7.380533,0.0,12.361002,-3276.7,50.195312,62.861,1
72.05953,0.0,71.11939,24.423601,0.0,7.380533,0.0,12.751627,24.761,0.0,60.261,1
2.3906555,88.62745,2.0997844,24.308487,46.38672,7.4781895,130.0,18.611,24.761,50.195312,66.139,1
76.29794,88.62745,75.82527,24.260904,46.38672,8.650064,0.0,15.095377,24.661,50.195312,63.061,1
74.178734,88.62745,73.08018,24.50502,46.289062,7.4781895,0.0,19.099281,24.861,50.29297,66.461,1
81.066154,40.0,80.139,25.043924,39.160156,7.380533,140.0,13.142252,24.761,54.492188,65.361,1
76.29794,88.62745,75.82527,24.553175,46.289062,10.407877,130.0,15.290689,24.961,50.195312,61.661,1
28.748272,40.0,27.982138,25.29002,39.257812,7.380533,140.0,12.458658,24.761,54.589844,61.739,1
73.51649,88.62745,73.08018,24.634838,46.289062,8.259439,130.0,14.118814,24.961,50.195312,63.361,1
11.662177,88.62745,13.080174,24.22702,46.38672,7.0875645,130.0,11.482096,24.661,50.29297,65.939,1
76.43039,88.62745,75.82527,24.145601,46.289062,8.259439,130.0,12.458658,24.861,50.195312,61.161,1
76.29794,88.62745,75.82527,24.634838,46.289062,12.556314,130.0,17.634438,24.961,50.195312,62.661,1
78.946945,88.62745,77.78606,25.1259,46.289062,7.1852207,130.0,12.653971,26.061,50.097656,68.361,1
78.0198,0.0,77.00175,24.34223,79.88281,7.673502,0.0,12.849283,24.761,0.29296875,60.161,1
74.178734,88.62745,73.86449,24.99455,46.38672,6.9335938,0.0,11.425781,25.161,50.195312,78.961,1
74.57609,88.62745,73.86449,24.586487,46.289062,7.380533,0.0,13.630533,25.061,50.195312,65.261,1
32.456882,88.62745,31.903706,24.145601,46.38672,8.119011,130.0,13.728189,24.861,50.195312,63.439,1
76.69529,88.62745,75.82527,24.34223,46.289062,8.747721,0.0,15.778971,24.661,50.195312,64.961,1
75.238335,88.62745,75.04096,24.586487,46.289062,7.4781895,0.0,16.657875,25.261,50.195312,65.661,1
74.04629,88.62745,73.08018,25.207932,46.289062,6.989908,130.0,11.482096,26.261,50.195312,98.661,1
74.443634,88.62745,73.86449,24.668001,46.289062,7.673502,0.0,16.755531,25.161,50.195312,65.561,1
64.774765,88.62745,29.94292,24.880133,87.01172,8.244467,242.0,13.630533,26.361,92.96875,98.939,1
27.423769,88.62745,26.805666,24.634838,46.289062,9.025717,130.0,14.704752,24.861,50.195312,64.339,1
76.56284,88.62745,75.82527,24.260904,46.289062,9.040689,0.0,15.583658,24.661,50.195312,63.061,1
76.29794,88.62745,75.82527,24.553175,46.289062,12.263346,130.0,17.634438,24.961,50.195312,62.661,1
76.43039,88.62745,75.82527,24.634838,46.289062,13.728189,130.0,19.294594,24.961,50.29297,65.939,1
68.74827,88.62745,67.98214,24.145601,46.289062,7.5758457,130.0,13.239908,24.861,50.195312,49.5,1
76.82774,88.62745,75.82527,24.260904,46.38672,8.845377,0.0,16.071938,24.661,50.29297,64.961,1
76.29794,88.62745,75.82527,24.471563,46.289062,9.919596,130.0,14.411783,24.961,50.195312,61.461,1
74.04629,88.62745,73.86449,24.50502,46.38672,7.5758457,0.0,15.876626,24.861,50.29297,66.461,1
74.708534,88.62745,73.86449,24.50502,46.289062,8.650064,0.0,17.243813,24.861,50.29297,65.361,1
76.29794,88.62745,75.82527,24.423601,46.38672,8.845377,0.0,15.974281,24.661,50.195312,65.061,1
74.04629,18.82353,73.08018,24.423601,18.75,7.282877,0.0,12.361002,24.761,0.09765625,60.261,1
76.43039,88.62745,75.82527,24.423601,46.289062,8.845377,0.0,16.364906,24.661,50.195312,64.861,1
74.57609,88.62745,73.86449,24.50502,46.289062,7.380533,0.0,13.435221,24.861,50.195312,65.461,1
14.046283,88.62745,11.903704,25.618937,46.38672,7.0875645,130.0,12.165689,24.861,50.195312,63.439,1
75.37079,88.62745,75.04096,24.586487,46.38672,7.4781895,0.0,17.634438,25.261,50.195312,65.861,1
78.0198,88.62745,77.00175,25.29002,46.289062,7.380533,130.0,12.946939,26.361,50.195312,98.661,1
59.8741,88.62745,58.96253,24.553175,46.289062,7.380533,130.0,12.458658,24.661,50.195312,73.061,1
76.69529,88.62745,75.82527,24.34223,46.38672,10.212564,0.0,18.318031,24.661,50.195312,63.261,1
80.9337,40.0,80.139,25.207932,39.257812,7.380533,140.0,13.142252,24.761,54.492188,65.361,1
76.82774,88.62745,75.82527,24.34223,46.38672,8.845377,0.0,16.169594,24.661,50.195312,64.961,1
74.708534,88.62745,73.86449,24.50502,46.289062,7.380533,0.0,14.118814,25.061,50.195312,65.361,1
76.56284,88.62745,75.82527,24.423601,46.38672,8.552408,0.0,15.290689,24.661,50.195312,64.861,1
74.178734,88.62745,73.86449,24.50502,46.289062,7.5758457,0.0,14.900064,24.861,50.195312,66.361,1
74.178734,88.62745,73.08018,24.34223,46.289062,7.380533,0.0,15.681314,24.761,50.29297,66.161,1
76.56284,88.62745,75.82527,24.06423,46.289062,23.786781,130.0,63.43522,24.661,50.195312,63.461,1
75.76814,88.62745,75.82527,24.798315,46.289062,58.357094,130.0,56.501625,24.761,50.195312,73.261,1
76.69529,88.62745,75.82527,24.34223,46.289062,8.552408,0.0,15.486002,24.661,50.195312,64.861,1
74.31119,88.62745,73.86449,24.668001,46.38672,7.5758457,0.0,18.611,25.061,50.195312,65.661,1
73.63583,88.62745,73.08018,24.34223,46.38672,6.989908,0.0,11.482096,-3276.7,50.195312,76.561,1
16.033041,88.62745,15.040958,24.471563,46.289062,7.0875645,130.0,12.068033,24.761,50.195312,61.339,1
76.82774,88.62745,75.82527,24.34223,46.38672,9.528971,0.0,16.560219,24.661,50.29297,63.161,1
74.31119,88.62745,73.86449,24.423601,46.289062,7.5758457,0.0,15.778971,24.861,50.195312,66.261,1
74.04629,88.62745,73.08018,24.50502,46.38672,7.5758457,0.0,14.607096,24.861,50.195312,66.461,1
78.2847,88.62745,77.78606,24.553175,46.289062,7.5758457,130.0,13.142252,24.961,50.195312,98.661,1
76.29794,88.62745,75.82527,24.22702,46.289062,8.357096,130.0,12.556314,24.861,50.195312,61.061,1
76.43039,88.62745,75.82527,24.179623,46.38672,8.552408,0.0,16.071938,24.661,50.195312,64.961,1
30.192125,88.62745,29.66492,25.454363,46.289062,7.282877,130.0,13.044596,25.261,50.195312,84.739,1
74.31119,88.62745,73.86449,24.50502,46.289062,7.5758457,0.0,14.509439,24.861,50.195312,66.161,1
76.56284,88.62745,75.82527,24.34223,46.38672,9.236002,0.0,16.26725,24.661,50.195312,63.061,1
76.69529,88.62745,75.82527,24.34223,46.289062,8.747721,0.0,16.364906,24.661,50.195312,64.861,1
23.450258,88.62745,22.099785,24.634838,87.01172,7.9664707,242.0,13.630533,26.561,92.96875,98.939,1
74.04629,88.62745,73.08018,24.423601,46.38672,7.5758457,0.0,17.243813,24.761,50.195312,66.261,1
68.35092,88.62745,67.98214,24.553175,46.289062,7.0875645,130.0,12.165689,25.261,50.195312,61.561,1
76.43039,88.62745,75.82527,24.260904,46.289062,8.650064,0.0,15.876626,24.661,50.195312,64.961,1
76.29794,88.62745,75.82527,24.34223,46.38672,9.040689,0.0,15.681314,24.661,50.29297,63.061,1
81.192055,0.0,80.78432,24.34223,79.78516,7.5758457,0.0,12.653971,24.761,0.29296875,60.061,1
81.192055,0.0,80.78432,24.34223,79.88281,7.5758457,0.0,12.653971,24.761,0.1953125,60.061,1
78.5496,88.62745,77.78606,24.634838,46.289062,7.0875645,130.0,13.435221,25.261,50.097656,63.161,1
74.178734,88.62745,73.08018,24.423601,46.38672,7.5758457,0.0,14.411783,24.861,50.195312,66.361,1
74.178734,88.62745,73.86449,24.668001,46.289062,7.5758457,0.0,19.587563,24.961,50.29297,65.761,1
74.31119,88.62745,73.86449,24.586487,46.38672,7.673502,0.0,17.146156,25.061,50.29297,65.761,1
74.04629,88.62745,73.08018,24.831175,46.38672,6.9335938,0.0,11.425781,25.261,50.195312,66.461,1
74.973434,88.62745,73.86449,24.50502,46.289062,7.380533,0.0,14.509439,25.161,50.195312,65.561,1
80.801254,0.0,80.139,24.423601,79.78516,7.673502,0.0,12.653971,24.761,0.1953125,60.061,1
76.56284,88.62745,75.82527,24.34223,46.289062,8.943033,0.0,16.26725,24.661,50.195312,65.061,1
76.29794,88.62745,75.82527,24.423601,46.38672,7.380533,0.0,16.364906,24.761,50.195312,66.061,1
74.178734,88.62745,73.86449,24.423601,46.289062,7.4781895,0.0,16.950844,24.761,50.195312,76.561,1
1.5959537,88.62745,0.92331356,24.553175,46.289062,7.673502,130.0,19.685219,30.561,50.195312,66.139,1
74.443634,88.62745,73.86449,24.50502,46.289062,7.380533,0.0,13.923502,24.861,50.195312,65.461,1
74.708534,88.62745,73.86449,24.50502,46.289062,9.236002,0.0,20.466469,24.861,50.195312,65.461,1
80.006546,87.84314,78.96253,24.831175,86.81641,8.049154,242.0,13.044596,25.161,92.77344,69.339,1
76.29794,88.62745,75.82527,24.34223,46.38672,9.431314,0.0,16.26725,24.661,50.29297,63.061,1
76.56284,88.62745,75.82527,24.34223,46.289062,9.040689,0.0,16.462563,24.661,50.195312,64.961,1
76.03304,88.62745,75.04096,24.423601,46.38672,7.380533,0.0,14.997721,24.761,50.29297,66.061,1
76.29794,88.62745,75.82527,23.982904,46.289062,8.161783,130.0,12.361002,24.861,50.195312,61.261,1
75.90059,88.62745,75.04096,24.831175,46.289062,7.4781895,0.0,16.853188,25.161,50.29297,84.661,1
74.57609,88.62745,73.86449,24.50502,46.38672,7.282877,0.0,13.630533,24.861,50.195312,65.461,1
76.43039,88.62745,75.82527,24.423601,46.289062,8.552408,0.0,15.583658,24.661,50.195312,64.861,1
74.04629,88.62745,73.08018,24.912838,46.289062,6.989908,0.0,11.425781,25.261,50.195312,72.961,1
74.31119,88.62745,73.86449,24.749563,46.289062,7.771158,0.0,21.443031,25.161,50.29297,65.561,1
74.31119,88.62745,73.86449,24.50502,46.289062,7.5758457,0.0,14.900064,24.861,50.195312,66.261,1
75.37079,88.62745,77.00175,24.308487,86.91406,8.146811,242.0,12.849283,24.861,92.87109,62.239,1
76.43039,88.62745,75.82527,24.553175,46.289062,10.700846,130.0,15.583658,24.961,50.195312,61.761,1
74.178734,88.62745,73.86449,24.50502,46.38672,7.673502,0.0,14.802408,24.961,50.195312,65.961,1
74.57609,88.62745,73.86449,24.50502,46.38672,7.282877,0.0,13.923502,24.961,50.195312,65.161,1
74.57609,88.62745,73.86449,25.4039,46.289062,7.4781895,0.0,15.095377,27.361,50.097656,98.661,1
76.69529,88.62745,75.82527,24.34223,46.38672,14.607096,0.0,30.427406,24.661,50.29297,63.461,1
76.29794,88.62745,75.82527,24.34223,46.289062,8.747721,0.0,15.290689,24.661,50.195312,63.061,1
74.04629,88.62745,73.08018,24.586487,46.289062,7.4781895,0.0,15.778971,24.861,50.195312,66.261,1
74.443634,88.62745,73.86449,24.586487,46.289062,7.673502,0.0,15.486002,24.961,50.29297,65.961,1
74.178734,88.62745,73.08018,24.50502,46.38672,7.5758457,0.0,16.853188,24.861,50.195312,66.461,1
75.62259,88.62745,74.76296,24.912838,46.289062,7.380533,0.0,13.728189,-3276.7,50.195312,98.661,1
74.57609,88.62745,73.86449,24.50502,46.289062,7.380533,0.0,13.728189,24.861,50.29297,65.361,1
76.29794,88.62745,75.82527,24.471563,46.289062,9.724283,130.0,14.021158,24.961,50.195312,61.461,1
74.04629,88.62745,73.08018,24.50502,46.289062,7.5758457,0.0,14.997721,24.861,50.29297,66.361,1
75.63569,88.62745,75.04096,24.668001,46.289062,7.4781895,0.0,15.876626,25.261,50.195312,68.061,1
75.63569,88.62745,75.04096,24.749563,46.289062,7.4781895,0.0,15.290689,25.261,50.097656,79.361,1
74.443634,88.62745,73.86449,24.145601,46.289062,9.236002,130.0,21.052406,24.861,50.195312,65.739,1
71.13238,88.62745,69.942924,24.145601,46.289062,11.189127,130.0,50.837563,24.861,50.195312,65.839,1
29.807875,88.62745,28.76645,25.372162,46.289062,7.853842,130.0,12.165689,24.661,50.195312,72.439,1
76.69529,88.62745,75.82527,24.423601,46.289062,8.552408,0.0,15.583658,24.661,50.195312,64.861,1
76.56284,88.62745,75.82527,24.423601,46.38672,8.845377,0.0,15.778971,24.661,50.195312,64.861,1
76.43039,88.62745,75.82527,24.34223,46.38672,8.943033,0.0,16.071938,24.661,50.195312,65.061,1
76.43039,88.62745,75.82527,24.34223,46.289062,8.552408,0.0,16.26725,24.661,50.195312,64.961,1
76.56284,88.62745,75.82527,24.34223,46.289062,8.650064,0.0,15.583658,24.661,50.195312,64.861,1
76.03304,88.62745,75.04096,25.158133,46.191406,7.4781895,0.0,14.021158,26.061,50.195312,98.661,1
76.56284,88.62745,75.82527,24.179623,46.289062,8.650064,0.0,15.876626,24.661,50.195312,64.961,1
76.82774,88.62745,75.82527,24.423601,46.289062,8.552408,0.0,15.388346,24.661,50.195312,64.861,1
26.231714,87.84314,26.021353,25.454363,86.81641,8.064127,242.0,14.021158,26.161,92.87109,98.939,1
78.2847,88.62745,77.78606,25.207932,46.289062,7.380533,130.0,12.751627,26.061,50.195312,98.661,1
76.69529,88.62745,75.82527,24.34223,46.38672,10.310221,0.0,18.318031,24.661,50.195312,63.361,1
76.43039,88.62745,75.82527,24.34223,46.289062,8.943033,0.0,16.071938,24.661,50.195312,64.961,1
76.01994,88.62745,75.82527,24.260904,46.38672,7.9664707,0.0,14.314127,-3276.7,50.29297,63.161,1
81.066154,40.0,80.139,24.145601,39.257812,7.4781895,140.0,12.458658,24.761,54.492188,60.261,1
77.357544,40.0,77.00175,24.308487,39.257812,7.380533,140.0,12.458658,24.761,54.589844,60.861,1
74.178734,88.62745,73.86449,24.99455,46.38672,8.747721,0.0,20.661781,25.361,50.195312,65.961,1
76.69529,88.62745,75.82527,24.423601,46.289062,8.552408,0.0,15.583658,24.661,50.195312,64.861,1
74.31119,88.62745,73.86449,24.586487,46.289062,7.5758457,0.0,15.486002,24.961,50.195312,65.861,1
76.69529,88.62745,75.82527,24.34223,46.289062,8.552408,0.0,16.560219,24.661,50.195312,64.961,1
76.56284,88.62745,75.82527,24.260904,46.289062,8.650064,0.0,16.462563,24.661,50.195312,64.961,1
76.03304,88.62745,75.04096,24.912838,46.289062,7.380533,0.0,13.728189,25.461,50.195312,98.661,1
75.90059,88.62745,75.04096,25.076315,46.289062,7.380533,0.0,14.411783,25.761,50.195312,98.661,1
75.76814,40.0,75.04096,24.145601,39.257812,7.673502,140.0,12.653971,24.761,54.492188,60.261,1
75.10589,88.62745,73.86449,24.586487,46.289062,7.4781895,0.0,16.657875,25.261,50.195312,65.661,1
74.04629,88.62745,73.08018,25.158133,46.38672,6.989908,0.0,11.482096,25.361,50.29297,98.661,1
71.13238,88.62745,71.11939,24.22702,46.289062,11.579752,130.0,36.775063,24.861,50.195312,65.739,1
76.29794,88.62745,75.82527,24.260904,46.38672,8.943033,0.0,15.388346,24.661,50.195312,63.061,1
73.78139,88.62745,73.08018,25.321924,46.289062,6.989908,0.0,11.482096,25.461,50.195312,98.661,1
76.03304,88.62745,75.04096,24.831175,46.191406,7.4781895,0.0,14.997721,25.261,50.195312,98.661,1
75.503235,88.62745,75.04096,24.668001,46.289062,7.4781895,0.0,15.486002,25.261,50.097656,66.561,1
74.57609,88.62745,73.86449,24.423601,46.289062,7.380533,0.0,14.118814,24.861,50.195312,65.461,1
74.178734,88.62745,73.86449,24.423601,46.38672,7.5758457,0.0,17.82975,24.861,50.195312,66.461,1
78.946945,88.62745,77.78606,25.1259,46.191406,7.380533,130.0,12.556314,25.861,50.097656,82.161,1
75.238335,88.62745,73.86449,24.50502,46.289062,8.552408,0.0,16.26725,24.861,50.195312,65.361,1
75.63569,88.62745,75.04096,25.321924,46.289062,7.380533,0.0,14.118814,26.461,50.097656,98.661,1
74.31119,88.62745,73.86449,24.912838,46.38672,6.989908,0.0,11.482096,25.261,50.29297,66.661,1
25.569464,88.62745,24.844883,24.880133,87.01172,7.9664707,242.0,13.825846,26.361,92.96875,98.939,1
74.04629,88.62745,73.08018,25.076315,46.38672,6.989908,0.0,11.425781,25.061,50.29297,96.061,1
64.11251,88.62745,62.884098,23.982904,46.289062,45.271156,130.0,35.896156,24.661,50.195312,63.461,1
74.57609,88.62745,73.86449,24.50502,46.289062,7.380533,0.0,13.630533,24.961,50.195312,65.161,1
74.57609,88.62745,73.86449,24.586487,46.289062,7.380533,0.0,14.314127,24.961,50.195312,65.161,1
74.04629,88.62745,73.08018,24.912838,46.38672,6.989908,0.0,11.425781,25.261,50.195312,71.061,1
76.29794,88.62745,75.82527,24.34223,46.38672,9.040689,0.0,15.876626,24.661,50.195312,63.061,1
64.37741,88.62745,64.06057,24.553175,46.38672,7.1852207,130.0,11.425781,25.361,50.195312,66.061,1
76.69529,88.62745,75.82527,24.260904,46.289062,8.552408,0.0,16.169594,24.661,50.195312,64.961,1
74.178734,88.62745,73.86449,24.586487,46.289062,7.5758457,0.0,15.193033,24.961,50.29297,66.061,1
74.31119,88.62745,73.86449,24.50502,46.38672,7.5758457,0.0,15.583658,24.961,50.195312,66.161,1
74.57609,88.62745,73.86449,24.50502,46.289062,7.380533,0.0,13.825846,24.861,50.195312,65.361,1
76.03304,88.62745,75.04096,25.158133,46.289062,7.282877,0.0,14.900064,25.961,50.097656,98.661,1
75.76159,88.62745,74.90196,24.773838,46.289062,7.5195312,0.0,14.746094,-3276.7,50.195312,1638.3,1
76.56284,88.62745,75.82527,24.423601,46.289062,8.747721,0.0,16.169594,24.661,50.195312,64.961,1
74.04629,88.62745,73.08018,25.4039,46.38672,6.989908,0.0,11.482096,25.961,50.29297,98.661,1
75.10589,0.0,71.11939,24.423601,79.88281,7.673502,0.0,12.849283,24.761,0.1953125,60.161,1
75.503235,88.62745,75.04096,24.668001,46.289062,7.4781895,0.0,14.411783,25.261,50.195312,79.361,1
74.57609,88.62745,73.86449,24.50502,46.289062,7.380533,0.0,14.021158,24.861,50.195312,65.461,1
75.503235,88.62745,75.04096,24.668001,46.289062,7.4781895,0.0,15.290689,25.261,50.195312,65.961,1
20.6688,88.62745,15.825273,25.454363,86.91406,7.9664707,242.0,13.630533,26.361,92.87109,98.939,1
73.91383,88.62745,73.86449,24.423601,46.289062,7.380533,0.0,14.704752,24.761,50.195312,66.161,1
76.43039,88.62745,75.82527,24.71655,46.289062,22.419594,130.0,33.45475,24.861,50.195312,65.661,1
30.735027,88.62745,29.94292,24.145601,46.38672,7.170248,130.0,11.970377,24.661,50.195312,61.039,1
74.04629,88.62745,73.86449,25.56802,46.289062,7.673502,0.0,13.630533,25.861,50.097656,98.661,1
76.56284,88.62745,75.82527,24.06423,46.289062,8.161783,130.0,12.458658,24.861,50.195312,61.261,1
76.43039,88.62745,75.82527,24.390001,46.289062,9.528971,130.0,13.825846,24.961,50.195312,61.461,1
76.29794,88.62745,75.82527,24.34223,46.289062,8.845377,0.0,15.974281,24.661,50.195312,64.861,1
75.76814,88.62745,75.04096,24.749563,46.289062,7.4781895,0.0,17.243813,25.161,50.195312,83.661,1
74.178734,88.62745,73.08018,24.423601,46.289062,7.4781895,0.0,16.462563,24.761,50.29297,66.261,1
76.56284,88.62745,75.82527,24.34223,46.289062,9.236002,0.0,16.26725,24.661,50.195312,64.961,1
51.662178,88.62745,71.11939,24.145601,46.289062,7.282877,130.0,13.239908,24.861,50.195312,65.739,1
