connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.82,0.83,15.834,0.0,0.0,5.346,7.2,1
0.0,1.4300003,7.2599983,8.029001,0.0,0.0,5.5310016,7.2,1
0.0,0.7000003,2.749999,3.9690008,1.1099998,4.2800016,5.4650016,7.2,1
0.0,0.5099999,1.3699998,4.8760014,0.020000001,0.020000001,3.647001,7.2,1
0.0,0.0,0.080000035,0.081999965,1.0900003,0.05000001,6.2199984,7.2,1
0.0,1.2000003,1.2399998,-0.45699996,0.34000003,2.309999,5.9510016,7.2,1
0.0,2.9099991,2.1200008,12.043001,0.35000005,4.000001,4.1369987,7.2,1
0.0,2.230001,8.760001,6.5529985,0.31999996,2.199999,2.9359992,7.2,1
0.0,5.75,1.81,3.814,0.24,0.92,2.889,7.2,1
0.0,4.5600014,4.6099987,7.3959985,0.020000001,0.020000001,6.1440015,7.2,1
0.0,0.4,0.4,25.787,0.59,1.54,6.515,7.2,1
0.0,0.14000002,0.42000005,2.337999,0.6500003,1.5999998,5.9149985,7.2,1
0.0,0.55999976,1.9799998,12.079001,0.42000005,4.8599987,6.6309986,7.2,1
0.0,3.289999,3.3400009,2.063001,0.88999975,9.590001,3.316999,7.2,1
0.0,0.20000005,0.20000005,3.9990013,0.89999974,0.96999973,6.0309987,7.2,1
0.0,2.469999,2.8700008,2.879001,0.020000001,0.020000001,5.6260014,7.2,1
0.0,3.01,3.02,84.31,0.0,0.0,5.104,7.2,1
0.0,4.8600016,3.230001,15.893002,0.82999974,12.909999,3.2810009,7.2,1
0.0,0.71999973,1.1200002,3.722999,1.0700003,4.0999985,3.332001,7.2,1
0.0,0.61000025,1.6800003,3.718001,0.38000005,1.3100003,5.8500013,7.2,1
0.0,3.319999,16.640009,11.027999,0.0,0.0,3.275999,7.2,1
0.0,0.110000014,0.11999998,-0.52200025,0.0,0.0,3.033999,7.2,1
0.0,1.1000003,1.1499997,2.581001,0.020000001,0.0,5.8590016,7.2,1
0.0,2.489999,2.839999,1.7669997,1.1299998,7.3600016,2.628999,7.2,1
0.0,0.37999997,0.099999964,0.27100003,0.0,0.0,3.1169991,7.2,1
0.0,7.81,2.19,13.178,1.22,16.08,6.017,7.2,1
0.0,2.1200008,7.6800013,11.079001,0.020000001,0.0,5.2650013,7.2,1
0.0,0.55999976,2.020001,11.777001,0.020000001,0.020000001,5.9779987,7.2,1
0.0,0.69000024,6.5400014,1.7230003,1.1399997,1.9699998,2.4750009,7.2,1
0.0,1.29,1.3,30.763,0.0,0.0,3.109,7.2,1
0.0,7.62,1.78,5.326,0.0,0.0,2.992,7.2,1
0.0,2.8300009,10.740002,11.082002,0.020000001,0.0,3.930999,7.2,1
0.0,1.5800003,2.8799992,3.405001,0.020000001,0.020000001,4.6370015,7.2,1
0.0,2.429999,2.810001,1.7469997,0.020000001,0.0,3.020999,7.2,1
0.0,2.27,2.28,79.386,0.0,0.0,5.544,7.2,1
0.0,7.9400015,7.9580007,6.6439986,0.020000001,0.020000001,3.200999,7.2,1
0.0,1.5800003,3.220001,0.32000005,0.020000001,0.0,3.168999,7.2,1
0.0,0.040000003,1.8300003,0.28299996,0.020000001,0.020000001,5.0699987,7.2,1
0.0,2.719999,2.5800009,4.7879987,0.020000001,0.020000001,5.4600015,7.2,1
0.0,2.259999,1.1299998,6.9660015,0.020000001,0.0,3.0840008,7.2,1
0.0,2.36,0.61,3.596,0.0,0.0,5.993,7.2,1
0.0,1.4000002,1.4399997,3.184001,1.2399998,10.250002,5.9100013,7.2,1
0.0,15.75,3.23,20.015,0.81,16.21,6.197,7.2,1
0.0,2.95,2.95,102.763,0.0,0.0,4.408,7.2,1
0.0,1.74,1.74,72.353,0.74,7.7,5.977,7.2,1
0.0,1.96,2.47,37.111,1.13,6.7,3.024,7.2,1
0.0,1.4300003,2.529999,1.4289998,0.020000001,0.0,2.967999,7.2,1
0.0,0.76999974,2.049999,6.7690015,1.0280001,7.0799985,3.316001,7.2,1
0.0,2.480001,9.230001,7.4019985,0.0,0.0,2.980999,7.2,1
0.0,1.4899998,6.2500014,4.6629987,0.0,0.0,3.138999,7.2,1
0.0,2.3899992,1.4799998,13.881001,0.0,0.020000001,5.7879987,7.2,1
0.0,2.449999,2.730001,0.63399976,0.020000001,0.0,5.5720015,7.2,1
0.0,1.33,1.34,22.576,0.0,0.0,6.072,7.2,1
0.0,3.180001,8.520001,18.846008,0.47000003,8.489999,5.9380016,7.2,1
0.0,4.85,1.5,5.334,0.71,3.79,5.443,7.2,1
0.0,4.06,1.18,13.306,0.0,0.0,3.277,7.2,1
0.0,0.18799998,0.08999997,1.1280003,0.45000005,0.49,5.7599983,7.2,1
0.0,3.01,4.32,116.325,0.77,9.12,3.937,7.2,1
0.0,1.5,1.5,47.342,0.0,0.0,3.257,7.2,1
0.0,1.4299997,3.9199991,4.3420014,0.0,0.020000001,3.114001,7.2,1
0.0,15.59,3.3,11.328,0.0,0.0,3.443,7.2,1
0.0,0.7899997,1.9799998,7.1480017,0.0,0.020000001,4.9979987,7.2,1
0.0,1.2800002,1.3199997,-0.19099995,0.75999975,3.1599991,3.289999,7.2,1
0.0,5.9500012,3.210001,7.5199986,0.5099999,3.6499991,2.788999,7.2,1
0.0,1.5100002,1.5599997,3.510001,0.020000001,0.0,4.9520016,7.2,1
0.0,2.489999,12.839998,8.040002,0.0,0.0,3.231001,7.2,1
0.0,7.71,2.61,5.953,0.52,3.1,2.918,7.2,1
0.0,2.43,0.73,7.619,1.2,9.14,3.135,7.2,1
0.0,0.8599997,1.9999998,11.855001,0.020000001,0.020000001,6.016999,7.2,1
0.0,2.430001,10.340001,14.472001,0.0,0.0,5.9930015,7.2,1
0.0,2.089999,2.150001,16.130991,0.020000001,0.020000001,2.944001,7.2,1
0.0,0.97000027,1.0099998,-0.46499997,0.020000001,0.0,2.2289991,7.2,1
0.0,3.13,0.69,2.275,0.0,0.0,3.297,7.2,1
0.0,3.9,4.15,96.485,0.11,1.3,3.04,7.2,1
0.0,0.46000004,1.6900003,3.1199992,1.0300002,3.320001,4.2629986,7.2,1
0.0,0.22000004,0.5399997,2.8699992,0.73000026,2.190001,5.5779986,7.2,1
0.0,3.529999,3.570001,3.428001,0.17000005,2.4099991,4.5350013,7.2,1
0.0,0.88999975,2.5800009,11.696001,0.020000001,0.020000001,5.9069986,7.2,1
0.0,0.18000004,0.47000003,1.3500003,0.020000001,0.020000001,3.134001,7.2,1
0.0,1.1799997,5.1400013,2.814999,0.0,0.020000001,2.464001,7.2,1
0.0,0.89999974,2.199999,2.7979991,0.020000001,0.020000001,3.2220008,7.2,1
0.0,2.84,2.98,90.895,0.0,0.0,5.812,7.2,1
0.0,0.05000001,0.05000001,0.19300003,0.0,0.0,6.1800013,7.2,1
0.0,0.099999964,0.19000004,0.52100027,0.0,0.020000001,3.2020009,7.2,1
0.0,0.35000005,3.449999,1.5410002,0.020000001,0.020000001,4.7499986,7.2,1
0.0,1.31,1.31,46.704,0.0,0.0,5.882,7.2,1
0.0,0.95999974,1.5800003,2.703999,0.32000005,0.83999974,1.9519998,7.2,1
0.0,0.77999973,1.9100002,5.4130015,0.89999974,4.7999988,2.8500009,7.2,1
0.0,2.420001,9.990002,12.799002,0.5100002,6.7700014,5.3609986,7.2,1
0.0,2.3899992,1.4999998,12.880001,1.2099998,15.369999,5.3729987,7.2,1
0.0,1.1700003,1.2199998,1.6189997,0.020000001,0.020000001,3.3409991,7.2,1
0.0,3.05,4.35,127.528,0.0,0.0,5.032,7.2,1
0.0,2.4099991,0.87999976,2.7090008,0.8499997,2.209999,3.1069992,7.2,1
0.0,2.250001,8.390001,6.3739986,0.0,0.0,2.828999,7.2,1
0.0,1.2999997,4.7900014,3.8769991,0.0,0.020000001,3.065001,7.2,1
0.0,0.29000005,0.80999976,4.2480016,0.0,0.020000001,5.4919987,7.2,1
0.0,3.87,3.95,62.077,0.26,3.05,3.031,7.2,1
0.0,2.85,1.04,6.032,0.44,2.65,5.8,7.2,1
0.0,4.05,1.17,4.211,0.0,0.0,3.599,7.2,1
0.0,4.2499986,17.019993,19.225992,0.020000001,0.0,4.5300016,7.2,1
0.0,1.67,1.73,36.663,0.0,0.0,5.688,7.2,1
0.0,0.86999977,1.7799997,10.439001,0.020000001,0.020000001,5.996999,7.2,1
0.0,1.6100003,1.0599997,9.706001,1.0500003,10.429998,5.9869986,7.2,1
0.0,0.85000026,1.0399997,-0.47999996,0.49000004,2.779999,6.8330016,7.2,1
0.0,0.73000026,0.32000005,3.6529992,0.37000003,1.3099997,4.9169984,7.2,1
0.0,4.94,1.1,6.526,0.77,5.03,5.987,7.2,1
0.0,2.710001,3.160001,20.226992,0.0,0.020000001,2.8140008,7.2,1
0.0,2.15,2.15,83.663,0.0,0.0,4.107,7.2,1
0.0,1.4300003,0.7399998,4.2180014,0.42000005,1.6800003,2.943001,7.2,1
0.0,3.320001,7.6900015,11.098999,0.36000004,3.749999,3.3369992,7.2,1
0.0,3.1699991,3.220001,7.4789987,0.0,0.020000001,6.0660014,7.2,1
0.0,4.0,1.18,12.904,0.0,0.0,3.226,7.2,1
0.0,1.9800003,3.039999,0.54399973,0.58999974,3.459999,3.032999,7.2,1
0.0,0.40999997,0.20000005,2.512999,1.2299998,3.0800009,5.9109983,7.2,1
0.0,2.5,2.51,126.493,0.0,0.0,5.974,7.2,1
0.0,4.5500016,2.400001,5.5649986,1.0199997,5.5599985,3.166999,7.2,1
0.0,0.44999996,0.18000004,0.5069999,0.92999977,0.41999996,3.023999,7.2,1
0.0,1.4400003,0.51999974,1.4949998,0.020000001,0.0,2.989999,7.2,1
0.0,8.22,2.46,7.646,0.0,0.0,3.121,7.2,1
0.0,0.7700003,0.32000005,0.88499975,0.87999976,0.72000027,2.962999,7.2,1
0.0,19.61,4.55,14.174,0.0,0.0,3.579,7.2,1
0.0,0.43,0.44,8.001,0.0,0.0,3.884,7.2,1
0.0,4.29,0.9,2.917,0.53,1.55,3.241,7.2,1
0.0,2.34,0.55,1.021,0.0,0.0,2.127,7.2,1
