connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.82,0.83,15.834,0.0,0.0,5.346,7.2,1
0.0,1.4339998,7.2559977,8.032997,0.0,0.0,5.535002,7.2,1
0.0,0.70399976,2.7539997,3.9650002,1.1060003,4.2840023,5.4690022,7.2,1
0.0,0.5060001,1.3660003,4.880002,0.015999999,0.015999999,3.6430004,7.2,1
0.0,0.0,0.08400003,0.07799997,1.0939997,0.054000005,6.2159977,7.2,1
0.0,1.2039998,1.2360003,-0.46100003,0.33599997,2.3139997,5.9550023,7.2,1
0.0,2.9139998,2.1160002,12.046997,0.346,3.9960003,4.132998,7.2,1
0.0,2.2260003,8.763997,6.548998,0.32400003,2.2039998,2.9399998,7.2,1
0.0,5.75,1.81,3.814,0.24,0.92,2.889,7.2,1
0.0,4.564002,4.605998,7.391998,0.015999999,0.015999999,6.148002,7.2,1
0.0,0.4,0.4,25.787,0.59,1.54,6.515,7.2,1
0.0,0.13599998,0.41599998,2.3419998,0.65399975,1.5960003,5.910998,7.2,1
0.0,0.5560003,1.9760003,12.082997,0.41599998,4.855998,6.626998,7.2,1
0.0,3.2939997,3.3360002,2.0590003,0.8860003,9.593997,3.3209996,7.2,1
0.0,0.19599998,0.19599998,4.003002,0.89600027,0.96600026,6.026998,7.2,1
0.0,2.4739997,2.8660002,2.8750002,0.015999999,0.015999999,5.630002,7.2,1
0.0,3.01,3.02,84.31,0.0,0.0,5.104,7.2,1
0.0,4.864002,3.2260003,15.896997,0.8260003,12.906003,3.2770002,7.2,1
0.0,0.71600026,1.1239997,3.7269998,1.0739998,4.095998,3.3280003,7.2,1
0.0,0.6139997,1.6839998,3.7140002,0.376,1.3139998,5.854002,7.2,1
0.0,3.3239996,16.636003,11.024003,0.0,0.0,3.2799997,7.2,1
0.0,0.11400002,0.12400003,-0.5259997,0.0,0.0,3.0379996,7.2,1
0.0,1.1039997,1.1460003,2.5770004,0.015999999,0.0,5.8630023,7.2,1
0.0,2.4939997,2.8439996,1.7630002,1.1260003,7.364002,2.6329997,7.2,1
0.0,0.38400003,0.09599997,0.26699996,0.0,0.0,3.1209998,7.2,1
0.0,7.81,2.19,13.178,1.22,16.08,6.017,7.2,1
0.0,2.1160002,7.684002,11.082997,0.015999999,0.0,5.269002,7.2,1
0.0,0.5560003,2.0160003,11.780997,0.015999999,0.015999999,5.973998,7.2,1
0.0,0.6939997,6.544002,1.7269998,1.1360003,1.9660003,2.4710002,7.2,1
0.0,1.29,1.3,30.763,0.0,0.0,3.109,7.2,1
0.0,7.62,1.78,5.326,0.0,0.0,2.992,7.2,1
0.0,2.8260002,10.743998,11.085998,0.015999999,0.0,3.9349997,7.2,1
0.0,1.5839998,2.8839998,3.4010003,0.015999999,0.015999999,4.641002,7.2,1
0.0,2.4339998,2.8060002,1.7430003,0.015999999,0.0,3.0249996,7.2,1
0.0,2.27,2.28,79.386,0.0,0.0,5.544,7.2,1
0.0,7.944002,7.9636006,6.639998,0.015999999,0.015999999,3.2049997,7.2,1
0.0,1.5839998,3.2160003,0.31599998,0.015999999,0.0,3.1729996,7.2,1
0.0,0.035999995,1.8339998,0.28700003,0.015999999,0.015999999,5.065998,7.2,1
0.0,2.7239997,2.5760002,4.783998,0.015999999,0.015999999,5.464002,7.2,1
0.0,2.2639997,1.1260003,6.970002,0.015999999,0.0,3.0800002,7.2,1
0.0,2.36,0.61,3.596,0.0,0.0,5.993,7.2,1
0.0,1.4039997,1.4360002,3.1800003,1.2360003,10.253998,5.914002,7.2,1
0.0,15.75,3.23,20.015,0.81,16.21,6.197,7.2,1
0.0,2.95,2.95,102.763,0.0,0.0,4.408,7.2,1
0.0,1.74,1.74,72.353,0.74,7.7,5.977,7.2,1
0.0,1.96,2.47,37.111,1.13,6.7,3.024,7.2,1
0.0,1.4339998,2.5339997,1.4250003,0.015999999,0.0,2.9719996,7.2,1
0.0,0.7660003,2.0539997,6.773002,1.0303998,7.075998,3.3120003,7.2,1
0.0,2.4760003,9.233997,7.397998,0.0,0.0,2.9849997,7.2,1
0.0,1.4860003,6.254002,4.658998,0.0,0.0,3.1429996,7.2,1
0.0,2.3939998,1.4760003,13.884997,0.0,0.015999999,5.783998,7.2,1
0.0,2.4539998,2.7260003,0.6300003,0.015999999,0.0,5.576002,7.2,1
0.0,1.33,1.34,22.576,0.0,0.0,6.072,7.2,1
0.0,3.1760004,8.523997,18.842003,0.46599996,8.486003,5.9420023,7.2,1
0.0,4.85,1.5,5.334,0.71,3.79,5.443,7.2,1
0.0,4.06,1.18,13.306,0.0,0.0,3.277,7.2,1
0.0,0.19040002,0.08599997,1.1319997,0.44599998,0.4932,5.7559977,7.2,1
0.0,3.01,4.32,116.325,0.77,9.12,3.937,7.2,1
0.0,1.5,1.5,47.342,0.0,0.0,3.257,7.2,1
0.0,1.4260002,3.9239998,4.346002,0.0,0.015999999,3.1100004,7.2,1
