connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.82,0.83,15.834,0.0,0.0,5.346,7.2,1
0.0,1.3580003,7.3320007,7.956999,0.0,0.0,5.458999,7.2,1
0.0,0.6832001,2.677999,4.041001,1.1819998,4.207999,5.392999,7.2,1
0.0,0.58199984,1.3684,4.803999,0.092,0.092,3.719001,7.2,1
0.0,0.0,0.01,0.15400001,1.0548002,0.0,6.292001,7.2,1
0.0,1.1280003,1.3119998,-0.38499993,0.41200006,2.237999,5.878999,7.2,1
0.0,2.837999,2.1920009,11.970999,0.42200008,4.072001,4.209001,7.2,1
0.0,2.302001,8.687999,6.625001,0.24799994,2.127999,2.8639991,7.2,1
0.0,5.75,1.81,3.814,0.24,0.92,2.889,7.2,1
0.0,4.487999,4.682001,7.468001,0.092,0.092,6.071999,7.2,1
0.0,0.4,0.4,25.787,0.59,1.54,6.515,7.2,1
0.0,0.21200006,0.49200007,2.265999,0.57800025,1.6719998,5.987001,7.2,1
0.0,0.6319998,2.0520005,12.006999,0.49200007,4.932001,6.703001,7.2,1
0.0,3.217999,3.412001,2.135001,0.9619998,9.517999,3.244999,7.2,1
0.0,0.27200007,0.27200007,3.926999,0.97199976,1.0419998,6.103001,7.2,1
0.0,2.397999,2.9420009,2.951001,0.092,0.092,5.553999,7.2,1
0.0,3.01,3.02,84.31,0.0,0.0,5.104,7.2,1
0.0,4.787999,3.302001,15.820999,0.79160005,12.982001,3.3530009,7.2,1
0.0,0.79199976,1.0480002,3.650999,0.99800026,4.172001,3.404001,7.2,1
0.0,0.5380002,1.6080003,3.790001,0.45200008,1.2380003,5.777999,7.2,1
0.0,3.247999,16.711992,11.100001,0.0,0.0,3.203999,7.2,1
0.0,0.038000003,0.048,-0.45000005,0.0,0.0,2.961999,7.2,1
0.0,1.0280002,1.2219998,2.653001,0.092,0.0,5.786999,7.2,1
0.0,2.417999,2.767999,1.8389997,1.2019998,7.287999,2.556999,7.2,1
0.0,0.30799994,0.17200004,0.34300005,0.0,0.0,3.0449991,7.2,1
0.0,7.81,2.19,13.178,1.22,16.08,6.017,7.2,1
0.0,2.1920009,7.607999,11.006999,0.092,0.0,5.192999,7.2,1
0.0,0.6319998,2.092001,11.704999,0.092,0.092,6.050001,7.2,1
0.0,0.6180002,6.467999,1.6510003,1.2119998,2.0420003,2.547001,7.2,1
0.0,1.29,1.3,30.763,0.0,0.0,3.109,7.2,1
0.0,7.62,1.78,5.326,0.0,0.0,2.992,7.2,1
0.0,2.902001,10.667999,11.009999,0.092,0.0,3.858999,7.2,1
0.0,1.5080003,2.8079991,3.477001,0.092,0.055200003,4.564999,7.2,1
0.0,2.357999,2.8268003,1.8189998,0.092,0.0,2.948999,7.2,1
0.0,2.27,2.28,79.386,0.0,0.0,5.544,7.2,1
0.0,7.867999,7.914799,6.716001,0.092,0.092,3.128999,7.2,1
0.0,1.5080003,3.292001,0.39200008,0.092,0.0,3.096999,7.2,1
0.0,0.111999996,1.7580003,0.26619998,0.092,0.0,5.142001,7.2,1
0.0,2.647999,2.652001,4.860001,0.092,0.092,5.387999,7.2,1
0.0,2.187999,1.2019998,6.893999,0.092,0.0,3.1560009,7.2,1
0.0,2.36,0.61,3.596,0.0,0.0,5.993,7.2,1
0.0,1.3280002,1.4751998,3.256001,1.3,10.1779995,5.837999,7.2,1
0.0,15.75,3.23,20.015,0.81,16.21,6.197,7.2,1
0.0,2.95,2.95,102.763,0.0,0.0,4.408,7.2,1
0.0,1.74,1.74,72.353,0.74,7.7,5.977,7.2,1
0.0,1.96,2.47,37.111,1.13,6.7,3.024,7.2,1
0.0,1.3580003,2.457999,1.5009998,0.092,0.0,2.895999,7.2,1
0.0,0.84199977,1.9779993,6.696999,0.9848001,7.152001,3.388001,7.2,1
0.0,2.552001,9.157999,7.474001,0.0,0.0,2.908999,7.2,1
0.0,1.5619998,6.177999,4.735001,0.0,0.0,3.066999,7.2,1
0.0,2.3179991,1.5519998,13.808999,0.0368,0.092,5.860001,7.2,1
0.0,2.377999,2.802001,0.7059998,0.092,0.0,5.499999,7.2,1
0.0,1.33,1.34,22.576,0.0,0.0,6.072,7.2,1
0.0,3.252001,8.447999,18.917992,0.54199994,8.562001,5.865999,7.2,1
0.0,4.85,1.5,5.334,0.71,3.79,5.443,7.2,1
0.0,4.06,1.18,13.306,0.0,0.0,3.277,7.2,1
0.0,0.2,0.16200003,1.0560002,0.522,0.54519993,5.8320007,7.2,1
0.0,3.01,4.32,116.325,0.77,9.12,3.937,7.2,1
0.0,1.5,1.5,47.342,0.0,0.0,3.257,7.2,1
0.0,1.5019997,3.847999,4.269999,0.0092,0.092,3.186001,7.2,1
0.0,15.59,3.3,11.328,0.0,0.0,3.443,7.2,1
0.0,0.86199975,1.9232001,7.0759993,0.0,0.092,5.070001,7.2,1
0.0,1.2080002,1.3919997,-0.118999936,0.8319998,3.087999,3.217999,7.2,1
0.0,5.877999,3.282001,7.592001,0.58199984,3.577999,2.716999,7.2,1
