ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly
76.90136,88.62745,76.29624,25.139002,46.38672,8.862658,130.0,12.96422,24.49,50.195312,60.989998,1
76.23911,88.62745,75.51193,25.139002,46.289062,7.007189,0.0,14.819689,24.689999,50.097656,78.89003,1
76.07877,88.62745,75.0763,24.81323,46.289062,17.35875,130.0,40.893906,24.189999,50.195312,62.989998,1
74.78216,88.62745,74.33546,24.894602,46.289062,6.9335938,0.0,12.96422,25.61,50.097656,64.99003,1
74.3848,88.62745,73.55115,25.711002,46.38672,6.9335938,0.0,11.425781,25.011993,50.195312,98.19003,1
74.51726,88.62745,73.55115,25.139002,46.289062,7.104845,0.0,20.581406,24.59,50.29297,65.29003,1
76.90136,88.62745,76.29624,25.057487,46.289062,8.179064,130.0,12.671251,24.39,50.195312,60.79,1
75.04706,88.62745,74.33546,24.97602,46.289062,6.9335938,0.0,13.159533,25.810001,50.195312,64.69003,1
77.16626,88.62745,76.29624,24.731905,46.289062,8.374376,0.0,15.503282,25.41,50.29297,64.49003,1
74.649704,88.62745,74.33546,25.057487,46.289062,7.2025013,0.0,14.136095,25.222002,50.29297,65.49003,1
7.8668222,88.62745,7.2331386,24.6549,46.38672,7.007189,130.0,12.085314,24.189999,50.29297,61.29,1
76.90136,88.62745,76.29624,24.81323,46.38672,7.397814,130.0,11.792345,24.39,50.195312,60.69,1
77.43116,88.62745,76.29624,25.220564,46.38672,6.9335938,130.0,12.280626,24.689999,50.195312,98.29003,1
77.16626,88.62745,76.29624,24.81323,46.38672,11.40172,0.0,22.143906,24.189999,50.29297,62.989998,1
76.02649,88.62745,75.68627,24.20323,46.289062,7.3242188,0.0,12.207031,24.8,50.195312,1638.3,1
28.661522,40.0,28.01745,24.97602,39.257812,6.9335938,140.0,11.987658,24.289999,54.492188,60.39,1
77.03381,88.62745,76.29624,24.81323,46.38672,9.83922,0.0,16.382187,25.41,50.195312,62.69,1
74.51726,88.62745,73.55115,25.629133,46.38672,6.9335938,0.0,11.425781,24.689999,50.29297,98.19003,1
74.649704,88.62745,74.33546,24.97602,46.289062,7.104845,0.0,13.843126,25.0,50.195312,65.89003,1
75.04706,88.62745,74.33546,24.97602,46.289062,6.9335938,0.0,12.96422,25.61,50.195312,64.89003,1
28.131721,88.62745,29.19392,26.121162,46.38672,6.9335938,130.0,12.768908,24.789999,50.195312,83.99003,1
11.575432,88.62745,6.056668,26.584452,46.289062,6.9335938,130.0,11.425781,24.189999,50.29297,92.49003,1
74.914604,88.62745,74.33546,25.057487,46.289062,7.2025013,0.0,15.015001,24.855997,50.195312,65.39003,1
74.51726,88.62745,73.55115,24.97602,46.289062,7.007189,0.0,14.722033,24.39,50.195312,65.89003,1
78.278145,88.62745,77.64706,24.36602,46.289062,6.9335938,0.0,12.011719,-3276.7,50.195312,60.9,1
