ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly
76.33839,88.62745,75.73327,24.482004,46.38672,9.519653,130.0,13.527222,25.053003,50.195312,61.553,1
75.67614,88.62745,74.854965,24.575998,46.289062,7.5701876,0.0,15.38269,25.253002,50.097656,79.453,1
76.73574,88.62745,75.73327,24.156233,46.289062,18.015747,130.0,41.45691,24.753002,50.195312,63.553,1
74.219185,88.62745,73.772484,24.331598,46.289062,7.374875,0.0,13.527222,24.953003,50.097656,65.553,1
73.82183,88.62745,72.89418,25.147999,46.38672,7.0819063,0.0,11.574097,25.453003,50.195312,98.753006,1
73.954285,88.62745,72.988174,24.482004,46.289062,7.667844,0.0,21.14441,25.153004,50.29297,65.853004,1
76.33839,88.62745,75.73327,24.40049,46.289062,8.83606,130.0,13.234253,24.953003,50.195312,61.353004,1
74.484085,88.62745,73.772484,24.413017,46.289062,7.4725313,0.0,13.722534,25.153004,50.195312,65.253006,1
76.60329,88.62745,75.73327,24.168901,46.289062,8.937378,0.0,16.066284,24.753002,50.29297,65.053,1
74.08673,88.62745,73.772484,24.494484,46.289062,7.7655,0.0,14.699097,25.053003,50.29297,66.053,1
8.523818,88.62745,7.7961373,25.217903,46.38672,7.6641874,130.0,12.648315,24.753002,50.29297,61.947,1
76.33839,88.62745,75.73327,24.156233,46.38672,8.05481,130.0,12.355347,24.953003,50.195312,61.253002,1
76.86819,88.62745,75.73327,24.563566,46.38672,7.468875,130.0,12.843628,25.253002,50.195312,98.853004,1
76.60329,88.62745,75.73327,24.156233,46.38672,11.964722,0.0,22.70691,24.846996,50.29297,63.553,1
76.02179,88.62745,75.68627,24.20323,46.289062,7.328919,0.0,12.160034,24.8,50.195312,1638.3,1
29.224525,40.0,28.580454,24.319023,39.257812,7.566531,140.0,12.550659,24.853003,54.492188,61.046997,1
76.47084,88.62745,75.73327,24.250227,46.38672,10.402222,0.0,16.94519,24.753002,50.195312,63.253002,1
73.954285,88.62745,72.89418,25.06613,46.38672,7.0819063,0.0,11.574097,25.253002,50.29297,98.753006,1
74.08673,88.62745,73.772484,24.413017,46.289062,7.667844,0.0,14.406128,24.953003,50.195312,66.453,1
74.484085,88.62745,73.772484,24.413017,46.289062,7.4725313,0.0,13.527222,24.953003,50.195312,65.453,1
28.694725,88.62745,29.756924,25.464165,46.38672,7.566531,130.0,13.331909,25.353003,50.195312,84.646996,1
12.232428,88.62745,6.6196666,26.537455,46.289062,7.2735624,130.0,11.671753,24.753002,50.29297,93.146996,1
74.35163,88.62745,73.772484,24.494484,46.289062,7.7655,0.0,15.578003,25.053003,50.195312,65.953,1
73.954285,88.62745,72.988174,24.413017,46.289062,7.5701876,0.0,15.285034,24.953003,50.195312,66.453,1
78.23115,88.62745,77.60006,24.413017,46.289062,6.9335938,0.0,11.964722,-3276.6536,50.195312,60.853004,1
76.20594,88.62745,75.73327,24.156233,46.38672,8.347778,130.0,12.550659,24.953003,50.195312,61.353004,1
76.33839,88.62745,75.73327,24.331598,46.289062,7.4725313,0.0,15.968628,24.853003,50.29297,66.153,1
75.94104,88.62745,74.94896,24.739172,46.289062,7.4725313,0.0,16.749878,25.446997,50.195312,98.753006,1
77.8338,88.62745,76.81575,24.331598,46.289062,7.4725313,0.0,12.453003,-3276.6536,50.195312,62.953003,1
71.96753,0.0,71.02739,24.331598,0.0,7.4725313,0.0,12.843628,24.853003,0.0,60.353004,1
2.298655,88.62745,1.9137849,24.40049,46.38672,7.6641874,130.0,18.703003,24.853003,50.195312,66.047,1
76.20594,88.62745,75.73327,24.168901,46.38672,8.742065,0.0,15.187378,24.753002,50.195312,63.153004,1
74.08673,88.62745,72.988174,24.319023,46.289062,7.5701876,0.0,19.191284,25.046997,50.29297,66.553,1
80.97415,40.0,80.047,25.135927,39.160156,7.566531,140.0,13.234253,24.853003,54.492188,65.453,1
76.20594,88.62745,75.73327,24.645178,46.289062,10.593872,130.0,15.38269,25.053003,50.195312,61.753002,1
28.562275,40.0,27.79614,25.382023,39.257812,7.566531,140.0,12.550659,24.853003,54.589844,61.646996,1
73.424484,88.62745,72.988174,24.726841,46.289062,8.445435,130.0,14.210815,25.053003,50.195312,63.453003,1
11.570176,88.62745,12.9881735,24.319023,46.38672,7.2735624,130.0,11.574097,24.753002,50.29297,65.847,1
76.33839,88.62745,75.73327,24.237604,46.289062,8.445435,130.0,12.550659,24.953003,50.195312,61.253002,1
76.20594,88.62745,75.73327,24.726841,46.289062,12.74231,130.0,17.72644,25.053003,50.195312,62.753002,1
78.85494,88.62745,77.69405,25.217903,46.289062,7.3712187,130.0,12.745972,26.153004,50.097656,68.453,1
