connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.8007,0.88789994,15.814699,0.057900004,0.057900004,5.3267,7.2,1
0.0,1.45,7.3557997,8.010399,0.1158,0.0772,5.5124,7.2,1
0.0,0.6428001,2.8858,4.0648,1.2829999,4.1456003,5.3692,7.2,1
0.0,0.5093,1.4850999,4.7609,0.019300004,0.0,3.7235,7.2,1
0.0,0.0,0.022800006,0.1392,1.11,0.031400003,6.0842,7.2,1
0.0,1.0270002,1.2586,-0.28399998,0.43580008,2.137,5.8166003,7.2,1
0.0,2.8914,2.1385999,12.063,0.40720007,4.0186,4.117,7.2,1
0.0,2.1521,8.915103,6.4365,0.39790004,2.3165,3.0139,7.2,1
0.0,5.8079,1.7907,3.7561,0.2593,0.97789997,2.9469,7.2,1
0.0,4.5607,4.6093,7.3953,0.1351,0.038600005,6.0289,7.2,1
0.0,0.47720006,0.43860003,25.7484,0.62859994,1.5785999,6.5536,7.2,1
0.0,0.08140001,0.51580006,2.3966,0.7857999,1.4642001,5.7792,7.2,1
0.0,0.50140005,2.0372,12.137601,0.47720006,4.7628,6.5724,7.2,1
0.0,3.1556,3.3586,2.1588,1.0243999,9.455596,3.1826,7.2,1
0.0,0.18,0.2572,3.9418,1.0343999,0.9886,6.011,7.2,1
0.0,2.4707,2.9850998,2.8783,0.0965,0.0386,5.6267,7.2,1
0.0,3.01,2.9814,84.31,0.0386,0.0386,5.104,7.2,1
0.0,4.8028,3.2872,15.835798,0.9257999,12.89,3.2996,7.2,1
0.0,0.73859996,1.14,3.5886002,1.2057999,4.08,3.3506,7.2,1
0.0,0.63,1.7,3.698,0.43720007,1.2914001,5.8314,7.2,1
0.0,3.2821,16.677902,11.104503,0.1158,0.0,3.1609,7.2,1
0.0,0.0,0.1786,-0.38759995,0.1544,0.0,2.861,7.2,1
0.0,1.0814,1.13,2.5996,0.1544,0.0386,5.8404,7.2,1
0.0,2.4135,2.8792999,1.8048999,1.2450999,7.3607,2.5525,7.2,1
0.0,0.32279995,0.19579999,0.251,0.1158,0.038600005,2.9826002,7.2,1
0.0,7.7907,2.2479,13.197301,1.2779,16.0993,5.9977,7.2,1
0.0,2.1385999,7.7,11.060399,0.038600005,0.0,5.2464,7.2,1
0.0,0.5979,1.9035001,11.739099,0.0965,0.1351,6.0159,7.2,1
0.0,0.71,6.56,1.7044001,1.1972,1.8728001,2.455,7.2,1
0.0,1.1935,1.3578999,30.7051,0.1351,0.057900004,3.1669,7.2,1
0.0,7.5428,1.8571999,5.2874002,0.0772,0.0,2.9534001,7.2,1
0.0,2.8679,10.856503,11.044099,0.0386,0.0,3.9703002,7.2,1
0.0,1.6,2.8614001,3.385,0.0772,0.0386,4.657,7.2,1
0.0,2.4307,2.8479,1.7463,0.0772,0.0,3.0217,7.2,1
0.0,2.27,2.3186,79.386,0.0,0.0386,5.544,7.2,1
0.0,7.8442,7.8542,6.7398,0.1158,0.0193,3.1052,7.2,1
0.0,1.4070002,3.2772,0.49300003,0.1544,0.0,3.0346,7.2,1
0.0,0.038600005,1.8114,0.26439998,0.1158,0.0,5.0886,7.2,1
0.0,2.7014,2.7143998,4.768,0.1544,0.0772,5.4414,7.2,1
0.0,2.28,1.2257999,6.986,0.1158,3.7252903e-09,3.0254,7.2,1
0.0,2.36,0.68719995,3.4802,0.1158,0.0772,5.993,7.2,1
0.0,1.2656001,1.42,3.3184,1.3,10.115597,5.737,7.2,1
0.0,15.692099,3.2879,20.0729,0.86789995,16.190699,6.1391,7.2,1
0.0,2.9886,2.9886,102.724396,0.0193,0.0386,4.4466,7.2,1
0.0,1.74,1.7786,72.31439,0.7786,7.7386,6.0156,7.2,1
0.0,1.9986,2.47,37.033806,1.2071999,6.7771997,3.0626,7.2,1
0.0,1.4114001,2.55,1.4862,0.0965,0.0193,2.9108,7.2,1
0.0,0.80789995,2.1279,6.6925,1.1364999,7.1179,3.3153,7.2,1
0.0,2.4793,9.346502,7.4013,0.0,0.0,2.9817,7.2,1
0.0,1.5086,6.3086,4.5658,0.0193,0.057900004,3.1976,7.2,1
0.0,2.3907,1.5179,13.9203005,0.019300004,0.0,5.7873,7.2,1
0.0,2.3735,2.7679,0.71049994,0.057900004,0.0,5.4955,7.2,1
0.0,1.2914001,1.34,22.614601,0.057900004,0.057900004,6.0334,7.2,1
0.0,3.1986,8.501399,18.7874,0.45,8.47,5.958,7.2,1
0.0,4.8307,1.6350999,5.3147,0.8064999,3.7707,5.4237,7.2,1
0.0,4.0021,1.2378999,13.286699,0.057900004,0.0,3.2191,7.2,1
0.0,0.2,0.1858,1.148,0.5844,0.5286,5.6628,7.2,1
0.0,3.0679,4.3007,116.26709,0.7121,9.177901,3.9949,7.2,1
0.0,1.5579,1.5964999,47.245506,0.057900004,0.057900004,3.2763,7.2,1
0.0,1.41,3.9786,4.3234,0.1158,0.0,3.0554001,7.2,1
0.0,15.551399,3.3386,11.328,0.0386,0.0,3.4044,7.2,1
0.0,0.78929996,2.0565,7.0715003,0.057900004,0.0965,4.9973,7.2,1
0.0,1.1070001,1.3385999,-0.018000007,0.8557999,2.9870002,3.117,7.2,1
0.0,5.8542,3.3444,7.5772,0.6057999,3.5542002,2.6932,7.2,1
0.0,1.4528,1.6557999,3.4514,0.1737,0.057900004,4.9334,7.2,1
0.0,2.3556,13.013,8.0213995,0.1544,0.0,3.1724,7.2,1
0.0,7.7486,2.5714,5.8372,0.55859995,2.9842,2.9952,7.2,1
0.0,2.3914,0.80719995,7.5804,1.2772,9.101399,3.0964,7.2,1
0.0,0.8207,2.0379,11.817099,0.0965,0.038600005,5.9777,7.2,1
0.0,2.3135002,10.495103,14.549901,0.1158,0.0193,5.9551,7.2,1
0.0,2.1871998,2.13,16.112398,0.0193,0.0,2.9626,7.2,1
0.0,0.79700017,0.99,-0.292,0.0772,0.0,2.0560002,7.2,1
0.0,3.13,0.72859997,2.275,0.0772,0.0,3.2584,7.2,1
0.0,3.8807,4.0921,96.5043,0.1486,1.3192999,3.0207,7.2,1
0.0,0.40139997,1.7872,3.1786,1.1271999,3.3,4.2044,7.2,1
0.0,0.1614,0.52,2.9286,0.78859997,2.1314,5.558,7.2,1
0.0,3.4535,3.4921,3.4659,0.2465,2.3335001,4.4585,7.2,1
0.0,0.9086,2.5986,11.677399,0.1158,0.1158,5.9256,7.2,1
0.0,0.1214,0.5272,1.4086,0.1544,0.038600005,2.9982002,7.2,1
0.0,1.1214,5.2757998,2.835,0.057900004,0.0193,2.4054,7.2,1
0.0,0.95719993,2.1042001,2.7022002,0.193,0.057900004,3.2791998,7.2,1
0.0,2.84,2.98,90.895,0.0193,0.0193,5.812,7.2,1
0.0,0.0,0.108600006,0.21159999,0.11580001,0.0,6.0842,7.2,1
0.0,0.08,0.32440004,0.6567999,0.0,0.0,3.1434,7.2,1
0.0,0.2914,3.5472,1.4838,0.0965,0.057900004,4.6914,7.2,1
0.0,1.31,1.31,46.704,0.0772,0.0,5.882,7.2,1
0.0,0.97859997,1.5614,2.6468,0.4158001,0.7814,1.9706001,7.2,1
0.0,0.79859996,1.9685999,5.3558,0.91859996,4.8572,2.9071999,7.2,1
0.0,2.4386,10.087202,12.780399,0.56859994,6.7128,5.341,7.2,1
0.0,2.3328001,1.5572,12.938601,1.2672,15.311399,5.3144,7.2,1
0.0,1.1128001,1.3158,1.6376,0.0772,0.0193,3.3224,7.2,1
0.0,3.1464999,4.3307,127.43149,0.0,0.0386,5.0899,7.2,1
0.0,2.5072,0.93719995,2.6118,0.98439986,2.1914,3.127,7.2,1
0.0,2.1914,8.603,6.1996,0.1158,0.0,2.8876,7.2,1
0.0,1.28,4.8486,3.897,0.0386,3.7252903e-09,3.0064,7.2,1
0.0,0.30860004,0.8286,4.1908,0.0965,0.0772,5.5106,7.2,1
0.0,3.9085999,3.95,62.038403,0.26,3.0886,3.0695999,7.2,1
0.0,2.85,1.1557999,5.9934,0.47860003,2.7658,5.8,7.2,1
0.0,4.0307,1.2278999,4.1531,0.0386,0.057900004,3.5797,7.2,1
0.0,4.3072,17.117203,19.168798,0.0386,0.0,4.5886,7.2,1
0.0,1.6507,1.7493,36.6437,0.057900004,0.057900004,5.6301003,7.2,1
0.0,0.7921001,1.8179,10.4783,0.0965,0.1351,5.8805003,7.2,1
0.0,1.6107,1.1364999,9.668098,1.0893,10.4293,5.9477,7.2,1
0.0,0.67700016,1.1357999,-0.30699998,0.54719996,2.607,6.6986003,7.2,1
0.0,0.6342001,0.45440012,3.6344001,0.48510006,1.3864999,4.8005,7.2,1
0.0,4.9014,1.1772,6.5646,0.80859995,4.9914002,5.9484,7.2,1
0.0,2.7672,3.2172,20.169798,0.0,0.0772,2.8711998,7.2,1
0.0,2.15,2.15,83.663,0.0,0.0,4.107,7.2,1
0.0,1.3535001,0.8550999,4.1415,0.5737,1.6807001,2.8265002,7.2,1
0.0,3.2614,7.7486,11.117601,0.37860003,3.7314,3.3184001,7.2,1
0.0,3.1128001,3.2772,7.4976,0.0772,0.0,6.0088,7.2,1
0.0,3.9228,1.2571999,12.942601,0.0772,0.0,3.1488001,7.2,1
0.0,1.8649001,3.0407,0.69769984,0.74369985,3.3063002,2.8793,7.2,1
0.0,0.39139998,0.29580003,2.533,1.3,3.06,5.8138,7.2,1
0.0,2.4807,2.4907,126.5123,0.0193,0.0193,5.9547,7.2,1
0.0,4.5893,2.3993,5.4485,1.0386,5.6365,3.2449,7.2,1
0.0,0.3155999,0.31440005,0.52559996,1.1029999,0.36279994,2.851,7.2,1
