connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.82,0.8832,15.834,0.026599998,0.0,5.346,7.2,1
0.0,1.4367001,7.2532997,8.0091,0.0665,0.0532,5.5377,7.2,1
0.0,0.72,2.7965999,3.949,1.1963996,4.2468004,5.4318004,7.2,1
0.0,0.5166,1.4031998,4.8694,0.106400006,0.106400006,3.6536,7.2,1
0.0,0.013299998,0.0734,0.1418,1.1631998,0.043399997,6.0936003,7.2,1
0.0,1.1136005,1.2997997,-0.34399998,0.3998,2.1970005,5.838001,7.2,1
0.0,2.9167001,2.1132998,12.0763,0.36990002,3.9667,4.1037,7.2,1
0.0,2.21,8.859799,6.5596,0.44640002,2.1668003,2.9294002,7.2,1
0.0,5.6835003,1.8764997,3.8007,0.27989998,0.9333,2.8491,7.2,1
0.0,4.5401,4.5767,7.4158998,0.093100004,0.0,6.0975003,7.2,1
0.0,0.4532,0.4266,25.7604,0.59,1.5665998,6.5415998,7.2,1
0.0,0.11999999,0.4532,2.3314002,0.6966,1.6331998,5.895,7.2,1
0.0,0.54,2.0131998,12.099,0.4,4.8932,6.611,7.2,1
0.0,3.2169003,3.3067,2.1094997,0.9631,9.5169,3.2705002,7.2,1
0.0,0.23320001,0.25980002,3.9658003,0.9864,0.9766,6.0376,7.2,1
0.0,2.4235003,2.9164996,2.9254997,0.093100004,0.0133,5.5795,7.2,1
0.0,3.0365999,2.9934,84.2834,0.0,0.0266,5.1306,7.2,1
0.0,4.8268003,3.2897997,15.9396,0.8632,12.836801,3.2344,7.2,1
0.0,0.6734,1.2197996,3.7696,1.1963996,4.0534,3.2854002,7.2,1
0.0,0.5502,1.7265999,3.7777996,0.41320002,1.3034002,5.8168,7.2,1
0.0,3.3532999,16.7397,10.968101,0.0133,0.039899997,3.3093,7.2,1
0.0,0.0,0.1134,-0.40899998,0.0798,0.0,2.9210005,7.2,1
0.0,1.0668002,1.2097996,2.5876,0.0798,0.0,5.7992005,7.2,1
0.0,2.3903005,2.7935002,1.8666995,1.2296995,7.2603006,2.5293005,7.2,1
0.0,0.2936,0.1332,0.3574,0.0532,0.0133,3.0040007,7.2,1
0.0,7.7967,2.2033,13.1913,1.2598999,16.0667,6.0037003,7.2,1
0.0,2.0335002,7.7664995,11.1123,0.11970001,0.0,5.1653004,7.2,1
0.0,0.5799,2.0664997,11.7305,0.0133,0.026599998,5.9979,7.2,1
0.0,0.6568,6.6131997,1.7695999,1.1731998,1.9234002,2.4284,7.2,1
0.0,1.29,1.3265998,30.7364,0.0266,0.0532,3.1355999,7.2,1
0.0,7.6067,1.7932999,5.3393,0.093100004,0.0665,2.9787002,7.2,1
0.0,2.81,10.8664,11.0754,0.0,0.0532,3.9775999,7.2,1
