connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.8258,0.83,15.834,0.0174,0.0174,5.3402,7.2,1
0.0,1.45,7.2516003,8.037399,0.0029000004,0.0116,5.5568004,7.2,1
0.0,0.72,2.7815995,3.949,1.1132001,4.3058004,5.485,7.2,1
0.0,0.4842,1.3674,4.8901997,0.023200002,0.0116,3.6212003,7.2,1
0.0,0.0,0.088400014,0.085199974,1.1274,0.06420001,6.176799,7.2,1
0.0,1.191,1.2374,-0.448,0.34610003,2.3068008,5.944899,7.2,1
0.0,2.9213004,2.1086996,12.0717,0.33870003,3.9713004,4.1082997,7.2,1
0.0,2.21,8.7916,6.5271997,0.3458,2.22,2.9502003,7.2,1
0.0,5.7412996,1.8187,3.8226995,0.24870001,0.9113,2.8803003,7.2,1
0.0,4.5741997,4.5842,7.3818,0.0087,0.0116,6.1582,7.2,1
0.0,0.4029,0.4029,25.784101,0.6045,1.5487,6.5120997,7.2,1
0.0,0.13740002,0.42900002,2.334801,0.69320005,1.5916001,5.9066005,7.2,1
0.0,0.5284,1.9716,12.1106,0.42320004,4.8342,6.5935993,7.2,1
0.0,3.283901,3.3228998,2.0632992,0.89030004,9.595499,3.310901,7.2,1
0.0,0.16839999,0.20320004,4.0015993,0.8858,0.93259996,6.0168004,7.2,1
0.0,2.49,2.85,2.8647997,0.0116,0.0087,5.6401997,7.2,1
0.0,3.0157998,3.02,84.3042,0.0,0.0029,5.104,7.2,1
0.0,4.8654995,3.2244995,15.9159,0.8245,12.8813,3.2465005,7.2,1
0.0,0.7,1.1516,3.7372003,1.1132001,4.0858,3.312,7.2,1
0.0,0.65320003,1.7,3.669001,0.37740004,1.33,5.8758,7.2,1
0.0,3.3226006,16.637396,11.013801,0.0058000004,0.0,3.2844005,7.2,1
0.0,0.10680001,0.14,-0.513,0.0116,0.0,3.025001,7.2,1
0.0,1.0968,1.1474,2.5841992,0.0203,0.0087,5.855799,7.2,1
0.0,2.4984004,2.86,1.7586,1.1274,7.3683996,2.6374004,7.2,1
0.0,0.3884,0.10319997,0.2626,0.0174,0.0058000004,3.1080012,7.2,1
0.0,7.7983994,2.2015996,13.189601,1.2258,16.074202,6.0053997,7.2,1
0.0,2.0942001,7.7116003,11.0932,0.0145000005,0.0029,5.2733994,7.2,1
0.0,0.5342,2.0,11.8028,0.0116,0.0,5.9522,7.2,1
