connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.79809994,0.85190004,15.8413,0.0146,0.0292,5.3241005,7.2,1
0.0,1.4281,7.2764993,8.041699,0.0,0.0,5.499901,7.2,1
0.0,0.73460007,2.7991996,3.949,1.1338001,4.3146,5.485,7.2,1
0.0,0.5192,1.3938001,4.8668003,0.0365,0.0292,3.627,7.2,1
0.0,0.0146,0.114599995,0.09119999,1.1684002,0.055400003,6.127001,7.2,1
0.0,1.1470001,1.2638001,-0.4040001,0.34919995,2.257001,5.898001,7.2,1
0.0,2.9008005,2.1145997,12.0776005,0.3446,3.9654002,4.1024003,7.2,1
0.0,2.1954002,8.823802,6.5184,0.39839992,2.2054002,2.9268005,7.2,1
0.0,5.7427,1.8173,3.8212998,0.26189998,0.92730004,2.8817,7.2,1
0.0,4.6018996,4.6264997,7.3541,0.0146,0.0073,6.1567,7.2,1
0.0,0.4,0.4,25.787,0.6046,1.5692,6.515,7.2,1
0.0,0.1346,0.42919996,2.3434002,0.74300003,1.6238002,5.895,7.2,1
0.0,0.54730004,1.9819001,12.077099,0.42189997,4.8619,6.6183,7.2,1
0.0,3.31,3.3345997,2.043,0.8992001,9.61,3.337,7.2,1
0.0,0.18730001,0.20190002,3.9825006,0.93110013,0.9573,6.0183,7.2,1
0.0,2.4754002,2.8645997,2.859,0.0365,0.0438,5.6314,7.2,1
0.0,3.01,3.0054002,84.31,0.0219,0.014599999,5.0894003,7.2,1
0.0,4.8581004,3.2318997,15.891099,0.8173,12.911901,3.2682998,7.2,1
0.0,0.7146,1.1546,3.743,1.1484002,4.08,3.312,7.2,1
0.0,0.6592001,1.6854,3.6834002,0.3746,1.33,5.8845997,7.2,1
0.0,3.3254,16.6346,11.008,0.0073,0.0,3.2668004,7.2,1
0.0,0.07160002,0.12539999,-0.46899998,0.0365,0.0,2.981001,7.2,1
0.0,1.0615999,1.203,2.5901997,0.073,0.0,5.806001,7.2,1
0.0,2.4589007,2.8818996,1.7835001,1.1757002,7.328901,2.5979006,7.2,1
0.0,0.3416001,0.13839999,0.20719996,0.0438,0.014599999,3.078601,7.2,1
0.0,7.81,2.19,13.178,1.2346001,16.08,6.017,7.2,1
0.0,2.1072998,7.751099,11.077099,0.0,0.0,5.3068995,7.2,1
0.0,0.51809996,2.0510993,11.818901,0.0292,0.0073,5.9361005,7.2,1
0.0,0.69539994,6.5745997,1.7284,1.1492001,1.9354,2.4404001,7.2,1
0.0,1.2753999,1.3146,30.748402,0.0292,0.0,3.109,7.2,1
0.0,7.6127,1.7873,5.3187003,0.0146,0.0219,2.9993,7.2,1
0.0,2.8318996,10.767301,11.080099,0.0219,0.0,3.9364002,7.2,1
0.0,1.5561999,2.9,3.4141996,0.0584,0.0,4.6132007,7.2,1
0.0,2.4135005,2.8118997,1.7489,0.0365,0.0,3.0045004,7.2,1
0.0,2.2773,2.2872999,79.3787,0.0073,0.0073,5.5513,7.2,1
0.0,7.9454,7.9991994,6.6094003,0.0292,0.0219,3.1918004,7.2,1
0.0,1.5561999,3.2,0.34379995,0.073,0.0,3.1306007,7.2,1
0.0,0.0053999983,1.85,0.303,0.0584,0.0,5.05,7.2,1
0.0,2.7327,2.5818996,4.7461004,0.0511,0.0,5.4727,7.2,1
0.0,2.2143009,1.1757002,7.0078998,0.0657,0.0,3.0129006,7.2,1
0.0,2.3308003,0.65380013,3.5668004,0.0292,0.0219,5.9784,7.2,1
0.0,1.3615998,1.4492,3.2223992,1.2638001,10.240799,5.8716006,7.2,1
0.0,15.7427,3.2373,20.022299,0.8173,16.2027,6.1897,7.2,1
0.0,2.9573,2.9573,102.7557,0.0,0.0073,4.4153,7.2,1
0.0,1.74,1.74,72.353,0.75460005,7.7,5.977,7.2,1
0.0,1.9381,2.4773,37.1037,1.1665001,6.7072997,3.0167,7.2,1
0.0,1.3915999,2.5645998,1.4528002,0.0438,0.0,2.9442005,7.2,1
0.0,0.75,2.0554001,6.7744,1.0692,7.0745997,3.2814002,7.2,1
0.0,2.46,9.323,7.3674,0.0365,0.0,3.001,7.2,1
0.0,1.4554,6.328399,4.643,0.0438,0.0,3.159,7.2,1
0.0,2.4027002,1.4819001,13.864498,0.0219,0.0073,5.8190994,7.2,1
0.0,2.4335005,2.6881003,0.6359001,0.0657,0.0,5.5409007,7.2,1
0.0,1.3446001,1.3838001,22.546803,0.0073,0.0292,6.0866,7.2,1
0.0,3.1746,8.510798,18.811401,0.47919995,8.47,5.9434004,7.2,1
0.0,4.8208003,1.5292001,5.3486,0.73920006,3.7754002,5.4138002,7.2,1
0.0,4.0527,1.2019,13.3133,0.0146,0.0,3.2697,7.2,1
0.0,0.1854,0.12839998,1.1626,0.47379994,0.49,5.6962004,7.2,1
0.0,3.0173,4.3127003,116.317696,0.76269996,9.1273,3.9443,7.2,1
0.0,1.5365001,1.5365001,47.305492,0.0365,0.0365,3.2642999,7.2,1
0.0,1.3807999,3.9691997,4.3328004,0.073,0.0073,3.094,7.2,1
0.0,15.575399,3.3145998,11.342601,0.0146,0.0146,3.4284003,7.2,1
0.0,0.75539994,1.9892001,7.168,0.0584,0.0219,4.9634004,7.2,1
0.0,1.227,1.3438001,-0.138,0.813,3.1216009,3.237001,7.2,1
0.0,5.9262004,3.2337995,7.5,0.5484001,3.6408005,2.7652006,7.2,1
0.0,1.5446,1.5253999,3.49,0.0292,0.0219,4.9866,7.2,1
0.0,2.4881003,12.871102,8.0527,0.0,0.0,3.2328997,7.2,1
0.0,7.7027,2.6027,5.9603,0.5273,3.1072998,2.9107,7.2,1
0.0,2.4081004,0.7519001,7.6408997,1.2219001,9.118099,3.1131003,7.2,1
0.0,0.82539994,1.9946,11.8457985,0.0365,0.029199999,5.9824004,7.2,1
0.0,2.3954003,10.3746,14.5066,0.0219,0.0073,5.9692006,7.2,1
0.0,2.11,2.1591997,16.121801,0.014599999,0.0073,2.9385998,7.2,1
0.0,0.9461999,1.0046,-0.41200012,0.0657,0.0,2.176001,7.2,1
0.0,3.1154003,0.7192001,2.2604003,0.0292,0.0,3.2824001,7.2,1
0.0,3.8854003,4.1354003,96.4996,0.12459999,1.3,3.0254002,7.2,1
0.0,0.42540002,1.7538002,3.14,1.0646,3.2708004,4.2284,7.2,1
0.0,0.2,0.57840014,2.89,0.7792001,2.17,5.5288005,7.2,1
0.0,3.5208004,3.5354002,3.4371996,0.17920002,2.3862007,4.5112004,7.2,1
0.0,0.8773,2.5964994,11.708699,0.0511,0.0365,5.8797,7.2,1
0.0,0.14539999,0.46459997,1.3554,0.0438,0.0,3.0848005,7.2,1
0.0,1.1453999,5.218399,2.8204002,0.0073,0.014599999,2.4294002,7.2,1
0.0,0.88,2.22,2.7888005,0.0584,0.0073,3.202,7.2,1
0.0,2.8545997,2.98,90.880394,0.0,0.0073,5.8265996,7.2,1
0.0,0.055400003,0.084599994,0.1876,0.0438,0.0072999992,6.1562004,7.2,1
0.0,0.109199986,0.22840004,0.51179993,0.0365,0.0438,3.1528003,7.2,1
0.0,0.3446,3.5137994,1.5025998,0.0219,0.0438,4.7446,7.2,1
0.0,1.3392,1.3392,46.674793,0.0073,0.0292,5.9111996,7.2,1
0.0,0.9692001,1.5854,2.7094002,0.35839993,0.80539995,1.8881999,7.2,1
0.0,0.74539995,1.9446,5.4476,0.9238001,4.78,2.8154001,7.2,1
0.0,2.3927002,10.0027,12.8117,0.56650007,6.7973,5.3337,7.2,1
0.0,2.3881004,1.5019001,12.9073,1.2119001,15.328099,5.3457003,7.2,1
0.0,1.1754,1.2146001,1.6282,0.0438,0.0073,3.3318005,7.2,1
0.0,3.05,4.35,127.528,0.0,0.0,5.032,7.2,1
0.0,2.4373,0.8965001,2.6817,0.8811001,2.2081003,3.1197002,7.2,1
0.0,2.1862006,8.483,6.3248005,0.0584,0.0,2.8344002,7.2,1
0.0,1.3092,4.8245997,3.8678005,0.0365,0.0365,3.045,7.2,1
0.0,0.30649996,0.84110016,4.216901,0.0219,0.0365,5.4939,7.2,1
0.0,3.8772998,3.9427001,62.0697,0.28189996,3.0427,3.0237,7.2,1
0.0,2.8354,1.0984001,6.0028005,0.44,2.6354003,5.8,7.2,1
0.0,4.0427003,1.2065,4.2037,0.0365,0.0073,3.6062999,7.2,1
0.0,4.2081003,17.091097,19.267899,0.0219,0.0,4.5281005,7.2,1
0.0,1.6846,1.73,36.648396,0.0,0.0292,5.688,7.2,1
0.0,0.86460006,1.8038001,10.415197,0.0365,0.0073,5.9916,7.2,1
0.0,1.6154,1.0546,9.711399,1.0992001,10.424601,5.967,7.2,1
0.0,0.797,1.0784001,-0.4270001,0.49919996,2.727001,6.780001,7.2,1
0.0,0.73539996,0.32919997,3.673,0.4229999,1.2753999,4.897,7.2,1
0.0,4.9108005,1.1146001,6.5551996,0.79920006,5.0446,5.9578004,7.2,1
0.0,2.7191997,3.1691997,20.217802,0.0219,0.0219,2.8231995,7.2,1
0.0,2.1427002,2.1427002,83.6703,0.0073,0.0073,4.0997,7.2,1
0.0,1.4354,0.79300004,4.1942005,0.45839992,1.7,2.923,7.2,1
0.0,3.2708004,7.71,11.108202,0.36919996,3.7408004,3.3278005,7.2,1
