connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.82,0.8552,15.8088,0.0126,0.0252,5.346,7.2,1
0.0,1.4751999,7.2651997,7.9734,0.0504,0.0504,5.551,7.2,1
0.0,0.6948,2.7951999,3.9993997,1.1403998,4.2496004,5.3842006,7.2,1
0.0,0.5278,1.4129997,4.8582,0.0252,0.0252,3.6396,7.2,1
0.0,0.0126,0.07480001,0.11239999,1.2107996,0.0196,6.0992002,7.2,1
0.0,1.0940006,1.3207996,-0.351,0.42080003,2.2040005,5.8450007,7.2,1
0.0,2.9426,2.1377997,12.0504,0.33,3.9926,4.1296,7.2,1
0.0,2.21,8.855599,6.533,0.3148,2.22,2.956,7.2,1
0.0,5.7122,1.8477998,3.8014,0.25259998,0.9326,2.8764,7.2,1
0.0,4.6052,4.5648003,7.3508,0.0504,0.0126,6.1892,7.2,1
0.0,0.48820004,0.43780002,25.7492,0.6026,1.6029997,6.5527997,7.2,1
0.0,0.0444,0.4,2.4335997,0.74560004,1.5548002,5.8194003,7.2,1
0.0,0.5274,1.9977999,12.1116,0.3874,4.8526,6.5984,7.2,1
0.0,3.2470002,3.3577998,2.1311996,0.933,9.547,3.2488003,7.2,1
0.0,0.28080004,0.28080004,3.9434004,0.9556,1.0255998,6.0362,7.2,1
0.0,2.4018004,2.8625998,2.9471996,0.088199995,0.0126,5.5578003,7.2,1
0.0,3.0351999,3.02,84.28479,0.0,0.0,5.1292,7.2,1
0.0,4.8422003,3.2477999,15.8752,0.8478,12.9026,3.2735999,7.2,1
0.0,0.64959997,1.2407995,3.743,1.1655997,4.08,3.312,7.2,1
0.0,0.6804,1.7251999,3.6728,0.46080005,1.3803998,5.8952,7.2,1
0.0,3.3148,16.6704,11.008,0.0,0.0,3.2708,7.2,1
0.0,0.003999993,0.19040002,-0.416,0.0756,0.0,2.9280005,7.2,1
0.0,1.0696002,1.1803998,2.6114,0.0756,0.0252,5.8286004,7.2,1
0.0,2.5226,2.8222,1.7847998,1.1981996,7.3422003,2.6112,7.2,1
0.0,0.32439998,0.206,0.3014,0.0756,0.0504,3.0110006,7.2,1
0.0,7.8352,2.2403998,13.152801,1.2703998,16.1052,6.0422,7.2,1
0.0,2.0622,7.6874,11.1368,0.0504,0.0,5.2472,7.2,1
0.0,0.59040004,2.0503998,11.7466,0.0,0.088199995,6.0084,7.2,1
0.0,0.68479997,6.56,1.7178001,1.1955997,1.8744004,2.3542004,7.2,1
0.0,1.3025999,1.3881996,30.7252,0.088199995,0.0378,3.1467998,7.2,1
0.0,7.6326,1.7674,5.2882004,0.0126,0.0126,3.0298,7.2,1
0.0,2.8351998,10.8104,11.102,0.025199998,0.0,3.9258,7.2,1
0.0,1.5748001,2.8748002,3.385,0.10079999,0.0504,4.6066003,7.2,1
0.0,2.3996003,2.8655996,1.7521999,0.0756,0.0126,2.9906,7.2,1
0.0,2.2951999,2.3051999,79.360794,0.0126,0.0,5.5692,7.2,1
0.0,7.96,7.9951997,6.5988,0.0126,0.0252,3.1958,7.2,1
0.0,1.5244004,3.2252,0.37560004,0.10079999,0.0,3.1386,7.2,1
0.0,0.0504,1.8751999,0.2778,0.0756,0.025199998,5.05,7.2,1
0.0,2.74,2.5851998,4.768,0.0756,0.0126,5.4548,7.2,1
0.0,2.2548,1.1855997,6.986,0.0,0.0,3.064,7.2,1
0.0,2.3725998,0.6478,3.5330002,0.063,0.025199998,5.9552,7.2,1
0.0,1.3696002,1.4955996,3.2395997,1.3,10.219601,5.8544,7.2,1
0.0,15.7248,3.2803998,19.9898,0.8604,16.21,6.1718,7.2,1
0.0,2.95,2.9248002,102.763,0.0126,0.025199998,4.408,7.2,1
0.0,1.7526,1.7274001,72.34039,0.7778,7.7377996,5.9644003,7.2,1
0.0,1.9977999,2.4322002,37.0732,1.1929997,6.7125998,3.0365999,7.2,1
