connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.8286,0.87299997,15.808199,0.0258,0.0258,5.3546004,7.2,1
0.0,1.4328,7.2744007,8.049,0.0086,0.0,5.5337996,7.2,1
0.0,0.68560004,2.77,3.9661999,1.176,4.2655993,5.450599,7.2,1
0.0,0.49,1.3672,4.896,0.0516,0.0086,3.627,7.2,1
0.0,0.0,0.048400007,0.09639999,1.1616,0.0356,6.1483984,7.2,1
0.0,1.1340001,1.2888,-0.39100003,0.38879997,2.244,5.885,7.2,1
0.0,2.887,2.143,12.0716,0.373,3.9714,4.073999,7.2,1
0.0,2.1842,8.823001,6.5416,0.3486,2.177,2.9302,7.2,1
0.0,5.7414,1.8185999,3.7882,0.2314,0.9286,2.8976,7.2,1
0.0,4.58,4.624401,7.376,0.0344,0.0516,6.1467996,7.2,1
0.0,0.4516,0.4,25.787,0.60719997,1.5572,6.4977994,7.2,1
0.0,0.17159998,0.4516,2.3064,0.7216,1.6144,5.929401,7.2,1
0.0,0.54,1.9772,12.0817995,0.4172,4.8572006,6.611,7.2,1
0.0,3.2756,3.3372,2.0774,0.9388,9.575599,3.2854,7.2,1
0.0,0.1972,0.23159999,3.9501996,0.94879997,0.9844,6.011,7.2,1
0.0,2.4728,2.85,2.8934,0.0516,0.0,5.611599,7.2,1
0.0,3.0186,3.0114,84.3014,0.0,0.0,5.1126003,7.2,1
0.0,4.8197985,3.253,15.956001,0.853,12.8642,3.2008,7.2,1
0.0,0.7,1.1916,3.7086,1.1588,4.0627995,3.3292,7.2,1
0.0,0.63,1.7,3.698,0.4288,1.3128,5.8527994,7.2,1
0.0,3.34,16.654402,11.025201,0.0,0.0,3.2616,7.2,1
0.0,0.09560001,0.17439999,-0.47320002,0.0516,0.0,2.968,7.2,1
0.0,1.0684,1.1644,2.5954,0.0688,0.0258,5.8445992,7.2,1
0.0,2.4326,2.8686,1.8244,1.1702,7.302598,2.5716,7.2,1
0.0,0.34840003,0.14879997,0.26819998,0.0344,0.0,3.0682,7.2,1
0.0,7.8013997,2.1986,13.186601,1.2114,16.0714,6.0084,7.2,1
0.0,2.1344,7.6827993,11.099,0.0344,0.0,5.250599,7.2,1
0.0,0.54,2.0516,11.779799,0.0258,0.0,5.958,7.2,1
0.0,0.71,6.6116014,1.743,1.1028,1.9672,2.4722,7.2,1
0.0,1.2728,1.3172,30.7458,0.0516,0.0344,3.1262,7.2,1
0.0,7.6027994,1.78,5.3432007,0.0344,0.0,2.9748,7.2,1
0.0,2.767,10.820202,11.0934,0.0258,0.0,3.9424,7.2,1
0.0,1.6,2.9516,3.3334,0.0516,0.0,4.6397996,7.2,1
0.0,2.3984,2.8416,1.7442,0.085999995,0.0,2.9722,7.2,1
0.0,2.2528,2.28,79.4032,0.0172,0.0172,5.5267997,7.2,1
0.0,7.9341993,7.9958,6.649801,0.043,0.0,3.1952,7.2,1
0.0,1.5312,3.2516,0.36879998,0.085999995,0.0,3.1202,7.2,1
0.0,0.0086,1.8672,0.3202,0.0516,0.0,4.998399,7.2,1
0.0,2.7142,2.603,4.793801,0.043,0.0516,5.4541993,7.2,1
0.0,2.2456,1.1616,6.986,0.0516,0.0086,3.0468,7.2,1
0.0,2.3428,0.6272,3.5788,0.0516,0.043,5.9757996,7.2,1
0.0,1.3512,1.4372,3.2328,1.2888,10.218399,5.861198,7.2,1
0.0,15.724199,3.2558,20.0236,0.8358,16.184198,6.1711993,7.2,1
0.0,2.9672,2.95,102.745804,0.0,0.0,4.4252005,7.2,1
0.0,1.7486,1.7486,72.3444,0.7486,7.7086,5.9856005,7.2,1
0.0,1.9686,2.4958,37.085205,1.1386,6.7086,3.0154,7.2,1
