p,q,anomaly
2.3059764,0.027770564,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
-0.11986151,0.91400564,1
0.5571532,0.015825123,1
1.6498564,0.2069825,1
-2.3223898,1.047933,1
-0.19948491,0.83358413,1
-0.77507293,0.7674381,1
-0.035260662,0.59326005,1
3.0123765,0.5121738,1
1.7490493,0.17185393,1
0.57338184,0.37925577,1
-1.2444859,0.35504687,1
1.9018332,0.37394303,1
0.1781136,0.3539556,1
0.6589384,-0.5573784,1
-0.47495738,0.748625,1
2.0250218,0.25180766,1
1.2333091,0.33776778,1
5.766558,0.08331323,1
0.872569,0.79781145,1
-0.026542842,0.5004731,1
-0.12378457,0.6356469,1
2.9955094,1.0734308,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
0.8614927,1.0556245,1
4.9826417,1.3010218,1
-1.8151294,0.6536361,1
2.5322468,1.0116085,1
2.898881,0.104200535,1
0.25656888,0.3199499,1
-2.4795692,0.17429754,1
0.27086625,1.4896079,1
1.5201944,0.252902,1
0.15335259,1.7431699,1
2.5980256,0.25866267,1
0.94101954,1.1467049,1
-4.5663986,1.620183,1
0.1966007,0.27601513,1
-0.16082296,0.67650867,1
1.4584442,0.97959346,1
1.0108408,1.2370405,1
0.22209586,0.4578682,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.3392725,0.9637836,1
0.19970599,0.28177124,1
-0.7365417,0.26431632,1
4.7667537,0.49095905,1
-1.1195985,0.28107995,1
1.3612007,0.37785923,1
-2.7298555,-0.40794575,1
2.9829369,1.0937021,1
0.15826295,0.26507407,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.563424,0.38198453,1
-0.15687361,0.49511066,1
-0.6928819,0.015205415,1
0.40941086,1.394651,1
-1.5589994,-0.09877871,1
2.8684254,0.27959952,1
-4.976216,0.30915213,1
-0.020244002,1.1212897,1
2.0105903,0.17669263,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
2.242206,0.8219555,1
0.1926893,0.7953613,1
0.27494183,0.10244632,1
-1.8048248,0.2877479,1
-0.91156214,-0.9998497,1
0.6368646,-0.04105705,1
-4.7179384,0.46974298,1
0.09127843,0.24975827,1
-2.083555,-1.0160999,1
2.6962514,0.2498256,1
-2.3615615,-0.24022935,1
3.2392159,1.1721797,1
-1.4009445,-0.19427261,1
-1.4112681,-0.039866112,1
0.7380692,-0.6996785,1
-0.22678095,0.41130129,1
-0.5991218,0.111583285,1
0.23010704,0.74217916,1
-2.3740003,1.0558723,1
-2.122385,0.8454657,1
-3.4240508,0.50816154,1
1.1784606,-0.81737155,1
0.7224678,0.8127844,1
1.2065285,0.33612755,1
-1.2351602,1.565415,1
-1.0355065,-0.14774287,1
-2.283082,0.045724764,1
-0.028465435,0.43846866,1
1.6852957,0.28893444,1
0.2747324,0.34792155,1
3.449718,1.1766262,1
-1.0071706,1.3933873,1
-1.4099469,1.706747,1
0.6690946,0.8592936,1
1.9081581,0.98476493,1
-1.457765,1.4617697,1
-0.2542329,-0.7265781,1
1.5626149,0.35821664,1
-2.1289408,-0.3152821,1
1.5199349,0.09294228,1
2.2739918,-0.048320264,1
0.43989632,-0.041673094,1
-2.5770419,0.17703208,1
2.683929,0.014665753,1
1.743494,0.30253634,1
0.82596093,0.8366943,1
0.28059348,0.34229404,1
-2.0018022,0.14950159,1
3.1266806,-0.6193546,1
-2.1340082,-0.2958866,1
-1.1953441,-1.0746052,1
1.6561679,0.90949357,1
0.29905725,-0.79627144,1
0.53293496,0.37030467,1
1.0190768,0.27267873,1
0.9610243,0.83897734,1
0.53359807,0.36977094,1
-1.3102721,-0.061111446,1
-0.62335414,0.49229378,1
4.08249,-1.1661218,1
-0.70293415,0.75847363,1
1.7722151,0.32045215,1
0.2717213,0.10961078,1
2.1521502,0.033759117,1
0.92172396,1.0462598,1
-1.663672,0.17270112,1
0.7081366,0.6844168,1
0.17517638,0.8044698,1
-2.2389853,0.14231749,1
-2.9543002,1.2070923,1
0.9026111,1.0244356,1
-0.73518753,-1.6678355,1
0.25995982,0.3020818,1
-5.3527527,-0.55784637,1
-1.9919536,-1.1379905,1
-0.11134994,2.0117958,1
1.2052643,0.08217274,1
-0.7559282,0.85360307,1
-1.9106278,-0.81779677,1
1.7840395,0.24622256,1
2.6257415,-0.64990884,1
0.29292542,1.8691846,1
2.284717,0.33783185,1
0.29839677,0.9077692,1
0.6672987,1.4179584,1
-2.1310637,1.0325751,1
3.0188248,1.0708984,1
-3.5983043,1.0834255,1
0.27021572,0.32580394,1
2.2603946,0.94043595,1
-0.73481023,0.20581333,1
-2.9930823,1.0677356,1
3.8587365,0.10946586,1
2.0144198,0.23924273,1
