p,q,anomaly
2.5159774,0.23777054,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
0.090138465,1.1240057,1
0.43115342,0.2258251,1
1.6918567,0.2489825,1
-2.3223898,1.047933,1
0.010515064,1.0435841,1
-0.77507293,0.7674381,1
0.17473932,0.80326,1
3.3903759,1.1421738,1
1.8750497,0.29785392,1
0.6153818,0.42125577,1
-1.2444859,0.35504687,1
1.8598325,0.24794304,1
0.47211355,0.8579556,1
0.8269384,-0.13737845,1
-0.05495742,1.168625,1
2.0250208,0.25180766,1
1.0233092,0.37976778,1
5.9765573,0.2933132,1
0.74656886,0.75581145,1
0.18345714,0.71047306,1
0.08621541,0.84564686,1
3.2475088,1.0734307,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
0.9034926,0.9296242,1
4.436644,1.4270222,1
-1.8151294,0.6536361,1
2.3222458,0.96960825,1
3.108882,0.31420055,1
0.46656886,0.4039499,1
-2.4795692,0.17429754,1
0.48086622,1.6996078,1
1.5621947,0.294902,1
0.36335257,1.9531698,1
2.5980265,0.25866267,1
0.89901966,0.936705,1
-4.5663986,1.620183,1
0.1966007,0.31801513,1
0.04917702,0.88650864,1
1.500444,1.0215932,1
0.8428408,1.0270406,1
0.43209586,0.8778682,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.2552724,0.92178357,1
0.19970599,0.28177124,1
-0.7365417,0.26431632,1
4.5567546,0.61695904,1
-1.1195985,0.28107995,1
1.1512008,0.41985923,1
-2.7298555,-0.40794575,1
3.192936,1.051702,1
0.20026293,0.26507407,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.1854241,0.5079845,1
0.053126365,0.70511067,1
-0.6928819,0.015205415,1
0.6194109,1.604651,1
-1.5589994,-0.09877871,1
2.8684254,0.27959952,1
-4.976216,0.30915213,1
0.18975598,1.3312896,1
2.1365907,0.30269262,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
1.9902062,0.44395554,1
0.40268928,1.0053613,1
0.31694183,0.14444631,1
-1.8048248,0.2877479,1
-0.91156214,-0.9998497,1
0.46886462,0.16894293,1
-4.7179384,0.46974298,1
0.21727845,0.24975827,1
-2.083555,-1.0160999,1
2.7382517,0.2918256,1
-2.3615615,-0.24022935,1
3.1972146,1.0461795,1
-1.4009445,-0.19427261,1
-1.4112681,-0.039866112,1
0.7380692,-0.6996785,1
-0.016780972,0.6213013,1
-0.5991218,0.111583285,1
0.44010702,0.95217913,1
-2.3740003,1.0558723,1
-2.122385,0.8454657,1
-3.4240508,0.50816154,1
1.1784606,-0.81737155,1
0.7644678,0.7707844,1
0.91252875,0.37812757,1
-1.2351602,1.565415,1
-1.0355065,-0.14774287,1
-2.283082,0.045724764,1
0.18153454,0.22846869,1
1.6432959,0.24693444,1
0.23273242,0.34792155,1
3.575717,1.1346264,1
-1.0071706,1.3933873,1
-1.4099469,1.706747,1
0.6270946,0.69129384,1
1.9081581,1.0267649,1
-1.457765,1.4617697,1
-0.2542329,-0.7265781,1
1.142615,0.44221663,1
-2.1289408,-0.3152821,1
1.6459353,0.21894227,1
2.4839928,0.16167971,1
0.3138963,0.08432689,1
-2.5770419,0.17703208,1
2.89393,0.22466573,1
1.6594939,0.21853635,1
0.69996095,0.79469424,1
0.23859349,0.34229404,1
-2.0018022,0.14950159,1
3.5466807,-0.19935465,1
-2.1340082,-0.2958866,1
-1.1953441,-1.0746052,1
1.6141678,1.0354937,1
0.29905725,-0.79627144,1
0.5329352,0.3703047,1
0.9770768,0.39867872,1
1.3390248,1.0069771,1
0.57559824,0.41177094,1
-1.3102721,-0.061111446,1
-0.62335414,0.49229378,1
4.08249,-1.1661218,1
-0.70293415,0.75847363,1
1.9822152,0.53045213,1
0.3137213,0.15161078,1
2.3621507,0.2437591,1
0.7117241,0.83625984,1
-1.663672,0.17270112,1
0.58213663,0.6424168,1
0.38517636,1.0144699,1
-2.2389853,0.14231749,1
-2.9543002,1.2070923,1
0.94461113,0.8984354,1
-0.73518753,-1.6678355,1
0.17595983,0.2600818,1
-5.3527527,-0.55784637,1
-1.9919536,-1.1379905,1
0.09865004,2.2217958,1
1.4152644,0.29217273,1
-0.7559282,0.85360307,1
-1.9106278,-0.81779677,1
1.7840395,0.24622256,1
2.6257415,-0.64990884,1
0.5029254,2.0791845,1
2.2427158,0.29583186,1
0.50839674,1.1177692,1
0.79329866,1.0399581,1
-2.1310637,1.0325751,1
3.1028244,1.0288985,1
-3.5983043,1.0834255,1
0.22821572,0.32580394,1
2.2183933,0.8984358,1
-0.73481023,0.20581333,1
-2.9930823,1.0677356,1
4.0687375,0.31946588,1
2.05642,0.28124273,1
-2.0870583,1.0471628,1
1.0465465,0.43042743,1
-2.7583172,0.8370695,1
3.1703613,0.1397179,1
-0.33229846,-0.4739547,1
-5.02842,0.6618574,1
0.21962625,0.14871305,1
-2.2317622,1.1779028,1
1.0355486,1.0968239,1
3.4716897,-0.13085073,1
-0.92023444,0.073496945,1
-1.1877471,-0.31274208,1
0.6009228,0.6999058,1
6.1147943,0.31376216,1
0.53530693,0.6023182,1
1.3957336,0.38196567,1
0.33598226,2.370446,1
