p,q,anomaly
2.1229773,-0.15522942,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
-0.30286148,0.7310054,1
0.7101531,-0.16717486,1
1.4668561,0.023982506,1
-2.3223898,1.047933,1
-0.38248488,0.65058386,1
-0.7480732,0.7944378,1
-0.21826065,0.41026005,1
3.1953757,0.69517404,1
1.566049,-0.011146056,1
0.5583815,0.3642558,1
-1.2444859,0.35504687,1
2.084833,0.5569433,1
0.07911361,0.4649556,1
0.6859381,-0.5303787,1
-0.44795737,0.7756247,1
2.166021,0.39280763,1
1.4163095,0.52076805,1
5.5835576,-0.09968675,1
0.7735686,0.9808117,1
-0.20954283,0.31747308,1
-0.30678454,0.45264688,1
3.1365087,0.93243027,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
0.7924929,1.2386248,1
4.799641,1.1180215,1
-1.8151294,0.6536361,1
2.715246,1.1946088,1
2.7158818,-0.07879944,1
0.29316887,0.26294988,1
-2.4795692,0.17429754,1
0.08786626,1.3066076,1
1.3371941,0.069902,1
-0.029647408,1.5601696,1
2.4570262,0.11766268,1
1.04002,1.3297052,1
-4.5663986,1.620183,1
0.055600718,0.17701514,1
-0.34382293,0.4935087,1
1.6414446,1.1625937,1
1.0678412,1.4200408,1
0.03909587,0.4848682,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.3122725,0.93258345,1
0.058706015,0.14077127,1
-0.7365417,0.26431632,1
4.949754,0.6739593,1
-1.1195985,0.28107995,1
1.544201,0.50925916,1
-2.7298555,-0.40794575,1
3.165936,1.0787017,1
-0.024737036,0.29207408,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.5784243,0.45098454,1
-0.33987358,0.3121107,1
-0.6928819,0.015205415,1
0.22641088,1.2116507,1
-1.5589994,-0.09877871,1
2.8630252,0.27419952,1
-4.976216,0.30915213,1
-0.20324399,0.9382894,1
1.8275901,-0.006307354,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
2.1312065,0.5849558,1
0.009689322,0.612361,1
0.28994182,0.122846305,1
-1.8048248,0.2877479,1
-0.91156214,-0.9998497,1
0.6638643,-0.22405703,1
-4.7179384,0.46974298,1
-0.09172155,0.10875829,1
-2.083555,-1.0160999,1
2.6812515,0.23482558,1
-2.3615615,-0.24022935,1
3.422215,1.28198,1
-1.4009445,-0.19427261,1
-1.4112681,-0.039866112,1
0.7380692,-0.6996785,1
-0.40978092,0.2283013,1
-0.5991218,0.111583285,1
0.047107052,0.5591789,1
-2.3740003,1.0558723,1
-2.122385,0.8454657,1
-3.4240508,0.50816154,1
1.1784606,-0.81737155,1
0.5394675,0.99578464,1
1.305529,0.43512753,1
-1.2351602,1.565415,1
-1.0355065,-0.14774287,1
-2.283082,0.045724764,1
-0.21146542,0.25546867,1
1.5022954,0.10593446,1
0.34373242,0.48892167,1
3.6327171,0.9936259,1
-1.0071706,1.3933873,1
-1.4099469,1.706747,1
0.48609462,1.0164939,1
1.7971582,0.91576517,1
-1.457765,1.4617697,1
-0.2542329,-0.7265781,1
1.551815,0.34741664,1
-2.1289408,-0.3152821,1
1.3369346,-0.09005769,1
2.0909927,-0.23132025,1
0.25689632,-0.22467308,1
-2.5770419,0.17703208,1
2.5009298,-0.16833423,1
1.8004944,0.35953632,1
0.6213609,1.0196946,1
0.37959346,0.39929402,1
-2.0018022,0.14950159,1
3.1536806,-0.5923549,1
-2.1340082,-0.2958866,1
-1.1953441,-1.0746052,1
1.5871681,1.008494,1
0.29905725,-0.79627144,1
0.6739355,0.511305,1
0.8360765,0.08967874,1
1.030024,0.6979768,1
0.6325985,0.46877092,1
-1.3102721,-0.061111446,1
-0.5963544,0.51929355,1
4.08249,-1.1661218,1
-0.67593443,0.78547335,1
1.9552155,0.5034524,1
0.22432129,0.14621077,1
1.9691504,-0.14924087,1
1.0207244,1.2292601,1
-1.663672,0.17270112,1
0.52513635,0.8998167,1
-0.007823588,0.62146956,1
-2.2389853,0.14231749,1
-2.9543002,1.2070923,1
0.955411,1.207436,1
-0.73518753,-1.6678355,1
0.26535982,0.3440818,1
-5.3527527,-0.55784637,1
-1.9919536,-1.1379905,1
-0.2943499,1.8287956,1
1.0222641,-0.10082724,1
-0.7289285,0.8806028,1
-1.9106278,-0.81779677,1
1.8410399,0.30322254,1
2.6527414,-0.6229091,1
0.10992545,1.6861843,1
2.4677162,0.5208321,1
0.11539678,0.72476894,1
0.48429868,1.1809586,1
-2.1310637,1.0325751,1
3.0758245,0.88789815,1
-3.5983043,1.0834255,1
0.2960157,0.26880392,1
2.4433937,1.1234362,1
-0.73481023,0.20581333,1
-2.9930823,1.0677356,1
3.6757374,-0.073534116,1
1.8314196,0.056242753,1
-2.0870583,1.0471628,1
1.2091467,0.5714277,1
-2.7583172,0.8370695,1
2.7773612,-0.25328204,1
-0.33229846,-0.4739547,1
-5.02842,0.6618574,1
0.21962623,0.14871305,1
-2.2317622,1.1779028,1
1.4285488,1.4898242,1
3.0786896,-0.523851,1
-0.92023444,0.073496945,1
-1.1877471,-0.31274208,1
0.20792288,0.5049061,1
5.8057942,0.004762154,1
0.9283072,0.9113185,1
1.0867329,-0.011034286,1
-0.057017714,1.9774457,1
0.9660304,0.21771163,1
1.321195,-0.5169553,1
-0.5579845,0.6934835,1
3.2504497,0.4764113,1
0.35807472,0.021172725,1
-1.2152846,0.33885017,1
2.7230802,0.092331775,1
3.2017894,-0.5558008,1
1.0949631,-0.8928382,1
3.2145226,1.1950622,1
2.3053577,-0.7367856,1
1.8272294,0.1992699,1
-1.5716144,-0.54335093,1
-0.32205883,1.239409,1
0.8502805,-0.23091169,1
0.309917,-0.9118958,1
2.4678652,0.97395897,1
4.549038,0.88404244,1
1.3041651,-0.28927326,1
-0.4982605,-0.7965036,1
