p,q,anomaly
2.521978,0.24377058,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
0.3801385,1.4140055,1
0.54115343,0.37382522,1
1.7238563,0.28098252,1
-2.3223898,1.047933,1
0.3005151,1.333584,1
-0.77507293,0.7674381,1
0.46473926,1.0932598,1
2.796375,0.29617378,1
1.8230492,0.24585396,1
0.5313818,0.33725578,1
-1.2444859,0.35504687,1
1.8278328,0.299943,1
0.33611363,0.29595557,1
0.6589384,-0.5573784,1
-0.47495738,0.748625,1
2.0510209,0.27780762,1
1.1593093,0.26376772,1
5.9825597,0.29931328,1
0.74656886,0.7238115,1
0.47345716,1.000473,1
0.37621543,1.1356467,1
2.4535086,0.90543056,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
0.96149266,0.83962464,1
5.3406434,1.8010216,1
-1.8151294,0.6536361,1
2.3162453,0.9376086,1
3.1148825,0.3202006,1
0.29856887,0.3779499,1
-2.4795692,0.17429754,1
0.7708662,1.9896077,1
1.5941943,0.32690203,1
0.65335256,2.2431698,1
2.5720265,0.23266268,1
0.92501974,0.9307051,1
-4.5663986,1.620183,1
0.17060071,0.29201517,1
0.33917704,1.1765085,1
1.8104442,0.9055935,1
0.81084096,0.73704076,1
0.4380959,0.31586817,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.3392725,0.92178357,1
0.31570604,0.25577128,1
-0.7365417,0.26431632,1
4.550752,0.27495903,1
-1.1195985,0.28107995,1
1.2872008,0.3618592,1
-2.7298555,-0.40794575,1
2.482936,0.90970206,1
0.23226297,0.26507407,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.605424,0.42398453,1
0.3431264,0.99511063,1
-0.6928819,0.015205415,1
0.7674109,1.326651,1
-1.5589994,-0.09877871,1
2.8684254,0.27959952,1
-4.976216,0.30915213,1
0.479756,1.6212895,1
2.0845904,0.25069267,1
-0.68225384,-0.064007744,1
-0.56831056,0.009454569,1
-3.043381,1.3376036,1
2.3002067,0.89595544,1
0.6926893,1.2953612,1
0.31694183,0.14444631,1
-1.8048248,0.2877479,1
-0.91156214,-0.9998497,1
0.6368646,0.45894295,1
-4.7179384,0.46974298,1
0.16527846,0.36575833,1
-2.083555,-1.0160999,1
2.6542516,0.20782557,1
-2.3615615,-0.24022935,1
2.739215,1.01418,1
-1.4009445,-0.19427261,1
-1.4112681,-0.039866112,1
0.7380692,-0.6996785,1
0.27321905,0.91130126,1
-0.5991218,0.111583285,1
0.4461071,0.39017916,1
-2.3740003,1.0558723,1
-2.122385,0.8454657,1
-3.4240508,0.50816154,1
1.1784606,-0.81737155,1
0.65446776,0.73878443,1
1.3325287,0.32012752,1
-1.2351602,1.565415,1
-1.0355065,-0.14774287,1
-2.283082,0.045724764,1
0.18753447,0.37046868,1
1.7592956,0.3629345,1
0.4587324,0.3739215,1
2.949717,1.1086261,1
-1.0071706,1.3933873,1
-1.4099469,1.706747,1
0.3170946,0.317294,1
1.824158,0.9427649,1
-1.457765,1.4617697,1
-0.2542329,-0.7265781,1
1.5626149,0.35821664,1
-2.1289408,-0.3152821,1
1.7359347,0.30894226,1
2.6319935,0.30967984,1
0.2298963,0.17432699,1
-2.5770419,0.17703208,1
2.8999305,0.2306658,1
1.6854942,0.24453631,1
0.8999609,0.76269436,1
0.26459345,0.284294,1
-2.0018022,0.14950159,1
3.1266806,-0.6193546,1
-2.1340082,-0.2958866,1
-1.1953441,-1.0746052,1
2.182168,0.8934938,1
0.29905725,-0.79627144,1
0.5589352,0.39630467,1
1.0930767,0.34667897,1
0.7190244,0.6709771,1
0.5175983,0.3537709,1
-1.3102721,-0.061111446,1
-0.62335414,0.49229378,1
4.08249,-1.1661218,1
-0.70293415,0.75847363,1
1.6982152,0.2464521,1
0.3717213,0.15161078,1
2.3681512,0.24975917,1
0.62172425,0.68825996,1
-1.663672,0.17270112,1
0.6401366,0.7524168,1
0.6751764,1.3044697,1
-2.2389853,0.14231749,1
-2.9543002,1.2070923,1
0.9446112,0.95043576,1
-0.73518753,-1.6678355,1
0.1179598,0.3440818,1
-5.3527527,-0.55784637,1
-1.9919536,-1.1379905,1
0.38865006,2.5117958,1
1.2792643,0.29817283,1
-0.7559282,0.85360307,1
-1.9106278,-0.81779677,1
1.7260396,0.18822253,1
2.6257415,-0.64990884,1
0.7929254,2.3691845,1
2.2107158,0.2638318,1
0.7983967,0.83976924,1
0.7412986,1.3499583,1
-2.1310637,1.0325751,1
2.5348237,1.0028985,1
-3.5983043,1.0834255,1
0.45421574,0.38380393,1
2.3283935,0.866436,1
-0.73481023,0.20581333,1
-2.9930823,1.0677356,1
4.074738,0.32546592,1
2.08842,0.31324276,1
-2.0870583,1.0471628,1
1.0725467,0.45642743,1
-2.7583172,0.8370695,1
3.318362,0.28771803,1
-0.33229846,-0.4739547,1
-5.02842,0.6618574,1
0.36162624,0.14871305,1
-2.2317622,1.1779028,1
0.8875487,0.8068241,1
3.0516896,-0.5508507,1
-0.92023444,0.073496945,1
-1.1877471,-0.31274208,1
0.4649229,0.3899058,1
6.062796,0.26176217,1
0.9553069,0.9383182,1
1.3437331,0.38796574,1
0.6259823,2.660446,1
1.0810307,0.33271164,1
1.2941953,-0.543955,1
-0.5849842,0.66648376,1
2.9934492,0.21941125,1
0.3310747,0.13617273,1
-1.2152846,0.33885017,1
2.8380804,0.20733178,1
3.1747894,-0.5828005,1
1.0949631,-0.8928382,1
2.4775226,1.0260625,1
2.2783577,-0.7637853,1
1.9422296,0.31426993,1
-1.5716144,-0.54335093,1
0.36094114,1.922409,1
1.3912807,0.4520883,1
0.309917,-0.9118958,1
2.352865,0.9793589,1
4.0080357,0.3430422,1
1.8451653,0.2517268,1
-0.4982605,-0.7965036,1
2.7889137,0.2688866,1
-0.43576428,0.16247098,1
0.23317721,0.06711457,1
0.6579324,1.2540505,1
2.826757,0.2125605,1
-0.7351281,-0.30816174,1
1.6016816,0.27131784,1
2.0214212,0.27592188,1
-1.6519945,0.6311892,1
-0.9029525,0.8748728,1
