p,q,anomaly
2.1989765,-0.07922942,1
-2.4990654,0.4752585,1
-3.3655517,0.2934776,1
-0.9076666,-0.00010850633,1
-1.3064333,1.222955,1
-0.22686149,0.80700547,1
0.6625534,-0.09117487,1
1.5428565,0.09998251,1
-2.3223898,1.047933,1
-0.30648488,0.72658396,1
-0.77507293,0.7674381,1
-0.14226069,0.48626006,1
3.1193764,0.61917394,1
1.6420493,0.06485394,1
0.55198175,0.37845582,1
-1.2444859,0.35504687,1
2.0088336,0.48094314,1
0.15511361,0.4585556,1
0.6589384,-0.5573784,1
-0.47495738,0.748625,1
2.0900218,0.31680763,1
1.3403091,0.44476777,1
5.6595592,-0.023686752,1
0.8289687,0.9048116,1
-0.13354287,0.3934731,1
-0.23078455,0.5286469,1
3.1017091,1.0084304,1
-2.812952,0.7379441,1
-1.0741662,0.025412861,1
0.92249244,1.1626245,1
4.875643,1.1940218,1
-1.8151294,0.6536361,1
2.6392467,1.1186085,1
2.791881,-0.002799444,1
0.25736883,0.31834996,1
-2.4795692,0.17429754,1
0.16386627,1.3826079,1
1.4131944,0.14590201,1
0.046352576,1.6361699,1
2.5330255,0.19366266,1
1.0052195,1.2537049,1
-4.5663986,1.620183,1
0.13160072,0.2530151,1
-0.26782292,0.5695086,1
1.5654442,1.0865934,1
1.0536407,1.3440405,1
0.11509587,0.5402682,1
-1.1095405,0.7750533,1
-3.4230711,-0.75668454,1
2.3186727,0.92178357,1
0.13470602,0.21677123,1
-0.7365417,0.26431632,1
4.8737526,0.5979592,1
-1.1195985,0.28107995,1
1.4682007,0.42145914,1
-2.7298555,-0.40794575,1
3.0899367,1.1135023,1
0.05126295,0.30627412,1
-1.9528509,-0.08149856,1
4.856823,-0.752724,1
1.5436238,0.4033845,1
-0.26387358,0.3881107,1
-0.6928819,0.015205415,1
0.3024109,1.2876511,1
-1.5589994,-0.09877871,1
2.8684254,0.27959952,1
-4.976216,0.30915213,1
-0.12724403,1.0142896,1
1.9035904,0.06969263,1
