connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.82,0.83,15.834,0.0,0.0,5.346,7.2,1
0.0,1.3731997,7.336,7.9530005,0.0,0.0,5.474199,7.2,1
0.0,0.70080006,2.6740007,4.045,1.186,4.204,5.389,7.2,1
0.0,0.5859999,1.3307999,4.7999997,0.09599999,0.0192,3.7229993,7.2,1
0.0,0.0192,0.01,0.15799999,1.0523998,0.009599999,6.296,7.2,1
0.0,1.1240001,1.316,-0.38099998,0.416,2.2340007,5.875,7.2,1
0.0,2.8340008,2.1959991,11.967003,0.426,4.076,4.2130003,7.2,1
0.0,2.3059993,8.684003,6.629,0.244,2.1240008,2.8600008,7.2,1
0.0,5.75,1.81,3.814,0.24,0.92,2.889,7.2,1
0.0,4.4839997,4.6860003,7.472,0.09599999,0.09599999,6.068,7.2,1
0.0,0.4,0.4,25.787,0.59,1.54,6.515,7.2,1
0.0,0.21599999,0.496,2.2620008,0.5740002,1.676,5.991,7.2,1
0.0,0.63599986,2.0559998,12.003003,0.496,4.9360003,6.7070003,7.2,1
0.0,3.2140007,3.4159992,2.1389992,0.96599984,9.514003,3.2410007,7.2,1
0.0,0.27600002,0.27600002,3.9230006,0.97599983,1.046,6.1070004,7.2,1
0.0,2.3940008,2.9459991,2.9549992,0.09599999,0.09599999,5.5499997,7.2,1
0.0,3.01,3.02,84.31,0.0,0.0,5.104,7.2,1
0.0,4.784,3.3059993,15.817003,0.77160007,12.985997,3.3569992,7.2,1
0.0,0.7959998,1.044,3.6470008,0.994,4.176,3.4079993,7.2,1
0.0,0.53400016,1.6040001,3.7939992,0.45600003,1.2340001,5.7739997,7.2,1
0.0,3.2440007,16.715998,11.103997,0.0,0.0,3.2000008,7.2,1
0.0,0.03400001,0.044000015,-0.44599998,0.0,0.0,2.9580007,7.2,1
0.0,1.024,1.226,2.6569993,0.09599999,0.0,5.783,7.2,1
0.0,2.4140007,2.7640007,1.8429999,1.206,7.284,2.5530007,7.2,1
0.0,0.30400002,0.17599998,0.347,0.0,0.0,3.0410008,7.2,1
0.0,7.81,2.19,13.178,1.22,16.08,6.017,7.2,1
0.0,2.1959991,7.6039996,11.003003,0.09599999,0.0,5.1889997,7.2,1
0.0,0.63599986,2.0959992,11.701003,0.09599999,0.09599999,6.0540004,7.2,1
0.0,0.61400014,6.4639997,1.6470001,1.216,2.046,2.5509992,7.2,1
0.0,1.29,1.3,30.763,0.0,0.0,3.109,7.2,1
0.0,7.62,1.78,5.326,0.0,0.0,2.992,7.2,1
0.0,2.9059992,10.664003,11.025203,0.09599999,0.0,3.8550007,7.2,1
0.0,1.5040001,2.8040009,3.4809992,0.09599999,0.0,4.561,7.2,1
0.0,2.3540008,2.7516003,1.823,0.09599999,0.0,2.9450006,7.2,1
0.0,2.27,2.28,79.386,0.0,0.0,5.544,7.2,1
0.0,7.864,7.8931985,6.7200003,0.09599999,0.09599999,3.1250007,7.2,1
0.0,1.5040001,3.2959993,0.39600003,0.09599999,0.0,3.0930007,7.2,1
0.0,0.0392,1.7540001,0.28379998,0.09599999,0.0192,5.1460004,7.2,1
0.0,2.6440008,2.6559992,4.8640003,0.09599999,0.09599999,5.384,7.2,1
0.0,2.1840007,1.206,6.89,0.09599999,0.0,3.1599991,7.2,1
0.0,2.36,0.61,3.596,0.0,0.0,5.993,7.2,1
0.0,1.324,1.42,3.2599993,1.3,10.174004,5.8339996,7.2,1
0.0,15.75,3.23,20.015,0.81,16.21,6.197,7.2,1
0.0,2.95,2.95,102.763,0.0,0.0,4.408,7.2,1
0.0,1.74,1.74,72.353,0.74,7.7,5.977,7.2,1
0.0,1.96,2.47,37.111,1.13,6.7,3.024,7.2,1
0.0,1.3540001,2.4540007,1.505,0.09599999,0.0,2.8920007,7.2,1
0.0,0.84599984,1.9740003,6.693,0.96319985,7.156,3.3919992,7.2,1
0.0,2.5559993,9.154003,7.478,0.0,0.0,2.9050007,7.2,1
0.0,1.566,6.174,4.7390003,0.0,0.0,3.0630007,7.2,1
0.0,2.3140008,1.556,13.805003,0.0576,0.09599999,5.8640003,7.2,1
0.0,2.3740008,2.8059993,0.70999986,0.09599999,0.0,5.496,7.2,1
0.0,1.33,1.34,22.576,0.0,0.0,6.072,7.2,1
0.0,3.2559993,8.444003,18.921997,0.546,8.565997,5.862,7.2,1
0.0,4.85,1.5,5.334,0.71,3.79,5.443,7.2,1
0.0,4.06,1.18,13.306,0.0,0.0,3.277,7.2,1
0.0,0.1808,0.1468,1.0711997,0.526,0.47079998,5.816801,7.2,1
0.0,3.01,4.32,116.325,0.77,9.12,3.937,7.2,1
0.0,1.5,1.5,47.342,0.0,0.0,3.257,7.2,1
0.0,1.5059999,3.8440008,4.2851987,0.028800001,0.0384,3.1323998,7.2,1
0.0,15.59,3.3,11.328,0.0,0.0,3.443,7.2,1
0.0,0.8659998,1.9215999,7.072,0.0,0.09599999,5.0740004,7.2,1
0.0,1.204,1.3959999,-0.11500001,0.83599985,3.0840008,3.2140007,7.2,1
0.0,5.8739996,3.2859993,7.5384007,0.5859999,3.5740008,2.7130008,7.2,1
0.0,1.434,1.6168003,3.5859993,0.09599999,0.0,4.876,7.2,1
0.0,2.4140007,12.915997,7.9640017,0.0,0.0,3.3069992,7.2,1
0.0,7.71,2.61,5.953,0.52,3.1,2.918,7.2,1
0.0,2.43,0.73,7.619,1.2,9.14,3.135,7.2,1
0.0,0.9359998,2.0759995,11.779003,0.09599999,0.09599999,6.0930004,7.2,1
0.0,2.5059993,10.264003,14.396003,0.0,0.0,5.917,7.2,1
0.0,2.1483996,2.2259994,16.055002,0.09599999,0.09599999,3.0199993,7.2,1
0.0,0.8940002,1.086,-0.389,0.09599999,0.0,2.1530008,7.2,1
0.0,3.13,0.69,2.275,0.0,0.0,3.297,7.2,1
0.0,3.9,4.15,96.485,0.11,1.3,3.04,7.2,1
0.0,0.536,1.6140001,3.0440009,0.95399994,3.3959992,4.339,7.2,1
0.0,0.296,0.6159998,2.7940009,0.65400016,2.2659993,5.6540003,7.2,1
0.0,3.4540007,3.6459992,3.5039992,0.24599999,2.3340008,4.4589996,7.2,1
0.0,0.96599984,2.6559992,11.620003,0.09599999,0.09599999,5.9830003,7.2,1
0.0,0.25599998,0.46920002,1.274,0.0,0.09599999,3.2099993,7.2,1
0.0,1.2559999,5.0639997,2.7390008,0.048,0.09599999,2.444,7.2,1
0.0,0.97599983,2.1240008,2.8563998,0.09599999,0.0384,3.1636002,7.2,1
0.0,2.84,2.98,90.895,0.0,0.0,5.812,7.2,1
0.0,0.050800003,0.01,0.269,0.0672,0.0192,6.1231985,7.2,1
0.0,0.17599998,0.1508,0.5026001,0.0576,0.09599999,3.182,7.2,1
0.0,0.40680012,3.3740008,1.465,0.09599999,0.076799996,4.8068013,7.2,1
0.0,1.31,1.31,46.704,0.0,0.0,5.882,7.2,1
0.0,1.036,1.5040001,2.6280007,0.39600003,0.9159998,2.028,7.2,1
0.0,0.8559998,1.834,5.337,0.97599983,4.8760004,2.9259992,7.2,1
0.0,2.4959993,9.914003,12.7806015,0.4916,6.694,5.3794007,7.2,1
0.0,2.3140008,1.576,12.804003,1.286,15.445997,5.4490004,7.2,1
0.0,1.0940001,1.296,1.6949999,0.09599999,0.0,3.2650008,7.2,1
0.0,3.05,4.35,127.528,0.0,0.0,5.032,7.2,1
0.0,2.3340008,0.95599985,2.7849991,0.9259998,2.1340008,3.0310009,7.2,1
0.0,2.3259993,8.314003,6.4500003,0.0,0.0,2.7530007,7.2,1
0.0,1.3759999,4.7139997,3.8202007,0.0,0.09599999,3.0642,7.2,1
0.0,0.366,0.88599986,4.172,0.0,0.09599999,5.5680003,7.2,1
0.0,3.87,3.95,62.077,0.26,3.05,3.031,7.2,1
0.0,2.85,1.04,6.032,0.44,2.65,5.8,7.2,1
0.0,4.05,1.17,4.211,0.0,0.0,3.599,7.2,1
0.0,4.326,16.944004,19.2652,0.09599999,0.0,4.454,7.2,1
0.0,1.67,1.73,36.663,0.0,0.0,5.688,7.2,1
