connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.82,0.83,15.834,0.0,0.0,5.346,7.2,1
0.0,1.3736002,7.4309998,7.858,0.0,0.0,5.4745994,7.2,1
0.0,0.72,2.5790005,4.101801,1.2809995,4.109,5.294,7.2,1
0.0,0.681,1.2736002,4.705,0.19099997,0.0,3.8179996,7.2,1
0.0,0.0,0.01,0.17659998,1.0718001,0.0,6.2764006,7.2,1
0.0,1.0290005,1.4109995,-0.286,0.511,2.1390004,5.78,7.2,1
0.0,2.7390006,2.2909994,11.872,0.521,4.171,4.308,7.2,1
0.0,2.4009995,8.589,6.724,0.26359996,2.0290005,2.7650006,7.2,1
0.0,5.75,1.81,3.814,0.24,0.92,2.889,7.2,1
0.0,4.389,4.781,7.567,0.19099997,0.19099997,5.973,7.2,1
0.0,0.4,0.4,25.787,0.59,1.54,6.515,7.2,1
0.0,0.311,0.51460004,2.2434003,0.51719993,1.7709996,6.009601,7.2,1
0.0,0.731,2.1509995,11.908,0.591,5.031,6.802,7.2,1
0.0,3.1190004,3.4727995,2.2339995,1.0609999,9.419,3.1460004,7.2,1
0.0,0.371,0.371,3.8280005,0.88,1.1409997,6.202,7.2,1
0.0,2.2990005,2.9645996,3.0499995,0.19099997,0.19099997,5.455,7.2,1
0.0,3.01,3.02,84.31,0.0,0.0,5.104,7.2,1
0.0,4.689,3.4009995,15.722,0.69539994,13.081,3.4519994,7.2,1
0.0,0.891,0.9490003,3.5520005,0.89900017,4.271,3.5029995,7.2,1
0.0,0.51539993,1.5090005,3.8125997,0.551,1.2154003,5.7171984,7.2,1
0.0,3.1490004,16.811,11.199,0.0,0.0,3.1050005,7.2,1
0.0,0.0,0.01,-0.351,0.0,0.0,2.8630004,7.2,1
0.0,0.92900026,1.3209995,2.7519996,0.19099997,0.0,5.688,7.2,1
0.0,2.3190005,2.6690004,1.9379995,1.3,7.189,2.4580004,7.2,1
0.0,0.209,0.19459997,0.44199997,0.0191,0.0,2.9460006,7.2,1
0.0,7.81,2.19,13.178,1.22,16.08,6.017,7.2,1
0.0,2.2909994,7.509,10.908,0.19099997,0.0,5.094,7.2,1
0.0,0.731,2.1909995,11.606,0.19099997,0.19099997,6.149,7.2,1
0.0,0.519,6.369,1.5520005,1.3,2.0263999,2.6459994,7.2,1
0.0,1.29,1.3,30.763,0.0,0.0,3.109,7.2,1
0.0,7.62,1.78,5.326,0.0,0.0,2.992,7.2,1
0.0,3.0009995,10.569,11.102,0.19099997,0.0,3.7600005,7.2,1
0.0,1.4090005,2.7090006,3.5759995,0.19099997,0.0,4.466,7.2,1
0.0,2.2590005,2.6754003,1.9179995,0.19099997,0.0,2.8500004,7.2,1
0.0,2.27,2.28,79.386,0.0,0.0,5.544,7.2,1
0.0,7.769,7.8171983,6.815,0.19099997,0.19099997,3.0300004,7.2,1
0.0,1.4090005,3.3909996,0.491,0.19099997,0.0,2.9980004,7.2,1
0.0,0.02,1.6590005,0.303,0.19099997,0.0,5.241,7.2,1
0.0,2.5490005,2.7509995,4.959,0.19099997,0.19099997,5.289,7.2,1
0.0,2.0890005,1.3009995,6.795,0.15279998,0.0,3.2549994,7.2,1
0.0,2.36,0.61,3.596,0.0,0.0,5.993,7.2,1
0.0,1.2290004,1.3436002,3.3549995,1.3,10.079,5.739,7.2,1
0.0,15.75,3.23,20.015,0.81,16.21,6.197,7.2,1
0.0,2.95,2.95,102.763,0.0,0.0,4.408,7.2,1
0.0,1.74,1.74,72.353,0.74,7.7,5.977,7.2,1
0.0,1.96,2.47,37.111,1.13,6.7,3.024,7.2,1
0.0,1.2590005,2.3590004,1.5999995,0.19099997,0.0,2.7970004,7.2,1
0.0,0.941,1.8790004,6.598,0.8872,7.251,3.4869995,7.2,1
0.0,2.6509995,9.059,7.573,0.0,0.0,2.8100004,7.2,1
0.0,1.6609995,6.079,4.834,0.0,0.0,2.9680004,7.2,1
0.0,2.2190006,1.6509995,13.71,0.15279998,0.19099997,5.959,7.2,1
0.0,2.2790005,2.9009995,0.805,0.19099997,0.0,5.401,7.2,1
0.0,1.33,1.34,22.576,0.0,0.0,6.072,7.2,1
0.0,3.3509996,8.349,19.017,0.641,8.661,5.767,7.2,1
0.0,4.85,1.5,5.334,0.71,3.79,5.443,7.2,1
0.0,4.06,1.18,13.306,0.0,0.0,3.277,7.2,1
0.0,0.16180001,0.14639999,0.99520034,0.5828001,0.4518,5.8928013,7.2,1
0.0,3.01,4.32,116.325,0.77,9.12,3.937,7.2,1
0.0,1.5,1.5,47.342,0.0,0.0,3.257,7.2,1
0.0,1.6009995,3.7490005,4.3237996,0.11459999,0.0,3.0558002,7.2,1
0.0,15.59,3.3,11.328,0.0,0.0,3.443,7.2,1
0.0,0.96099997,1.8454003,6.977,0.0,0.19099997,5.169,7.2,1
0.0,1.1090004,1.4909995,-0.02000004,0.931,2.9890006,3.1190004,7.2,1
0.0,5.779,3.3809996,7.5764008,0.681,3.4790006,2.6180005,7.2,1
0.0,1.3390005,1.54,3.6809995,0.19099997,0.0,4.781,7.2,1
0.0,2.3190005,13.011,7.8690004,0.0,0.0,3.4019995,7.2,1
0.0,7.71,2.61,5.953,0.52,3.1,2.918,7.2,1
0.0,2.43,0.73,7.619,1.2,9.14,3.135,7.2,1
0.0,1.031,2.1709995,11.684,0.19099997,0.19099997,6.188,7.2,1
0.0,2.6009996,10.169,14.339198,0.0764,0.0,5.822,7.2,1
0.0,2.2245996,2.3209996,15.959999,0.19099997,0.0382,3.1149995,7.2,1
0.0,0.799,1.1809995,-0.29400003,0.19099997,0.0,2.0580006,7.2,1
0.0,3.13,0.69,2.275,0.0,0.0,3.297,7.2,1
0.0,3.9,4.15,96.485,0.11,1.3,3.04,7.2,1
0.0,0.631,1.5190005,2.9490006,0.8972,3.4909995,4.434,7.2,1
0.0,0.391,0.5964,2.6990006,0.559,2.3609996,5.749,7.2,1
0.0,3.3590004,3.7409995,3.5989995,0.34100002,2.2390006,4.364,7.2,1
0.0,1.0609999,2.7509995,11.525,0.0382,0.19099997,6.078,7.2,1
0.0,0.351,0.41179997,1.2172004,0.0,0.19099997,3.2667997,7.2,1
0.0,1.3509995,4.969,2.6440005,0.13369998,0.19099997,2.3676002,7.2,1
0.0,1.0709999,2.0290005,2.9325998,0.19099997,0.0764,3.0874002,7.2,1
0.0,2.84,2.98,90.895,0.0,0.0,5.812,7.2,1
0.0,0.0318,0.01,0.24939997,0.15279998,0.0,6.1617994,7.2,1
0.0,0.19459997,0.13180001,0.541,0.11459999,0.11459999,3.182,7.2,1
