connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.82,0.83,15.834,0.0,0.0,5.346,7.2,1
0.0,1.3627999,7.349,7.9400015,0.0,0.0,5.4638,7.2,1
0.0,0.6982,2.661,4.058,1.199,4.191,5.376,7.2,1
0.0,0.599,1.3282,4.7869997,0.10899999,0.0436,3.736,7.2,1
0.0,0.0109,0.01,0.171,1.0663999,0.0,6.2872,7.2,1
0.0,1.1110001,1.329,-0.3680001,0.4289999,2.221,5.862,7.2,1
0.0,2.821,2.2089999,11.954004,0.43899992,4.089,4.2260003,7.2,1
0.0,2.319,8.671004,6.642,0.23100007,2.111,2.8470001,7.2,1
0.0,5.75,1.81,3.814,0.24,0.92,2.889,7.2,1
0.0,4.4709997,4.6990004,7.485,0.10899999,0.10899999,6.055,7.2,1
0.0,0.4,0.4,25.787,0.59,1.54,6.515,7.2,1
0.0,0.229,0.50899994,2.249,0.561,1.689,6.004,7.2,1
0.0,0.64900005,2.069,11.990005,0.50899994,4.9490004,6.7200003,7.2,1
0.0,3.201,3.429,2.152,0.979,9.501004,3.228,7.2,1
0.0,0.289,0.289,3.91,0.96720016,1.059,6.1200004,7.2,1
0.0,2.381,2.9589999,2.968,0.10899999,0.10899999,5.5369997,7.2,1
0.0,3.01,3.02,84.31,0.0,0.0,5.104,7.2,1
0.0,4.771,3.319,15.804005,0.7445999,12.998996,3.37,7.2,1
0.0,0.809,1.031,3.634,0.98100007,4.189,3.421,7.2,1
0.0,0.521,1.5910001,3.807,0.46899992,1.2210001,5.7609997,7.2,1
0.0,3.231,16.729,11.116996,0.0,0.0,3.187,7.2,1
0.0,0.021000013,0.03100001,-0.433,0.0,0.0,2.945,7.2,1
0.0,1.011,1.239,2.67,0.10899999,0.0,5.77,7.2,1
0.0,2.401,2.751,1.856,1.219,7.271,2.54,7.2,1
0.0,0.2910001,0.189,0.3599999,0.0,0.0,3.028,7.2,1
0.0,7.81,2.19,13.178,1.22,16.08,6.017,7.2,1
0.0,2.2089999,7.5909996,10.990005,0.10899999,0.0,5.1759996,7.2,1
0.0,0.64900005,2.109,11.6880045,0.10899999,0.10899999,6.0670004,7.2,1
0.0,0.60099995,6.4509997,1.6340001,1.229,2.059,2.564,7.2,1
0.0,1.29,1.3,30.763,0.0,0.0,3.109,7.2,1
0.0,7.62,1.78,5.326,0.0,0.0,2.992,7.2,1
0.0,2.919,10.651005,11.036603,0.10899999,0.0,3.842,7.2,1
0.0,1.491,2.7910001,3.494,0.10899999,0.0,4.548,7.2,1
0.0,2.341,2.7245998,1.836,0.10899999,0.0,2.932,7.2,1
0.0,2.27,2.28,79.386,0.0,0.0,5.544,7.2,1
0.0,7.851,7.8827996,6.7330003,0.10899999,0.10899999,3.112,7.2,1
0.0,1.491,3.309,0.40899992,0.10899999,0.0,3.08,7.2,1
0.0,0.0418,1.741,0.28120002,0.10899999,0.021800002,5.1590004,7.2,1
0.0,2.631,2.669,4.8770003,0.10899999,0.10899999,5.371,7.2,1
0.0,2.171,1.219,6.877,0.10899999,0.0,3.1729999,7.2,1
0.0,2.36,0.61,3.596,0.0,0.0,5.993,7.2,1
0.0,1.311,1.3981999,3.273,1.3,10.161005,5.8209996,7.2,1
0.0,15.75,3.23,20.015,0.81,16.21,6.197,7.2,1
0.0,2.95,2.95,102.763,0.0,0.0,4.408,7.2,1
0.0,1.74,1.74,72.353,0.74,7.7,5.977,7.2,1
0.0,1.96,2.47,37.111,1.13,6.7,3.024,7.2,1
0.0,1.3410001,2.441,1.518,0.10899999,0.0,2.879,7.2,1
0.0,0.85899997,1.961,6.68,0.9527998,7.169,3.405,7.2,1
0.0,2.569,9.141005,7.491,0.0,0.0,2.892,7.2,1
0.0,1.579,6.161,4.7520003,0.0,0.0,3.05,7.2,1
0.0,2.301,1.569,13.792005,0.0654,0.10899999,5.8770003,7.2,1
0.0,2.361,2.819,0.72300005,0.10899999,0.0,5.483,7.2,1
0.0,1.33,1.34,22.576,0.0,0.0,6.072,7.2,1
0.0,3.269,8.431005,18.935,0.559,8.578996,5.849,7.2,1
0.0,4.85,1.5,5.334,0.71,3.79,5.443,7.2,1
0.0,4.06,1.18,13.306,0.0,0.0,3.277,7.2,1
0.0,0.17819999,0.1354,1.039,0.53900003,0.46820003,5.849,7.2,1
0.0,3.01,4.32,116.325,0.77,9.12,3.937,7.2,1
0.0,1.5,1.5,47.342,0.0,0.0,3.257,7.2,1
