connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.82,0.83,15.834,0.0,0.0,5.346,7.2,1
0.0,1.76,6.93,7.739,0.0,0.0,5.861,7.2,1
0.0,0.72,2.77,3.639001,1.3,4.61,5.485,7.2,1
0.0,0.8,1.04,4.586,0.0,0.0,3.936999,7.2,1
0.0,0.092999995,0.041,0.31,1.3,0.0,5.9519987,7.2,1
0.0,0.91,1.53,-0.16700006,0.63,2.020001,5.6610003,7.2,1
0.0,2.620001,2.347999,12.373,0.64,3.670001,3.8070004,7.2,1
0.0,2.519999,8.469999,6.843,0.65,1.9100007,2.646001,7.2,1
0.0,5.75,1.81,3.814,0.24,0.92,2.889,7.2,1
0.0,4.27,4.9,7.686,0.31,0.0,5.854,7.2,1
0.0,0.4,0.4,25.787,0.59,1.54,6.515,7.2,1
0.0,0.42999995,0.40000004,2.358,0.608,1.8900001,5.895,7.2,1
0.0,0.85,2.2699993,11.789,0.09,4.53,6.921,7.2,1
0.0,3.000001,3.629999,2.352999,1.1800001,9.299999,3.027001,7.2,1
0.0,0.48999992,0.48999992,3.709001,0.57,1.26,6.321,7.2,1
0.0,2.180001,3.159999,3.168999,0.31,0.0,5.336,7.2,1
0.0,3.01,3.02,84.31,0.0,0.0,5.104,7.2,1
0.0,4.57,3.519999,15.603,1.12,13.200001,2.951001,7.2,1
0.0,0.94800013,0.89199984,3.4950008,0.8419999,4.328001,3.5599992,7.2,1
0.0,0.8160001,1.3900001,4.007999,0.67,1.1439999,5.56,7.2,1
0.0,3.649999,16.806002,11.194001,0.0,0.0,2.986001,7.2,1
0.0,0.0,0.44999987,-0.23200005,0.31,0.0,3.301999,7.2,1
0.0,0.81,1.44,2.870999,0.31,0.0,5.5690002,7.2,1
0.0,2.200001,3.169999,2.057,1.3,7.07,2.339001,7.2,1
0.0,0.21400005,0.20400001,0.56099993,0.31,0.0,2.827001,7.2,1
0.0,7.81,2.19,13.178,1.22,16.08,6.017,7.2,1
0.0,2.409999,7.39,11.409,0.0,0.0,4.975,7.2,1
0.0,0.85,2.309999,11.4869995,0.0,0.124,6.268,7.2,1
0.0,0.39999998,6.25,1.4330001,1.3,1.826,2.764999,7.2,1
0.0,1.29,1.3,30.763,0.0,0.0,3.109,7.2,1
0.0,7.62,1.78,5.326,0.0,0.0,2.992,7.2,1
0.0,3.119999,10.45,11.412001,0.31,0.0,3.641001,7.2,1
0.0,1.29,3.0239997,3.694999,0.31,0.0,4.347,7.2,1
0.0,2.140001,3.099999,2.037,0.31,0.0,2.731001,7.2,1
0.0,2.27,2.28,79.386,0.0,0.0,5.544,7.2,1
0.0,7.65,8.28,6.934,0.31,0.0,2.911001,7.2,1
0.0,1.29,3.509999,0.61,0.31,0.0,2.879001,7.2,1
0.0,0.082,1.9120001,0.24100001,0.279,0.061999995,4.7400002,7.2,1
0.0,2.430001,2.869999,5.078,0.31,0.0,5.17,7.2,1
0.0,1.9700009,1.4200001,6.737999,0.24800001,0.0,3.1879995,7.2,1
0.0,2.36,0.61,3.596,0.0,0.0,5.993,7.2,1
0.0,1.1099999,1.6680001,3.473999,1.3,9.96,5.62,7.2,1
