connectortype,durationcharge,durationsession,energy,tariff,cost,meanpower,maxpower,anomaly
0.0,0.82,0.83,15.834,0.0,0.0,5.346,7.2,1
0.0,1.3563998,7.357,7.932,0.0,0.0,5.457399,7.2,1
0.0,0.6966001,2.6530008,4.066,1.207,4.183,5.368,7.2,1
0.0,0.60699975,1.3266,4.779,0.116999984,0.023399998,3.7439992,7.2,1
0.0,0.0117,0.01,0.17899999,1.0631999,0.0,6.2702007,7.2,1
0.0,1.103,1.337,-0.36,0.43699998,2.2130008,5.854,7.2,1
0.0,2.813001,2.216999,11.946003,0.44700003,4.097,4.234,7.2,1
0.0,2.3269992,8.663003,6.65,0.223,2.1030009,2.839001,7.2,1
0.0,5.75,1.81,3.814,0.24,0.92,2.889,7.2,1
0.0,4.463,4.7070003,7.493,0.116999984,0.116999984,6.047,7.2,1
0.0,0.4,0.4,25.787,0.59,1.54,6.515,7.2,1
0.0,0.23699999,0.517,2.241001,0.5530003,1.697,6.012,7.2,1
0.0,0.65699977,2.0769997,11.982003,0.517,4.9570003,6.728,7.2,1
0.0,3.1930008,3.436999,2.1599991,0.98699975,9.493003,3.2200007,7.2,1
0.0,0.297,0.297,3.9020007,0.9735998,1.067,6.1280003,7.2,1
0.0,2.3730009,2.966999,2.975999,0.116999984,0.116999984,5.529,7.2,1
0.0,3.01,3.02,84.31,0.0,0.0,5.104,7.2,1
0.0,4.763,3.3269992,15.796003,0.73980016,13.006997,3.377999,7.2,1
0.0,0.81699973,1.023,3.626001,0.97300005,4.197,3.4289992,7.2,1
0.0,0.51300025,1.5830001,3.814999,0.477,1.213,5.753,7.2,1
0.0,3.2230008,16.736998,11.124997,0.0,0.0,3.1790009,7.2,1
0.0,0.013000004,0.023000002,-0.42500004,0.0,0.0,2.9370008,7.2,1
0.0,1.003,1.247,2.6779993,0.116999984,0.0,5.762,7.2,1
0.0,2.3930008,2.7430007,1.864,1.227,7.263,2.5320008,7.2,1
0.0,0.283,0.197,0.36799997,0.0,0.0,3.020001,7.2,1
0.0,7.81,2.19,13.178,1.22,16.08,6.017,7.2,1
0.0,2.216999,7.5829997,10.982003,0.116999984,0.0,5.1679997,7.2,1
0.0,0.65699977,2.1169991,11.680003,0.116999984,0.116999984,6.0750003,7.2,1
0.0,0.59300023,6.443,1.626,1.237,2.0669997,2.571999,7.2,1
0.0,1.29,1.3,30.763,0.0,0.0,3.109,7.2,1
0.0,7.62,1.78,5.326,0.0,0.0,2.992,7.2,1
0.0,2.926999,10.643003,11.055202,0.116999984,0.0,3.8340008,7.2,1
0.0,1.483,2.783001,3.5019991,0.116999984,0.0,4.54,7.2,1
0.0,2.333001,2.7198005,1.844,0.116999984,0.0,2.9240007,7.2,1
0.0,2.27,2.28,79.386,0.0,0.0,5.544,7.2,1
0.0,7.843,7.8763986,6.741,0.116999984,0.116999984,3.1040008,7.2,1
0.0,1.483,3.3169992,0.417,0.116999984,0.0,3.0720007,7.2,1
0.0,0.0434,1.733,0.2796,0.116999984,0.023399998,5.1670003,7.2,1
0.0,2.6230009,2.676999,4.885,0.116999984,0.116999984,5.363,7.2,1
0.0,2.1630008,1.227,6.869,0.116999984,0.0,3.180999,7.2,1
0.0,2.36,0.61,3.596,0.0,0.0,5.993,7.2,1
0.0,1.303,1.3965999,3.2809992,1.3,10.153004,5.8129997,7.2,1
0.0,15.75,3.23,20.015,0.81,16.21,6.197,7.2,1
0.0,2.95,2.95,102.763,0.0,0.0,4.408,7.2,1
0.0,1.74,1.74,72.353,0.74,7.7,5.977,7.2,1
0.0,1.96,2.47,37.111,1.13,6.7,3.024,7.2,1
0.0,1.3330001,2.4330008,1.526,0.116999984,0.0,2.8710008,7.2,1
0.0,0.86699975,1.9530002,6.672,0.9464,7.177,3.4129992,7.2,1
0.0,2.5769992,9.133003,7.499,0.0,0.0,2.8840008,7.2,1
0.0,1.587,6.153,4.76,0.0,0.0,3.0420008,7.2,1
0.0,2.293001,1.577,13.784003,0.070199996,0.116999984,5.885,7.2,1
0.0,2.3530009,2.8269992,0.73099977,0.116999984,0.0,5.475,7.2,1
0.0,1.33,1.34,22.576,0.0,0.0,6.072,7.2,1
0.0,3.2769992,8.423003,18.942997,0.56699985,8.586997,5.841,7.2,1
0.0,4.85,1.5,5.334,0.71,3.79,5.443,7.2,1
0.0,4.06,1.18,13.306,0.0,0.0,3.277,7.2,1
0.0,0.2,0.14019999,1.0777998,0.5236,0.49,5.7868004,7.2,1
0.0,3.01,4.32,116.325,0.77,9.12,3.937,7.2,1
0.0,1.5,1.5,47.342,0.0,0.0,3.257,7.2,1
0.0,1.527,3.823001,4.268399,0.0468,0.023399994,3.1174,7.2,1
0.0,15.59,3.3,11.328,0.0,0.0,3.443,7.2,1
0.0,0.8869997,1.8897998,7.051,0.0,0.116999984,5.0950003,7.2,1
0.0,1.183,1.4169999,-0.094,0.85699975,3.063001,3.1930008,7.2,1
0.0,5.8529997,3.3069992,7.5468006,0.60699975,3.553001,2.6920009,7.2,1
