p,q,anomaly
2.311977,0.087770596,1
-2.4180655,0.44825846,1
-3.203552,0.40147763,1
-0.7726666,0.1348915,1
-1.1174337,1.195955,1
-0.05986148,0.7580057,1
0.6291534,0.075825155,1
1.6018561,0.2669825,1
-2.18739,1.0749329,1
-0.13948488,0.6775842,1
-0.55907285,0.82143813,1
0.02473937,0.5452601,1
3.2763755,0.8841738,1
1.701049,0.23185396,1
0.47738177,0.3912558,1
-1.190486,0.35504687,1
2.3278325,0.637943,1
0.32211357,0.4919556,1
0.79393846,-0.36837834,1
-0.20495737,0.91062504,1
2.4090207,0.6358077,1
1.551309,0.54776776,1
5.3405595,0.14331326,1
0.8545689,1.0618113,1
0.03345719,0.3444731,1
-0.06378454,0.5336469,1
3.0555089,1.0674305,1
-2.7319522,0.76494414,1
-0.91216624,0.18741284,1
1.0354927,1.2656245,1
4.9346423,1.3070214,1
-1.6801296,0.7346361,1
2.742246,1.1676086,1
2.6888819,0.16420057,1
0.46056893,0.39794993,1
-2.3175695,0.28229755,1
0.27686626,1.3336078,1
1.4181942,0.25890198,1
0.21335258,1.5331699,1
2.4300263,0.3066627,1
1.1210196,1.5187047,1
-4.431399,1.647183,1
0.2446007,0.36601517,1
-0.100822926,0.4665087,1
1.830444,1.1895934,1
1.1488408,1.5010405,1
0.28209588,0.5118682,1
-0.92054063,0.6940533,1
-3.3960712,-0.72968453,1
2.5012722,0.92178357,1
0.30170596,0.32977128,1
-0.60154164,0.34531635,1
5.1387525,0.592959,1
-0.9575987,0.33507997,1
1.7332004,0.61185926,1
-2.6488557,-0.32694572,1
3.192936,1.2677016,1
0.21826291,0.3190741,1
-1.8718511,-0.0004985556,1
4.748823,-0.5367239,1
1.659424,0.53198457,1
-0.09687358,0.44711074,1
-0.5308818,0.17720541,1
0.3074109,1.3466507,1
-1.3429998,0.11722134,1
2.6524258,0.44159958,1
-4.949216,0.28215212,1
0.03975603,0.80328965,1
2.01659,0.23669259,1
-0.5742538,0.043992266,1
-0.3793105,0.19845456,1
-2.9623811,1.3106036,1
2.2662063,0.8279556,1
0.2526893,0.5853613,1
0.42494187,0.3064463,1
-1.6698251,0.3147479,1
-0.88456213,-0.97284967,1
0.5828646,0.018942982,1
-4.6639385,0.523743,1
0.15127847,0.24375828,1
-2.0025551,-0.9350999,1
2.6542516,0.36982563,1
-2.3345616,-0.21322936,1
3.449215,1.3521798,1
-1.2119448,-0.005272612,1
-1.3572682,0.014133889,1
0.7650692,-0.56467843,1
-0.16678092,0.41730136,1
-0.46412176,0.24658328,1
0.29010704,0.5861792,1
-2.2930005,1.0828723,1
-2.0413852,0.92646575,1
-3.316051,0.50816154,1
1.2594604,-0.6283715,1
0.62046784,1.0227844,1
1.4945284,0.5161275,1
-1.1541604,1.592415,1
-0.8465065,0.041257143,1
-2.1750822,0.15372476,1
0.031534597,0.28246868,1
1.5832955,0.34893447,1
0.47873247,0.51592153,1
3.8217168,1.0746261,1
-0.8181705,1.4203873,1
-1.2479472,1.8687468,1
0.4590946,1.1352936,1
2.0941575,0.9427648,1
-1.4037651,1.5157696,1
-0.11923292,-0.59157807,1
1.8326144,0.35821664,1
-2.074941,-0.2612821,1
1.3099349,0.15294231,1
2.2259924,0.011679769,1
0.4458964,0.018326938,1
-2.3880422,0.25803208,1
2.36593,0.074665785,1
2.0434937,0.38653633,1
0.723961,1.1006942,1
0.40659347,0.42629403,1
-1.8668025,0.28450158,1
