p,q,anomaly
2.1139774,-0.09222941,1
-2.4900653,0.4662585,1
-3.3025513,0.3204776,1
-0.8536666,0.05389149,1
-1.2704335,1.2409549,1
-0.23986149,0.7580057,1
0.6831534,-0.10417485,1
1.4218565,0.08698251,1
-2.2953897,1.0569329,1
-0.3194849,0.64158416,1
-0.7030729,0.8034381,1
-0.15526064,0.40126005,1
3.276376,0.8121737,1
1.5570492,0.051853947,1
0.5493818,0.3732558,1
-1.1904862,0.35504687,1
2.1658332,0.65594304,1
0.14211361,0.41995558,1
0.6949384,-0.48537838,1
-0.38495737,0.802625,1
2.2290213,0.43780765,1
1.4973089,0.51176775,1
5.50256,-0.03668675,1
0.74656886,1.0258113,1
-0.14654282,0.3264731,1
-0.24378455,0.4796469,1
3.1635087,0.94143057,1
-2.7679517,0.7469441,1
-1.0291665,0.07041286,1
0.81949264,1.2656245,1
4.808642,1.1270216,1
-1.7791296,0.6896361,1
2.7242458,1.1676089,1
2.6348815,-0.01579944,1
0.3525689,0.3079499,1
-2.452569,0.20129755,1
0.15086627,1.2796079,1
1.2921945,0.13290201,1
0.033352595,1.5511698,1
2.4840267,0.1626627,1
1.0850196,1.3927047,1
-4.4854,1.5751833,1
0.11860072,0.24001515,1
-0.28082293,0.4845087,1
1.7584437,1.2255932,1
1.0948409,1.4830403,1
0.10209587,0.4578682,1
-1.0825406,0.7660533,1
-3.414071,-0.74768454,1
2.3752728,0.9757836,1
0.12170602,0.20377126,1
-0.6915417,0.25531632,1
5.0307517,0.700959,1
-1.0745988,0.27207994,1
1.6072005,0.53985924,1
-2.6938553,-0.37194574,1
3.1569357,1.0877018,1
0.038262967,0.3010741,1
-1.8988513,-0.027498558,1
4.847823,-0.707724,1
1.6234239,0.47798455,1
-0.2768736,0.26711068,1
-0.64788187,0.060205407,1
0.2894109,1.1666511,1
-1.4959998,-0.0357787,1
2.7964249,0.31559953,1
-4.976216,0.30915213,1
-0.14024398,0.9652897,1
1.8005904,0.05669265,1
-0.6372538,-0.019007746,1
-0.51431054,0.06345457,1
-3.0073807,1.3736033,1
2.230207,0.5939555,1
0.072689325,0.6033613,1
0.37094185,0.21644634,1
-1.768825,0.26974788,1
-0.8665621,-0.95484966,1
0.6908646,-0.16105703,1
-4.6729393,0.514743,1
-0.028721549,0.1717583,1
-2.0475547,-0.9801,1
2.6182513,0.29782557,1
-2.3255613,-0.20422934,1
3.449215,1.3341796,1
-1.3469448,-0.14027259,1
-1.3842683,-0.012866113,1
0.7470692,-0.6726785,1
-0.3557809,0.26430133,1
-0.5541218,0.1565833,1
0.11010706,0.5321792,1
-2.338,1.0738722,1
-2.0773847,0.8364657,1
-3.4060507,0.52616155,1
1.1964605,-0.7633715,1
0.5484678,1.0587841,1
1.3325287,0.49812755,1
-1.2171603,1.5834149,1
-1.0085067,-0.12074286,1
-2.2200816,0.10872477,1
-0.14846541,0.3184687,1
1.4932956,0.16893446,1
0.38873243,0.47992152,1
3.659717,1.038626,1
-0.96217054,1.438387,1
-1.3649472,1.7517468,1
0.4950946,1.0272938,1
1.9141574,0.9607649,1
-1.4037653,1.4257699,1
-0.2272329,-0.6995781,1
