p,q,anomaly
2.5059762,0.22777058,1
-2.3350658,0.5572585,1
-3.2015522,0.21147758,1
-0.7436666,0.1638915,1
-1.0604333,1.058955,1
0.080138505,0.7860057,1
0.8471534,0.21582514,1
1.7678565,0.32498255,1
-2.1173904,1.006933,1
-0.040484816,0.4185841,1
-0.5700729,0.89043814,1
0.16473936,0.46526003,1
3.468375,0.5581737,1
1.8670493,0.289854,1
0.5313818,0.4192558,1
-0.9984858,0.4370469,1
2.439832,0.74794304,1
0.46211362,0.4379556,1
0.7409384,-0.39337838,1
-0.18795732,0.871625,1
2.3570206,0.33780763,1
1.7713093,0.54776776,1
5.14656,0.28331324,1
0.9925689,0.8438114,1
0.17345718,0.3724731,1
-0.0057844818,0.50764686,1
2.999509,0.9874306,1
-2.6489525,0.90194416,1
-0.86916614,0.23041287,1
1.1474926,1.2656245,1
4.690643,1.1730218,1
-1.6101294,0.5306361,1
2.6602461,0.97560847,1
2.9348812,0.30420056,1
0.46256888,0.3179499,1
-2.3155696,0.25629756,1
0.47086626,1.0336078,1
1.7201943,0.28890204,1
0.35335258,1.4511698,1
2.5940259,0.2546627,1
1.3130198,1.438705,1
-4.484399,1.538183,1
0.35660076,0.3960152,1
0.03917706,0.6305087,1
2.0784442,1.1895934,1
1.2588409,1.4470406,1
0.42209587,0.37586814,1
-0.8635404,0.7750533,1
-3.4230711,-0.75668454,1
2.503272,1.0037836,1
0.441706,0.3597713,1
-0.44954163,0.30531633,1
4.812753,0.536959,1
-0.9965985,0.40407997,1
1.8992008,0.5038592,1
-2.7298555,-0.40794575,1
3.0289364,1.215702,1
0.35826296,0.3470741,1
-1.8708509,0.000501439,1
4.774823,-0.50672394,1
1.8514241,0.58798456,1
0.002126485,0.24411067,1
-0.6518819,0.056205414,1
0.6094109,0.93865097,1
-1.5179994,-0.05777871,1
3.1144247,0.27959952,1
-4.976216,0.30915213,1
0.17975602,0.74728966,1
2.21059,0.2946927,1
-0.4772538,0.14099225,1
-0.2813105,0.2964546,1
-2.7563818,1.4606036,1
2.1582065,0.77595556,1
0.31068936,0.6673613,1
0.39894184,0.39044636,1
-1.6408248,0.2877479,1
-0.91156214,-0.9998497,1
0.6368646,0.15894297,1
-4.7179384,0.46974298,1
0.2092785,0.3277583,1
-2.083555,-1.0160999,1
2.7362514,0.45382562,1
-2.3615615,-0.24022935,1
3.3672152,1.2981799,1
-1.3599445,-0.1532726,1
-1.2472681,0.12413389,1
0.8610692,-0.41267842,1
-0.026780933,0.36530134,1
-0.43512177,0.2755833,1
0.43010706,0.6141792,1
-2.087001,1.0968723,1
-1.9173852,0.7224657,1
-3.3010511,0.46716154,1
1.5064607,-0.48937148,1
0.75846785,0.94078434,1
1.5785288,0.3801275,1
-1.0301602,1.442415,1
-0.9945065,-0.10674287,1
-2.283082,0.045724764,1
0.17153458,0.31046867,1
1.8852956,0.48893446,1
0.6447325,0.51592153,1
3.4957175,1.1306262,1
-0.8431705,1.3933873,1
-1.1639469,1.9527471,1
0.6230946,0.9452938,1
2.2341573,0.9427649,1
-1.293765,1.4617697,1
-0.2132329,-0.6855781,1
1.9726149,0.5222167,1
-2.1289408,-0.3152821,1
1.7199348,0.2929423,1
2.4739916,0.15167975,1
0.5578964,0.15832692,1
-2.4130423,0.34103212,1
2.801929,0.21466577,1
1.9914942,0.3045363,1
0.779961,1.2106943,1
0.48859346,0.42629403,1
-1.7558022,0.31350163,1
3.2496803,-0.49635458,1
-2.1340082,-0.2958866,1
-1.1953441,-1.0746052,1
2.0241678,1.0354937,1
0.46305728,-0.6322714,1
0.7009352,0.7023047,1
0.64507675,0.39067882,1
1.4130243,0.75297713,1
0.82359827,0.741771,1
-1.1872721,0.061888557,1
-0.33635408,0.5332938,1
4.492489,-0.7561219,1
-0.4569341,0.84047365,1
2.2282145,0.53045213,1
0.3117213,0.3976108,1
2.3521497,0.15175918,1
1.4577241,1.2562598,1
-1.3766719,0.29570115,1
0.7441367,0.9764167,1
0.3751764,0.3484698,1
-2.0339859,0.18331748,1
-2.7083008,1.2070923,1
1.3546112,1.1524357,1
-0.73518753,-1.6678355,1
0.42395985,0.3440818,1
-5.3527527,-0.55784637,1
-1.9919536,-1.1379905,1
0.08865008,2.2117953,1
1.3232644,0.28217274,1
-0.5509282,0.73060304,1
-1.9106278,-0.81779677,1
1.9500396,0.24822253,1
2.9127407,-0.36290878,1
0.49292544,1.4951845,1
2.8227153,0.54783183,1
0.49839678,0.6977692,1
0.6212987,1.2899584,1
-1.967064,1.1145751,1
2.938825,1.1068984,1
-3.4753046,1.2064255,1
0.47621575,0.40580395,1
2.7983928,1.0684359,1
-0.5708102,0.20581332,1
-2.747083,1.1497356,1
