p,q,anomaly
2.663978,0.5277706,1
-2.215065,0.6172585,1
-3.2235515,0.15147758,1
-0.6946667,0.21289152,1
-0.88043344,1.080955,1
0.30913857,0.20700565,1
0.6831534,0.2318252,1
1.8658563,0.28098252,1
-1.8963895,0.905933,1
0.3005151,1.191584,1
-0.49107298,1.0514381,1
0.46473926,0.52526003,1
3.6483762,0.5801738,1
1.8230492,0.24585396,1
0.38938177,0.4792558,1
-0.818486,0.21304685,1
2.3958333,0.44194302,1
0.6201135,0.72195554,1
0.80093837,-0.13137835,1
0.2350426,1.1746249,1
2.7610219,0.4198076,1
2.153309,0.6897677,1
4.846559,0.44131333,1
1.0305688,1.1498114,1
0.47345716,0.4324731,1
0.16321552,0.35464686,1
2.8795083,1.1894305,1
-2.5289516,0.59594417,1
-0.86116624,0.23841289,1
0.6774927,1.5496244,1
5.198643,0.9490218,1
-1.3891295,0.79563606,1
2.742246,1.0796086,1
3.1148825,0.3202006,1
0.72456884,0.80394983,1
-2.0535686,0.31629756,1
0.34486628,0.995608,1
1.8781942,0.610902,1
0.65335256,0.96517,1
2.4300263,0.23266268,1
1.3510196,1.356705,1
-4.4243984,1.478183,1
0.31260073,0.5760152,1
0.26817712,0.53750867,1
2.3784442,1.3315934,1
1.6628407,2.0150404,1
0.29609588,0.5998682,1
-0.82554054,1.0590533,1
-3.4230711,-0.75668454,1
2.623273,1.0637835,1
0.31570604,0.5397713,1
-0.23954171,0.33531633,1
4.8347526,0.55895907,1
-0.62259865,0.35207996,1
1.9972006,0.5038592,1
-2.7298555,-0.40794575,1
2.9089355,1.193702,1
0.516263,0.26507407,1
-1.810851,0.06050144,1
5.1408234,-0.46872404,1
2.1734242,0.84998447,1
0.13012648,0.6401107,1
0.017118096,0.29920542,1
0.90941083,0.6166512,1
-1.0619996,0.25622118,1
3.294426,0.42159954,1
-4.976216,0.30915213,1
0.19575608,1.1952896,1
2.3685908,0.25069267,1
-0.18525383,0.29099226,1
0.0706895,0.5064546,1
-2.6173804,1.1956036,1
2.3002067,0.46995553,1
0.6926893,0.5853613,1
0.45894185,0.42844635,1
-1.5918249,0.21674788,1
-0.91156214,-0.9998497,1
0.77886456,0.45894295,1
-4.7179384,0.46974298,1
0.44927853,0.5077583,1
-2.083555,-1.0160999,1
2.6542516,0.49182564,1
-2.3615615,-0.24022935,1
3.0232143,1.2981799,1
-1.2589445,-0.052272603,1
-1.0562682,0.17313388,1
0.7380692,-0.5576785,1
0.27321905,0.34330133,1
-0.17312178,0.25358328,1
0.44610706,0.95817906,1
-2.0189998,1.2688723,1
-1.767385,0.9164657,1
-3.4240508,0.50816154,1
1.3204606,-0.6753716,1
0.9384677,0.8807844,1
2.0425286,0.7461275,1
-0.80916035,1.849415,1
-0.75150657,0.13625714,1
-1.7150818,0.4717247,1
0.32953447,0.7964686,1
2.1852956,0.6469344,1
0.74273235,0.2319215,1
3.659717,0.8246262,1
-0.72317064,1.5353873,1
-0.98394704,1.5647471,1
0.74309456,1.0272938,1
2.534158,1.0847648,1
-1.244765,1.6747696,1
-0.1832329,-0.65557814,1
1.9886148,0.6422166,1
-2.1289408,-0.3152821,1
1.8779347,0.30894232,1
2.6319935,0.45167974,1
0.51389635,0.4583269,1
-2.009041,0.3190321,1
2.8999305,0.37266585,1
2.3954947,0.81253624,1
1.3259608,0.6206944,1
0.8325934,0.284294,1
-1.6468023,0.36250162,1
3.6946814,0.09064537,1
-2.1340082,-0.2958866,1
-1.1953441,-1.0746052,1
2.3241677,1.3194937,1
0.51205724,-0.2992715,1
0.84293514,0.68030465,1
1.2350767,0.20467877,1
1.7130241,0.52897716,1
0.8015982,0.77977085,1
-1.0972722,0.15188855,1
-0.1263541,0.27929375,1
4.4374905,-0.669122,1
-0.27693415,0.6164737,1
2.4082158,0.956452,1
0.3717213,0.43561083,1
2.3681512,0.39175922,1
1.615724,1.3982598,1
-1.521672,0.17270112,1
0.6401366,1.0364168,1
0.3911764,0.7364698,1
-1.8129851,0.2843175,1
-2.7412999,1.2780923,1
1.2286111,0.95043576,1
-0.73518753,-1.6678355,1
0.40195984,0.4860818,1
-5.3527527,-0.55784637,1
-1.9919536,-1.1379905,1
0.24665016,2.5117958,1
1.7052642,0.44017285,1
-0.47192827,0.9956031,1
-1.9106278,-0.81779677,1
1.8680396,0.33022255,1
2.8387418,-0.36590886,1
0.36692548,1.8011845,1
2.6367164,0.54783183,1
0.3723968,1.2657691,1
0.59929866,1.3499583,1
-1.7050637,1.1745751,1
2.9608243,1.1448984,1
-3.1723037,1.3674254,1
0.45421574,0.6678039,1
2.754394,1.008436,1
-0.095810294,0.56081337,1
-2.4960816,1.1387355,1
3.5067372,0.32546592,1
2.3724203,0.45524278,1
-1.5190583,0.9051628,1
1.9245465,0.88242733,1
-2.4033167,1.0500695,1
3.1763618,0.42971793,1
-0.26129845,-0.4029547,1
-5.02842,0.6618574,1
0.5036262,0.4327131,1
-2.0187619,0.9649029,1
2.1655486,1.5168239,1
3.7616897,0.15914929,1
-0.42323452,0.28649697,1
-0.9747472,-0.099742055,1
0.7489228,0.9579057,1
5.0687957,0.4037622,1
1.6653067,0.7963183,1
1.627733,0.38796574,1
0.19998229,2.5184467,1
1.5070306,0.6167116,1
2.0041952,0.16604495,1
0.1250158,0.5244838,1
3.4194498,0.36141127,1
0.33107468,0.42017275,1
-0.8602847,0.40985018,1
3.264081,0.4913317,1
3.60079,-0.014800489,1
1.236963,-0.7508382,1
2.761522,1.3100624,1
2.9883578,-0.053785384,1
2.22623,0.31426993,1
-1.5716144,-0.54335093,1
0.36094114,1.2124093,1
1.3912807,0.4520883,1
0.45191702,-0.6278959,1
2.7788656,1.1213589,1
4.0080357,1.479042,1
1.8451653,0.2517268,1
-0.4272605,-0.7255036,1
2.7889137,0.2688866,1
0.2742357,0.44647104,1
0.5171772,0.3511146,1
0.51593244,1.1120505,1
3.2527575,0.49656054,1
-0.59312814,-0.16616172,1
1.7436816,0.41331786,1
2.7314222,0.9859218,1
-1.3679945,0.6311892,1
-0.47695258,0.8748728,1
2.8444798,0.38270602,1
0.3092044,1.3836545,1
1.300793,0.43925175,1
-1.0271608,0.15645754,1
-0.8027767,-0.4361771,1
3.5941045,1.2270898,1
2.3471603,0.87252396,1
2.452207,0.7046924,1
2.5212846,1.2101856,1
0.7262481,-0.7280375,1
-1.5962112,0.6483797,1
-0.99417627,0.3265346,1
1.3777521,1.1638176,1
2.3811543,0.06909132,1
-0.8214216,0.2949494,1
-0.825531,1.5624012,1
0.782557,0.97911155,1
3.3954163,0.7124601,1
2.1855836,1.3918146,1
3.4247282,0.31127304,1
-1.342115,-0.54054385,1
1.4291182,0.5131067,1
1.8436867,0.686705,1
1.8173631,-0.5876315,1
1.833046,2.3285093,1
-2.3656502,-1.3565841,1
-1.2294225,0.8645026,1
-2.833264,-0.18544053,1
-0.68135476,0.28700322,1
0.11730501,0.5045653,1
3.0617297,-0.2569126,1
3.3170567,0.35778165,1
2.7708569,1.0128379,1
2.5960817,0.33267838,1
-1.3079101,0.19864029,1
2.5662332,0.2323913,1
0.3732834,0.3639485,1
-1.6582141,-1.2763975,1
2.709988,0.5053734,1
-0.74828684,0.6823758,1
0.98828435,0.86607456,1
-0.5912728,0.019898742,1
2.9545848,0.5908714,1
2.5337164,0.37294492,1
0.57897323,1.0366004,1
2.9959023,0.41551703,1
3.5333543,-0.64541876,1
-2.209515,1.5426934,1
-2.584646,-0.20875901,1
2.2008443,0.85505164,1
2.5642393,0.38488513,1
1.8561565,0.7320268,1
1.491144,1.4922104,1
3.69965,0.60806936,1
3.0175931,0.24644616,1
2.2698474,0.6998124,1
3.1932256,0.39436027,1
1.0219189,0.35596016,1
0.4020018,0.64274794,1
4.7318916,0.42010507,1
0.39560103,0.33516252,1
2.3669977,1.0687096,1
0.7586243,0.7801447,1
1.9133472,0.34689066,1
4.0139484,1.388885,1
3.9064217,0.41510126,1
-2.8000798,0.014496032,1
1.9147849,0.40603045,1
0.56025946,0.35276747,1
0.76245695,0.9583242,1
3.0398796,1.1445891,1
-0.62993383,0.3611222,1
2.5697742,0.8145978,1
0.74329954,0.33739993,1
-0.54114383,-0.2015363,1
0.89929456,0.9792494,1
-4.7058396,0.3592722,1
2.775723,0.03010875,1
2.032439,0.24502704,1
1.8720727,-0.60765517,1
0.48245093,0.32732302,1
0.7593654,-0.31239858,1
-0.17417237,0.38590452,1
-7.516927,0.45502028,1
-1.9520446,1.1550876,1
1.3656938,1.2633483,1
3.74294,0.49006683,1
3.4295578,0.80754995,1
4.712688,0.51328987,1
-1.5182256,0.23141137,1
2.3340347,0.36724687,1
4.639627,0.30079976,1
2.034916,0.4189063,1
-1.6419595,-0.8505546,1
0.5479489,0.4512373,1
3.3141882,0.80679035,1
1.9407221,0.21497008,1
3.2091806,-0.53219676,1
-4.4807496,0.14782913,1
-4.103937,0.10409369,1
-1.2509042,1.183555,1
1.8561202,0.16694868,1
0.7042368,0.268656,1
0.4829818,0.46056703,1
1.9528624,0.751131,1
0.010198414,-0.4433883,1
-0.11658329,-0.82234025,1
-0.59258956,1.2621683,1
-0.0353691,0.5755003,1
3.759875,0.6890658,1
0.46114466,0.3419957,1
-3.6467113,2.4510007,1
2.6759262,1.2973574,1
3.6887226,0.3708729,1
3.4628417,0.30828094,1
4.768774,0.48797965,1
2.0592654,0.2730742,1
-3.3854856,-0.4466538,1
-0.6067154,-0.18631496,1
1.9398606,0.7450845,1
2.415574,0.82052827,1
0.48268977,0.26492378,1
-1.0258373,0.19810383,1
3.4290588,0.3604675,1
0.51494694,0.2098791,1
0.58562785,0.7908106,1
2.1517859,0.30568638,1
0.36772278,0.276637,1
-0.8021291,-1.1622434,1
3.6501207,0.43145677,1
0.37348646,1.4811302,1
-1.6970395,0.9939954,1
3.4134088,0.504025,1
0.3854811,0.5675047,1
-0.5752498,1.5542914,1
-1.9851781,0.18217799,1
-1.1431547,0.23266795,1
1.9226948,1.3489226,1
-0.63241345,0.13924666,1
0.8906381,0.3133035,1
2.7627246,1.2150843,1
2.6035445,0.86507404,1
-0.49765608,0.516052,1
0.58714634,0.35343876,1
3.297906,0.8884889,1
2.473524,0.3300296,1
-3.6706476,0.52693427,1
-1.1270932,1.3540453,1
-0.07368982,1.6483167,1
0.34902468,1.4445692,1
0.3581888,1.5041658,1
2.8313272,1.00223,1
0.3526245,0.25004065,1
2.282889,0.30510736,1
1.7114879,-0.01712811,1
2.9922228,1.0318916,1
5.212193,0.69678104,1
2.1806421,0.93301094,1
-1.8320059,0.51859623,1
1.9577748,0.6780294,1
0.62174034,0.35267943,1
-0.6581031,0.44487688,1
0.48836666,1.049131,1
-1.8468906,1.3823376,1
-0.71232164,0.43601504,1
0.7553909,0.7275326,1
1.1370376,1.0037122,1
5.1322384,0.69296867,1
0.41779447,-0.48972234,1
2.1824355,0.40761122,1
1.2111554,0.4202835,1
-1.4273859,-0.060575753,1
3.979691,0.55546665,1
0.44601473,0.79002607,1
0.16406903,0.97250473,1
3.4631479,0.6063165,1
2.0303223,0.95997965,1
1.348777,0.36225128,1
-1.5316359,0.34275004,1
1.6930182,0.82959306,1
-3.6816716,1.693494,1
1.9615512,0.38053825,1
2.5992744,1.8554721,1
1.2615575,0.70211047,1
1.9538411,0.69243777,1
1.5224055,0.83298236,1
1.4121103,0.46143398,1
3.8778443,1.4472039,1
-4.1178036,-0.58181185,1
4.185227,0.07898718,1
1.6854928,0.3876056,1
2.170921,1.2083626,1
2.706982,0.9607463,1
2.2211287,1.110418,1
1.9653213,0.30345637,1
1.7603722,0.36520717,1
-0.88793147,-0.13043442,1
2.7171524,0.31416664,1
0.58158594,0.4269601,1
2.2790465,0.39333504,1
0.44754794,0.47642305,1
-4.71457,0.049805705,1
-0.3016428,0.46178278,1
2.1269672,0.38587853,1
-1.1703663,2.006973,1
-3.099629,0.5332302,1
1.0505474,1.0310084,1
2.6913812,1.0667862,1
-0.9830842,0.23089258,1
1.0861408,1.0062231,1
0.56146485,1.1577091,1
-1.5865552,-0.45960236,1
0.9534041,0.8183918,1
-0.2773836,0.3384614,1
0.39896274,0.19293669,1
-0.8586004,0.10979396,1
3.454865,0.8543815,1
-0.5953825,1.0259659,1
2.4910028,1.285327,1
0.65067,-0.023624659,1
-2.6802204,-0.77245635,1
3.6289399,0.87494886,1
3.791759,0.54427695,1
0.66512823,0.91621375,1
0.7698643,0.6170111,1
5.080497,-0.28371692,1
-0.5186143,1.1846092,1
-0.9760369,0.2287826,1
4.005419,0.40114704,1
4.1582956,1.7270343,1
1.8884826,0.8136295,1
0.8855403,-0.48083207,1
-1.3634193,0.4205194,1
1.9426609,-0.50640553,1
0.28153402,0.43825808,1
0.57790834,-0.8425041,1
4.2707634,0.5853058,1
2.0420055,0.58078593,1
-1.9293472,1.1719834,1
-0.21860963,0.25417146,1
1.8867648,0.5434381,1
0.37152767,0.9338,1
-2.1832225,0.70670885,1
3.1395345,0.3116395,1
0.5377782,0.6301941,1
0.52054465,0.61214584,1
1.6404985,0.9735179,1
-1.5162519,0.45892516,1
-1.7766817,0.53690374,1
2.7647822,0.09457123,1
0.5914747,0.81795573,1
0.47865316,0.34771207,1
3.8260036,0.55202824,1
-3.2076833,0.06662883,1
-0.45467815,-0.24669987,1
3.7693563,0.38126522,1
0.36894357,1.0623516,1
1.4106896,1.1266422,1
2.7423797,0.5050086,1
3.5217779,1.2240177,1
-1.9315559,1.3879609,1
2.490728,1.252152,1
0.80991644,0.77798545,1
1.8047477,0.25078207,1
-1.9158287,0.24252832,1
2.6556494,1.1725255,1
4.4057536,0.64667445,1
1.364451,0.32741502,1
4.065483,1.2994288,1
0.5506714,1.1850824,1
-2.685976,0.47713527,1
4.0704236,0.4598358,1
2.6934297,1.0789336,1
2.0212626,-0.35458505,1
1.1469501,-1.1964848,1
0.3699284,0.27069366,1
2.6699038,0.546595,1
-0.69462335,0.36946505,1
0.6585238,0.7996123,1
1.4795731,0.8873496,1
3.3310924,0.57127005,1
1.7828054,2.3727396,1
3.595079,0.33913594,1
0.24892765,0.35354358,1
-0.5526094,-0.5713994,1
3.0494373,0.489718,1
4.856859,2.0081756,1
0.40071803,1.9130459,1
2.3877122,0.2741649,1
3.5023243,0.12718871,1
0.46429947,0.5145619,1
2.9668055,0.05943072,1
-1.053364,0.8435423,1
3.7935808,0.3438863,1
2.2235823,-0.083857775,1
-1.633116,0.18727434,1
0.4567472,0.2484752,1
