p,q,anomaly
2.1439776,-0.062229425,1
-2.451065,0.5232585,1
-3.2935512,0.2934776,1
-0.8356665,0.0718915,1
-1.2104336,1.198955,1
-0.20986155,0.80000585,1
0.70715344,-0.07417487,1
1.559856,0.116982505,1
-2.2623894,1.1079328,1
-0.36148492,0.67158425,1
-0.7150728,0.82743824,1
-0.1252607,0.40726003,1
3.270376,0.7941739,1
1.6590489,0.08185394,1
0.5313818,0.36125576,1
-1.184486,0.31904688,1
2.1118329,0.5359429,1
0.1721136,0.4379556,1
0.57493824,-0.47337833,1
-0.39095742,0.78462505,1
2.313021,0.39580765,1
1.5633088,0.54776776,1
5.436559,-0.0066867545,1
0.7225688,1.0798112,1
-0.11654287,0.29047307,1
-0.2137846,0.44964686,1
3.211509,0.9294306,1
-2.7889519,0.7619442,1
-0.97816634,0.12141286,1
0.93949264,1.2896245,1
4.7486424,1.1150217,1
-1.7311296,0.73763627,1
2.6462452,1.2456084,1
2.7848825,0.014200553,1
0.32256886,0.33194986,1
-2.4195688,0.23429751,1
0.18086624,1.2796079,1
1.430194,0.162902,1
0.063352585,1.5811697,1
2.4540265,0.21066265,1
1.1390195,1.332705,1
-4.5183983,1.6681828,1
0.14860071,0.2460151,1
-0.250823,0.5865087,1
1.7884439,1.1895934,1
1.1908406,1.3990407,1
0.13209587,0.52986825,1
-1.0375407,0.84705347,1
-3.4230711,-0.75668454,1
2.3632727,0.96978366,1
0.15170601,0.23377122,1
-0.67654157,0.3003163,1
4.9047523,0.7729592,1
-1.0715986,0.25707996,1
1.6912004,0.5278593,1
-2.6938553,-0.37194577,1
3.192936,1.075702,1
0.06826295,0.26507407,1
-1.8688512,0.0025014505,1
4.9408236,-0.6687238,1
1.7014238,0.4959845,1
-0.25887364,0.2731107,1
-0.62088174,0.087205425,1
0.27141085,1.208651,1
-1.4989996,-0.0387787,1
2.9164257,0.37559947,1
-4.976216,0.30915213,1
-0.11024402,0.9592898,1
1.92059,0.08669262,1
-0.63425374,-0.016007736,1
-0.47231045,0.10545458,1
-2.9833806,1.3976034,1
2.2542071,0.68395567,1
0.10268932,0.60936135,1
0.3889418,0.21644628,1
-1.7688249,0.29974788,1
-0.8995621,-0.98784965,1
0.66086465,-0.13105708,1
-4.7179384,0.46974298,1
0.0012784451,0.20175827,1
-2.0595548,-0.99209994,1
2.582251,0.32782555,1
-2.3255613,-0.20422937,1
3.5212154,1.2741799,1
-1.3529446,-0.14627263,1
-1.3872682,-0.015866112,1
0.7140691,-0.67567843,1
-0.35278097,0.23730129,1
-0.52712166,0.18358326,1
0.14010705,0.5801793,1
-2.326,1.1038722,1
-2.0623846,0.90546584,1
-3.3280501,0.60416174,1
1.2144605,-0.7813715,1
0.58446795,0.9747843,1
1.4285284,0.51012754,1
-1.1631604,1.589415,1
-0.9875065,-0.09974287,1
-2.1990814,0.12972477,1
-0.11846546,0.22846869,1
1.5952953,0.19893444,1
0.43673235,0.51592153,1
3.6837173,1.0386261,1
-0.9231704,1.4293872,1
-1.373947,1.742747,1
0.5070946,1.0272938,1
1.8721578,1.0147649,1
-1.3977652,1.4737697,1
-0.20623294,-0.678578,1
1.6346147,0.38221663,1
-2.1049407,-0.29128212,1
1.4299345,0.0029423013,1
2.111993,-0.1383203,1
0.34989628,-0.13167313,1
-2.5050414,0.24903205,1
2.49793,-0.07533424,1
1.9474938,0.4345363,1
0.639961,1.0466943,1
0.40659347,0.37829405,1
-1.9418024,0.20950156,1
3.2466805,-0.4993546,1
-2.110008,-0.27188662,1
-1.1473442,-1.0266054,1
1.7341675,1.0594937,1
0.3710572,-0.7242713,1
0.72493523,0.56230474,1
0.8570769,0.18267873,1
1.123024,0.64697707,1
0.61159813,0.61577094,1
-1.2502723,-0.0011114441,1
-0.5153539,0.600294,1
4.11849,-1.130122,1
-0.6669341,0.7944737,1
2.0542154,0.5544522,1
0.30172127,0.24761073,1
2.0621507,-0.05624087,1
1.1677238,1.2802597,1
-1.6156721,0.2207011,1
