ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly
76.31858,88.62745,75.68627,24.5426,46.38672,9.486256,130.0,13.506222,25.059202,50.195312,61.586395,1
75.66993,88.62745,74.87477,24.596998,46.289062,7.5491877,0.0,15.3616905,25.3,50.097656,79.45921,1
76.70234,88.62745,75.71346,24.230429,46.289062,17.98235,130.0,41.435905,24.759201,50.195312,63.572792,1
74.17219,88.62745,73.698296,24.338999,46.289062,7.3674736,0.0,13.506222,25.0136,50.097656,65.6,1
73.81562,88.62745,72.91399,25.168999,46.38672,7.115306,0.0,11.553097,25.4864,50.195312,98.732025,1
73.948074,88.62745,72.95477,24.5562,46.289062,7.6740427,0.0,21.12341,25.172802,50.29297,65.84562,1
76.35937,88.62745,75.69987,24.420288,46.289062,8.7890625,130.0,13.213253,24.9864,50.195312,61.3864,1
74.477875,88.62745,73.73908,24.420418,46.289062,7.4515314,0.0,13.701534,25.2,50.195312,65.25922,1
76.61067,88.62745,75.69987,24.176302,46.289062,8.916378,0.0,16.045284,24.7864,50.29297,65.045616,1
74.09412,88.62745,73.75268,24.488285,46.289062,7.7580986,0.0,14.678097,25.1136,50.29297,66.03202,1
8.544818,88.62745,7.829537,25.2513,46.38672,7.630788,130.0,12.6273155,24.745602,50.29297,61.94081,1
76.304985,88.62745,75.65908,24.21683,46.38672,8.0078125,130.0,12.334347,25.0,50.195312,61.286396,1
76.86198,88.62745,75.65908,24.637762,46.38672,7.4490757,130.0,12.822628,25.245602,50.195312,98.84562,1
76.59708,88.62745,75.645485,24.271227,46.38672,11.970921,0.0,22.68591,24.813599,50.29297,63.55919,1
75.9993,88.62745,75.69307,24.237228,46.289062,7.303818,0.0,12.166233,24.820398,50.195312,1638.2727,1
29.298721,40.0,28.62745,24.37962,39.257812,7.5331316,140.0,12.529659,24.845602,54.492188,61.013603,1
76.49182,88.62745,75.72706,24.271227,46.38672,10.394821,0.0,16.92419,24.759201,50.195312,63.232,1
73.93448,88.62745,72.94118,25.07353,46.38672,7.088105,0.0,11.553097,25.2728,50.29297,98.74562,1
74.066925,88.62745,73.71189,24.393219,46.289062,7.7012434,0.0,14.385128,25.027199,50.195312,66.44562,1
74.477875,88.62745,73.6847,24.420418,46.289062,7.4923306,0.0,13.506222,25.040798,50.195312,65.47281,1
28.76892,88.62745,29.776722,25.511162,46.38672,7.546732,130.0,13.310909,25.3864,50.195312,84.62719,1
12.212629,88.62745,6.639466,26.584452,46.289062,7.240163,130.0,11.650753,24.8,50.29297,93.12719,1
74.34542,88.62745,73.72549,24.515484,46.289062,7.7445,0.0,15.557003,25.045603,50.195312,65.95921,1
73.96167,88.62745,72.94118,24.434017,46.289062,7.5763865,0.0,15.264034,25.0,50.195312,66.43202,1
78.25095,88.62745,77.60627,24.406818,46.289062,6.9335938,0.0,11.943722,-3276.6318,50.195312,60.832,1
76.19973,88.62745,75.672676,24.20323,46.38672,8.300781,130.0,12.529659,24.972801,50.195312,61.35919,1
76.35937,88.62745,75.68627,24.352598,46.289062,7.46513,0.0,15.947628,24.9,50.29297,66.145615,1
75.90764,88.62745,74.861176,24.760172,46.289062,7.4923306,0.0,16.728878,25.413599,50.195312,98.732025,1
77.85361,88.62745,76.86275,24.3118,46.289062,7.47873,0.0,12.432003,-3276.6318,50.195312,62.932,1
71.96132,0.0,70.99399,24.352598,0.0,7.4515314,0.0,12.822628,24.832003,0.0,60.332,1
2.2788553,88.62745,1.9335841,24.433887,46.38672,7.603587,130.0,18.682003,24.8728,50.195312,66.04079,1
