Models,Attack,Metric,0.0,0.01,0.11,0.21,0.31,0.41,0.51,0.61,0.71,0.81,0.91
CATBOOST,MIFGSM,Accuracy,0.9818898843709319,0.9811241289532123,0.9701355387089363,0.9565433800444139,0.9462056819051995,0.9366720269545907,0.9293207749444827,0.92334788268627,0.919787119993874,0.9189447890343824,0.9170304004900834
CATBOOST,MIFGSM,F1 Score,0.9400886637112096,0.9373968253968255,0.897206114918292,0.8430803262823171,0.7982191584087319,0.7536490914507,0.7169579883471328,0.685516808042727,0.6660290132313088,0.6613341865301552,0.6505402354458958
CATBOOST,MIFGSM,Recall,0.9208436724565757,0.9158808933002481,0.8446650124069479,0.756575682382134,0.6895781637717121,0.6277915632754343,0.5801488833746898,0.541439205955335,0.5183622828784119,0.5129032258064516,0.5004962779156328
CATBOOST,MIFGSM,EIR,-,0.538938291565616,8.272702775532203,17.838857450821877,25.114524386957704,31.824306116949607,36.99811371597952,41.20183239019133,43.70789544597143,44.30072756669361,45.64807329560765
CATBOOST,PGD,Accuracy,0.9818898843709319,0.9811241289532123,0.9700972509380504,0.9565433800444139,0.9459376675089977,0.9365954514128187,0.9289378972356229,0.9238839114786737,0.9201699977027338,0.9185236235546367,0.9183321847002067
CATBOOST,PGD,F1 Score,0.9400886637112096,0.9373968253968255,0.897060761829445,0.8430803262823171,0.79700977573318,0.7532777115613826,0.714987714987715,0.6884012539184953,0.6681521566130829,0.658974358974359,0.6578989574979952
CATBOOST,PGD,Recall,0.9208436724565757,0.9158808933002481,0.8444168734491315,0.756575682382134,0.6878411910669975,0.6272952853598015,0.577667493796526,0.5449131513647643,0.5208436724565757,0.5101736972704715,0.5089330024813896
CATBOOST,PGD,EIR,-,0.538938291565616,8.299649690110488,17.838857450821877,25.30315278900567,31.878199946106168,37.26758286176233,40.82457558609539,43.438426300188624,44.597143627054706,44.73187819994611
CATBOOST,TIM,Accuracy,0.9818898843709319,0.9810858411823263,0.9705949919595681,0.9585726319013707,0.9494601424305077,0.9405773795849606,0.9330729764913087,0.9273680986292978,0.9225821272685504,0.9192510912014703,0.9186001990964086
CATBOOST,TIM,F1 Score,0.9400886637112096,0.9372618745237491,0.8989473684210526,0.8514960197639309,0.8127128263337117,0.7723004694835681,0.7359516616314199,0.7068459279864009,0.6813740939174283,0.6630452148905576,0.6594040371675745
CATBOOST,TIM,Recall,0.9208436724565757,0.9156327543424317,0.8476426799007444,0.7697270471464019,0.7106699751861042,0.6531017369727047,0.6044665012406948,0.5674937965260546,0.5364764267990074,0.5148883374689827,0.5106699751861042
CATBOOST,TIM,EIR,-,0.5658852061439013,7.949339800592837,16.410670978173002,22.824036647803837,29.07572082996498,34.35731608730801,38.372406359471846,41.74077068175694,44.085152250067374,44.54324979789814
CATBOOST,DIM,Accuracy,0.9818898843709319,0.981736733287388,0.9802817979937208,0.9784056972203078,0.9748449345279118,0.9736580136304465,0.9709395818975419,0.9696760854583046,0.9661153227659086,0.9663450493912245,0.9622865456773106
CATBOOST,DIM,F1 Score,0.9400886637112096,0.9395513876568242,0.9344199668916338,0.9277293695540748,0.9147970431850603,0.9104166666666667,0.9002497042975424,0.8954593453009504,0.8817319256982493,0.8826278541861396,0.8665853988893404
CATBOOST,DIM,Recall,0.9208436724565757,0.9198511166253102,0.9104218362282879,0.8982630272952854,0.8751861042183623,0.8674937965260546,0.8498759305210918,0.8416873449131513,0.8186104218362283,0.8200992555831266,0.7937965260545906
CATBOOST,DIM,EIR,-,0.10778765831312986,1.1317704122877914,2.452169226623546,4.958232282403663,5.793586634330373,7.706817569388313,8.596065750471581,11.102128806251688,10.940447318781999,13.796820264079768
LGBM,MIFGSM,Accuracy,0.9771422007810705,0.9767210353013247,0.9657324450570488,0.9528294662684739,0.9424151925874875,0.9334175664292825,0.9277126885672716,0.9209357531204533,0.9168772494065396,0.9153840263419863,0.9145799831533808
LGBM,MIFGSM,F1 Score,0.9232943595014775,0.9217704580545548,0.8804275217100869,0.8276440962506995,0.7812681791739383,0.7381418461075139,0.7091805298829328,0.6730007917656373,0.650346271541311,0.6418152350081038,0.6371767767116604
LGBM,MIFGSM,Recall,0.8915632754342432,0.888833746898263,0.8176178660049628,0.7339950372208437,0.6665012406947891,0.6081885856079404,0.5712158808933002,0.5272952853598015,0.5009925558312656,0.4913151364764268,0.4861042183622829
LGBM,MIFGSM,EIR,-,0.3061508488728104,8.293904814917896,17.67325354856666,25.24352908433064,31.784024492067907,35.930976899526854,40.85722237684386,43.80740328416365,44.89284720289453,45.47731700528806
LGBM,PGD,Accuracy,0.9771422007810705,0.9766827475304388,0.9655027184317329,0.952599739643158,0.9410751206064782,0.9330346887204227,0.9259131633356306,0.9199402710774178,0.915958342905276,0.9140822421318631,0.912321004671108
LGBM,PGD,F1 Score,0.9232943595014775,0.9216317076309355,0.8795293488434283,0.8266591991038925,0.775032889928373,0.7362388779972855,0.6997672614429791,0.6675147082207028,0.645109135004042,0.6342894393741851,0.6239737274220033
LGBM,PGD,Recall,0.8915632754342432,0.8885856079404466,0.8161290322580645,0.7325062034739455,0.6578163771712159,0.6057071960297766,0.5595533498759305,0.5208436724565757,0.49503722084367247,0.48287841191067,0.47146401985111663
LGBM,PGD,EIR,-,0.33398274422489216,8.46089618703033,17.840244920679094,26.217645421653213,32.062343445588645,37.23907598107431,41.580851655997776,44.47536877261341,45.83913164486502,47.1193988310604
LGBM,TIM,Accuracy,0.9771422007810705,0.9769507619266407,0.9673405314342599,0.9550501569798606,0.9447507466115322,0.9365571636419328,0.9308905735508078,0.9251474079179111,0.9205145876407076,0.9174898537407152,0.9163029328432498
LGBM,TIM,F1 Score,0.9232943595014775,0.9226022113653896,0.8866746379699748,0.8370802109353317,0.7919850079284994,0.7535326491149784,0.7254752851711027,0.6957198443579766,0.6706852791878173,0.6538152610441768,0.6470778172424927
LGBM,TIM,Recall,0.8915632754342432,0.8903225806451613,0.8280397022332506,0.7483870967741936,0.681637717121588,0.6285359801488833,0.5918114143920595,0.5545905707196029,0.5245657568238213,0.5049627791563276,0.49727047146401987
LGBM,TIM,EIR,-,0.13915947676036433,7.1249652101308065,16.059003618146395,23.545783467854164,29.501809073197894,33.62092958530476,37.79571388811579,41.16337322571667,43.362092958530475,44.224881714444756
LGBM,DIM,Accuracy,0.9771422007810705,0.9773336396355005,0.976146718738035,0.9733134236924726,0.9696760854583046,0.9681062868519795,0.9658855961405927,0.9626311356152845,0.961597365801363,0.9610996247798453,0.9578068764836511
